Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    85608                78.320%           78.307%
8             W    11890                10.878%           10.876%
1016          W    9794                  8.960%            8.959%
32            W    85                    0.078%            0.078%
48            W    78                    0.071%            0.071%
968           W    76                    0.070%            0.070%
896           W    75                    0.069%            0.069%
984           W    74                    0.068%            0.068%
928           W    74                    0.068%            0.068%
88            W    73                    0.067%            0.067%
120           W    73                    0.067%            0.067%
112           W    73                    0.067%            0.067%
904           W    71                    0.065%            0.065%
16            W    53                    0.048%            0.048%
64            W    50                    0.046%            0.046%
816           W    41                    0.038%            0.038%
416           W    40                    0.037%            0.037%
408           W    40                    0.037%            0.037%
200           W    40                    0.037%            0.037%
3             W    37                    0.034%            0.034%
192           W    36                    0.033%            0.033%
824           W    34                    0.031%            0.031%
2             W    28                    0.026%            0.026%
26            W    24                    0.022%            0.022%
12            W    23                    0.021%            0.021%
11            W    21                    0.019%            0.019%
24            W    20                    0.018%            0.018%
1             W    20                    0.018%            0.018%
6             W    19                    0.017%            0.017%
10            W    19                    0.017%            0.017%
5             W    18                    0.016%            0.016%
4             W    17                    0.016%            0.016%
80            W    16                    0.015%            0.015%
25            W    16                    0.015%            0.015%
17            W    15                    0.014%            0.014%
18            W    14                    0.013%            0.013%
14            W    14                    0.013%            0.013%
936           W    13                    0.012%            0.012%
888           W    12                    0.011%            0.011%
40            W    12                    0.011%            0.011%
28            W    12                    0.011%            0.011%
128           W    12                    0.011%            0.011%
104           W    12                    0.011%            0.011%
952           W    11                    0.010%            0.010%
184           W    11                    0.010%            0.010%
15            W    11                    0.010%            0.010%
13            W    11                    0.010%            0.010%
9             W    10                    0.009%            0.009%
992           W    10                    0.009%            0.009%
976           W    10                    0.009%            0.009%
848           W    10                    0.009%            0.009%
832           W    10                    0.009%            0.009%
7             W    10                    0.009%            0.009%
784           W    10                    0.009%            0.009%
22            W    10                    0.009%            0.009%
21            W    10                    0.009%            0.009%
912           W    9                     0.008%            0.008%
872           W    9                     0.008%            0.008%
840           W    9                     0.008%            0.008%
760           W    9                     0.008%            0.008%
27            W    9                     0.008%            0.008%
232           W    9                     0.008%            0.008%
20            W    9                     0.008%            0.008%
168           W    9                     0.008%            0.008%
1000          W    9                     0.008%            0.008%
920           W    8                     0.007%            0.007%
8             R    8                    44.444%            0.007%
864           W    8                     0.007%            0.007%
800           W    8                     0.007%            0.007%
720           W    8                     0.007%            0.007%
29            W    8                     0.007%            0.007%
23            W    8                     0.007%            0.007%
216           W    8                     0.007%            0.007%
1             R    8                    44.444%            0.007%
144           W    8                     0.007%            0.007%
1008          W    8                     0.007%            0.007%
56            W    7                     0.006%            0.006%
256           W    7                     0.006%            0.006%
19            W    7                     0.006%            0.006%
96            W    6                     0.005%            0.005%
792           W    6                     0.005%            0.005%
744           W    6                     0.005%            0.005%
672           W    6                     0.005%            0.005%
616           W    6                     0.005%            0.005%
344           W    6                     0.005%            0.005%
30            W    6                     0.005%            0.005%
296           W    6                     0.005%            0.005%
808           W    5                     0.005%            0.005%
768           W    5                     0.005%            0.005%
736           W    5                     0.005%            0.005%
384           W    5                     0.005%            0.005%
280           W    5                     0.005%            0.005%
176           W    5                     0.005%            0.005%
152           W    5                     0.005%            0.005%
72            W    4                     0.004%            0.004%
640           W    4                     0.004%            0.004%
632           W    4                     0.004%            0.004%
512           W    4                     0.004%            0.004%
