Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    436569               44.378%           41.009%
16            R    212171               21.568%           19.930%
8             R    171491               17.433%           16.109%
1024          W    61295                75.835%            5.758%
40            R    43899                 4.462%            4.124%
256           R    24702                 2.511%            2.320%
32            R    18849                 1.916%            1.771%
56            R    15465                 1.572%            1.453%
8             W    10471                12.955%            0.984%
72            R    8687                  0.883%            0.816%
48            R    8143                  0.828%            0.765%
1016          W    7713                  9.543%            0.725%
88            R    6396                  0.650%            0.601%
64            R    5176                  0.526%            0.486%
104           R    4021                  0.409%            0.378%
80            R    3377                  0.343%            0.317%
120           R    2857                  0.290%            0.268%
96            R    2649                  0.269%            0.249%
136           R    1973                  0.201%            0.185%
112           R    1822                  0.185%            0.171%
128           R    1506                  0.153%            0.141%
144           R    1493                  0.152%            0.140%
152           R    1483                  0.151%            0.139%
168           R    1184                  0.120%            0.111%
184           R    951                   0.097%            0.089%
160           R    898                   0.091%            0.084%
512           R    827                   0.084%            0.078%
192           R    786                   0.080%            0.074%
200           R    759                   0.077%            0.071%
176           R    732                   0.074%            0.069%
216           R    643                   0.065%            0.060%
208           R    562                   0.057%            0.053%
232           R    528                   0.054%            0.050%
224           R    482                   0.049%            0.045%
240           R    471                   0.048%            0.044%
248           R    461                   0.047%            0.043%
264           R    151                   0.015%            0.014%
296           R    109                   0.011%            0.010%
280           R    107                   0.011%            0.010%
288           R    97                    0.010%            0.009%
272           R    94                    0.010%            0.009%
312           R    92                    0.009%            0.009%
896           W    77                    0.095%            0.007%
304           R    77                    0.008%            0.007%
360           R    70                    0.007%            0.007%
344           R    65                    0.007%            0.006%
328           R    64                    0.007%            0.006%
120           W    64                    0.079%            0.006%
112           W    63                    0.078%            0.006%
336           R    59                    0.006%            0.006%
352           R    58                    0.006%            0.005%
320           R    57                    0.006%            0.005%
400           R    54                    0.005%            0.005%
392           R    53                    0.005%            0.005%
368           R    51                    0.005%            0.005%
424           R    50                    0.005%            0.005%
376           R    46                    0.005%            0.004%
32            W    46                    0.057%            0.004%
408           R    45                    0.005%            0.004%
384           R    43                    0.004%            0.004%
416           R    41                    0.004%            0.004%
56            W    40                    0.049%            0.004%
1008          W    39                    0.048%            0.004%
920           W    38                    0.047%            0.004%
144           W    38                    0.047%            0.004%
960           W    37                    0.046%            0.003%
440           R    37                    0.004%            0.003%
96            W    36                    0.045%            0.003%
872           W    36                    0.045%            0.003%
448           R    36                    0.004%            0.003%
904           W    35                    0.043%            0.003%
432           R    31                    0.003%            0.003%
456           R    29                    0.003%            0.003%
48            W    27                    0.033%            0.003%
23            W    27                    0.033%            0.003%
6             W    26                    0.032%            0.002%
472           R    26                    0.003%            0.002%
784           W    24                    0.030%            0.002%
768           W    24                    0.030%            0.002%
496           R    24                    0.002%            0.002%
984           W    23                    0.028%            0.002%
24            W    23                    0.028%            0.002%
16            W    23                    0.028%            0.002%
88            W    22                    0.027%            0.002%
22            W    22                    0.027%            0.002%
968           W    21                    0.026%            0.002%
928           W    21                    0.026%            0.002%
25            W    21                    0.026%            0.002%
64            W    20                    0.025%            0.002%
464           R    20                    0.002%            0.002%
5             W    18                    0.022%            0.002%
480           R    17                    0.002%            0.002%
9             W    15                    0.019%            0.001%
488           R    15                    0.002%            0.001%
40            W    15                    0.019%            0.001%
19            W    15                    0.019%            0.001%
416           W    14                    0.017%            0.001%
408           W    14                    0.017%            0.001%
4             W    12                    0.015%            0.001%
10            W    12                    0.015%            0.001%
3             W    10                    0.012%            0.001%
13            W    10                    0.012%            0.001%
104           W    10                    0.012%            0.001%
7             W    9                     0.011%            0.001%
26            W    9                     0.011%            0.001%
20            W    9                     0.011%            0.001%
504           R    8                     0.001%            0.001%
2             W    8                     0.010%            0.001%
14            W    8                     0.010%            0.001%
824           W    6                     0.007%            0.001%
792           W    6                     0.007%            0.001%
296           W    6                     0.007%            0.001%
21            W    6                     0.007%            0.001%
184           W    6                     0.007%            0.001%
1000          W    6                     0.007%            0.001%
80            W    5                     0.006%            0.000%
728           W    5                     0.006%            0.000%
544           W    5                     0.006%            0.000%
536           W    5                     0.006%            0.000%
472           W    5                     0.006%            0.000%
200           W    5                     0.006%            0.000%
1             W    5                     0.006%            0.000%
15            W    5                     0.006%            0.000%
128           W    5                     0.006%            0.000%
992           W    4                     0.005%            0.000%
936           W    4                     0.005%            0.000%
888           W    4                     0.005%            0.000%
848           W    4                     0.005%            0.000%
808           W    4                     0.005%            0.000%
720           W    4                     0.005%            0.000%
664           W    4                     0.005%            0.000%
656           W    4                     0.005%            0.000%
632           W    4                     0.005%            0.000%
520           W    4                     0.005%            0.000%
424           W    4                     0.005%            0.000%
352           W    4                     0.005%            0.000%
304           W    4                     0.005%            0.000%
288           W    4                     0.005%            0.000%
18            W    4                     0.005%            0.000%
160           W    4                     0.005%            0.000%
976           W    3                     0.004%            0.000%
952           W    3                     0.004%            0.000%
880           W    3                     0.004%            0.000%
736           W    3                     0.004%            0.000%
696           W    3                     0.004%            0.000%
600           W    3                     0.004%            0.000%
592           W    3                     0.004%            0.000%
584           W    3                     0.004%            0.000%
568           W    3                     0.004%            0.000%
512           W    3                     0.004%            0.000%
504           W    3                     0.004%            0.000%
480           W    3                     0.004%            0.000%
448           W    3                     0.004%            0.000%
376           W    3                     0.004%            0.000%
360           W    3                     0.004%            0.000%
328           W    3                     0.004%            0.000%
312           W    3                     0.004%            0.000%
280           W    3                     0.004%            0.000%
272           W    3                     0.004%            0.000%
248           W    3                     0.004%            0.000%
152           W    3                     0.004%            0.000%
136           W    3                     0.004%            0.000%
12            W    3                     0.004%            0.000%
912           W    2                     0.002%            0.000%
864           W    2                     0.002%            0.000%
856           W    2                     0.002%            0.000%
832           W    2                     0.002%            0.000%
776           W    2                     0.002%            0.000%
760           W    2                     0.002%            0.000%
752           W    2                     0.002%            0.000%
744           W    2                     0.002%            0.000%
72            W    2                     0.002%            0.000%
712           W    2                     0.002%            0.000%
704           W    2                     0.002%            0.000%
688           W    2                     0.002%            0.000%
648           W    2                     0.002%            0.000%
624           W    2                     0.002%            0.000%
608           W    2                     0.002%            0.000%
560           W    2                     0.002%            0.000%
552           W    2                     0.002%            0.000%
528           W    2                     0.002%            0.000%
496           W    2                     0.002%            0.000%
488           W    2                     0.002%            0.000%
440           W    2                     0.002%            0.000%
240           W    2                     0.002%            0.000%
224           W    2                     0.002%            0.000%
216           W    2                     0.002%            0.000%
208           W    2                     0.002%            0.000%
1             R    2                     0.000%            0.000%
11            W    2                     0.002%            0.000%
840           W    1                     0.001%            0.000%
800           W    1                     0.001%            0.000%
680           W    1                     0.001%            0.000%
672           W    1                     0.001%            0.000%
616           W    1                     0.001%            0.000%
464           W    1                     0.001%            0.000%
456           W    1                     0.001%            0.000%
432           W    1                     0.001%            0.000%
400           W    1                     0.001%            0.000%
392           W    1                     0.001%            0.000%
384           W    1                     0.001%            0.000%
368           W    1                     0.001%            0.000%
344           W    1                     0.001%            0.000%
320           W    1                     0.001%            0.000%
29            W    1                     0.001%            0.000%
264           W    1                     0.001%            0.000%
256           W    1                     0.001%            0.000%
232           W    1                     0.001%            0.000%
192           W    1                     0.001%            0.000%
17            W    1                     0.001%            0.000%
168           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 983741         [ 92.408%]
Total write I/Os: 80827          [  7.592%]
Total read sectors : 31779154    [ 30.855%,   15517.165MB]
Total write sectors: 71216411    [ 69.145%,   34773.638MB]
