Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdd/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219089               78.273%           78.271%
8             W    30301                10.826%           10.825%
1016          W    24559                 8.774%            8.774%
3             W    650                   0.232%            0.232%
32            W    360                   0.129%            0.129%
896           W    333                   0.119%            0.119%
408           W    265                   0.095%            0.095%
416           W    261                   0.093%            0.093%
48            W    193                   0.069%            0.069%
16            W    185                   0.066%            0.066%
928           W    167                   0.060%            0.060%
984           W    166                   0.059%            0.059%
968           W    166                   0.059%            0.059%
88            W    166                   0.059%            0.059%
120           W    166                   0.059%            0.059%
112           W    166                   0.059%            0.059%
17            W    126                   0.045%            0.045%
640           W    120                   0.043%            0.043%
20            W    118                   0.042%            0.042%
21            W    114                   0.041%            0.041%
2             W    105                   0.038%            0.038%
19            W    104                   0.037%            0.037%
200           W    99                    0.035%            0.035%
816           W    97                    0.035%            0.035%
18            W    91                    0.033%            0.033%
15            W    91                    0.033%            0.033%
6             W    89                    0.032%            0.032%
632           W    80                    0.029%            0.029%
7             W    76                    0.027%            0.027%
824           W    75                    0.027%            0.027%
23            W    70                    0.025%            0.025%
22            W    69                    0.025%            0.025%
13            W    69                    0.025%            0.025%
192           W    67                    0.024%            0.024%
14            W    67                    0.024%            0.024%
12            W    63                    0.023%            0.023%
11            W    52                    0.019%            0.019%
24            W    49                    0.018%            0.018%
64            W    48                    0.017%            0.017%
9             W    47                    0.017%            0.017%
25            W    45                    0.016%            0.016%
10            W    44                    0.016%            0.016%
26            W    42                    0.015%            0.015%
432           W    40                    0.014%            0.014%
27            W    38                    0.014%            0.014%
872           W    37                    0.013%            0.013%
624           W    33                    0.012%            0.012%
5             W    33                    0.012%            0.012%
616           W    31                    0.011%            0.011%
1             W    29                    0.010%            0.010%
880           W    28                    0.010%            0.010%
856           W    28                    0.010%            0.010%
448           W    25                    0.009%            0.009%
648           W    24                    0.009%            0.009%
400           W    16                    0.006%            0.006%
864           W    15                    0.005%            0.005%
840           W    14                    0.005%            0.005%
832           W    14                    0.005%            0.005%
600           W    13                    0.005%            0.005%
56            W    13                    0.005%            0.005%
608           W    12                    0.004%            0.004%
28            W    12                    0.004%            0.004%
72            W    11                    0.004%            0.004%
40            W    11                    0.004%            0.004%
29            W    11                    0.004%            0.004%
440           W    9                     0.003%            0.003%
424           W    7                     0.003%            0.003%
384           W    7                     0.003%            0.003%
592           W    6                     0.002%            0.002%
392           W    6                     0.002%            0.002%
96            W    5                     0.002%            0.002%
808           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
848           W    4                     0.001%            0.001%
376           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
30            W    3                     0.001%            0.001%
888           W    2                     0.001%            0.001%
792           W    2                     0.001%            0.001%
744           W    2                     0.001%            0.001%
584           W    2                     0.001%            0.001%
576           W    2                     0.001%            0.001%
560           W    2                     0.001%            0.001%
472           W    2                     0.001%            0.001%
352           W    2                     0.001%            0.001%
344           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
31            W    2                     0.001%            0.001%
288           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
912           W    1                     0.000%            0.000%
800           W    1                     0.000%            0.000%
776           W    1                     0.000%            0.000%
760           W    1                     0.000%            0.000%
712           W    1                     0.000%            0.000%
696           W    1                     0.000%            0.000%
656           W    1                     0.000%            0.000%
568           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
488           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 279902         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251216767   [100.000%,  122664.437MB]
