Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    73484                79.754%           79.742%
8             W    9315                 10.110%           10.108%
1016          W    7563                  8.208%            8.207%
32            W    97                    0.105%            0.105%
88            W    73                    0.079%            0.079%
112           W    71                    0.077%            0.077%
984           W    70                    0.076%            0.076%
896           W    70                    0.076%            0.076%
48            W    68                    0.074%            0.074%
408           W    68                    0.074%            0.074%
120           W    68                    0.074%            0.074%
968           W    67                    0.073%            0.073%
928           W    67                    0.073%            0.073%
904           W    67                    0.073%            0.073%
416           W    62                    0.067%            0.067%
16            W    43                    0.047%            0.047%
64            W    39                    0.042%            0.042%
3             W    39                    0.042%            0.042%
824           W    37                    0.040%            0.040%
200           W    35                    0.038%            0.038%
24            W    34                    0.037%            0.037%
192           W    34                    0.037%            0.037%
816           W    33                    0.036%            0.036%
5             W    27                    0.029%            0.029%
1             W    22                    0.024%            0.024%
21            W    21                    0.023%            0.023%
6             W    20                    0.022%            0.022%
13            W    19                    0.021%            0.021%
4             W    17                    0.018%            0.018%
23            W    17                    0.018%            0.018%
29            W    16                    0.017%            0.017%
28            W    16                    0.017%            0.017%
7             W    15                    0.016%            0.016%
2             W    14                    0.015%            0.015%
27            W    14                    0.015%            0.015%
26            W    14                    0.015%            0.015%
12            W    14                    0.015%            0.015%
22            W    13                    0.014%            0.014%
19            W    13                    0.014%            0.014%
14            W    13                    0.014%            0.014%
30            W    12                    0.013%            0.013%
15            W    12                    0.013%            0.013%
20            W    11                    0.012%            0.012%
496           W    9                     0.010%            0.010%
31            W    9                     0.010%            0.010%
18            W    9                     0.010%            0.010%
11            W    9                     0.010%            0.010%
10            W    9                     0.010%            0.010%
304           W    8                     0.009%            0.009%
17            W    8                     0.009%            0.009%
744           W    7                     0.008%            0.008%
504           W    7                     0.008%            0.008%
34            W    7                     0.008%            0.008%
25            W    7                     0.008%            0.008%
9             W    6                     0.007%            0.007%
96            W    6                     0.007%            0.007%
8             R    6                    42.857%            0.007%
448           W    6                     0.007%            0.007%
1             R    6                    42.857%            0.007%
56            W    5                     0.005%            0.005%
560           W    5                     0.005%            0.005%
464           W    5                     0.005%            0.005%
456           W    5                     0.005%            0.005%
384           W    5                     0.005%            0.005%
36            W    5                     0.005%            0.005%
33            W    5                     0.005%            0.005%
976           W    4                     0.004%            0.004%
832           W    4                     0.004%            0.004%
72            W    4                     0.004%            0.004%
552           W    4                     0.004%            0.004%
480           W    4                     0.004%            0.004%
440           W    4                     0.004%            0.004%
376           W    4                     0.004%            0.004%
368           W    4                     0.004%            0.004%
360           W    4                     0.004%            0.004%
312           W    4                     0.004%            0.004%
1000          W    4                     0.004%            0.004%
992           W    3                     0.003%            0.003%
952           W    3                     0.003%            0.003%
912           W    3                     0.003%            0.003%
888           W    3                     0.003%            0.003%
840           W    3                     0.003%            0.003%
80            W    3                     0.003%            0.003%
808           W    3                     0.003%            0.003%
544           W    3                     0.003%            0.003%
536           W    3                     0.003%            0.003%
528           W    3                     0.003%            0.003%
35            W    3                     0.003%            0.003%
336           W    3                     0.003%            0.003%
296           W    3                     0.003%            0.003%
264           W    3                     0.003%            0.003%
208           W    3                     0.003%            0.003%
184           W    3                     0.003%            0.003%
152           W    3                     0.003%            0.003%
960           W    2                     0.002%            0.002%
864           W    2                     0.002%            0.002%
792           W    2                     0.002%            0.002%
776           W    2                     0.002%            0.002%
752           W    2                     0.002%            0.002%
736           W    2                     0.002%            0.002%
712           W    2                     0.002%            0.002%
672           W    2                     0.002%            0.002%
632           W    2                     0.002%            0.002%
600           W    2                     0.002%            0.002%
592           W    2                     0.002%            0.002%
584           W    2                     0.002%            0.002%
520           W    2                     0.002%            0.002%
512           W    2                     0.002%            0.002%
488           W    2                     0.002%            0.002%
40            W    2                     0.002%            0.002%
39            W    2                     0.002%            0.002%
392           W    2                     0.002%            0.002%
38            W    2                     0.002%            0.002%
32            R    2                    14.286%            0.002%
288           W    2                     0.002%            0.002%
272           W    2                     0.002%            0.002%
256           W    2                     0.002%            0.002%
168           W    2                     0.002%            0.002%
128           W    2                     0.002%            0.002%
944           W    1                     0.001%            0.001%
920           W    1                     0.001%            0.001%
856           W    1                     0.001%            0.001%
800           W    1                     0.001%            0.001%
768           W    1                     0.001%            0.001%
728           W    1                     0.001%            0.001%
720           W    1                     0.001%            0.001%
704           W    1                     0.001%            0.001%
688           W    1                     0.001%            0.001%
680           W    1                     0.001%            0.001%
664           W    1                     0.001%            0.001%
656           W    1                     0.001%            0.001%
648           W    1                     0.001%            0.001%
624           W    1                     0.001%            0.001%
608           W    1                     0.001%            0.001%
472           W    1                     0.001%            0.001%
424           W    1                     0.001%            0.001%
344           W    1                     0.001%            0.001%
328           W    1                     0.001%            0.001%
320           W    1                     0.001%            0.001%
280           W    1                     0.001%            0.001%
248           W    1                     0.001%            0.001%
240           W    1                     0.001%            0.001%
232           W    1                     0.001%            0.001%
160           W    1                     0.001%            0.001%
144           W    1                     0.001%            0.001%
136           W    1                     0.001%            0.001%
104           W    1                     0.001%            0.001%
1008          W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.015%]
Total write I/Os: 92138          [ 99.985%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 83605584    [100.000%,   40823.039MB]
