Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2217848              51.541%           46.979%
16            R    968113               22.498%           20.507%
8             R    473119               10.995%           10.022%
1024          W    304612               72.898%            6.452%
40            R    112933                2.624%            2.392%
56            R    79593                 1.850%            1.686%
32            R    77095                 1.792%            1.633%
8             W    60999                14.598%            1.292%
72            R    57979                 1.347%            1.228%
1016          W    44397                10.625%            0.940%
88            R    43384                 1.008%            0.919%
104           R    32237                 0.749%            0.683%
48            R    26259                 0.610%            0.556%
120           R    24708                 0.574%            0.523%
64            R    22424                 0.521%            0.475%
136           R    18074                 0.420%            0.383%
256           R    16557                 0.385%            0.351%
80            R    16104                 0.374%            0.341%
152           R    13368                 0.311%            0.283%
96            R    13169                 0.306%            0.279%
112           R    10616                 0.247%            0.225%
168           R    9984                  0.232%            0.211%
128           R    9338                  0.217%            0.198%
184           R    7555                  0.176%            0.160%
144           R    6706                  0.156%            0.142%
160           R    5688                  0.132%            0.120%
200           R    5583                  0.130%            0.118%
216           R    4842                  0.113%            0.103%
176           R    4528                  0.105%            0.096%
192           R    4397                  0.102%            0.093%
232           R    3160                  0.073%            0.067%
208           R    2889                  0.067%            0.061%
240           R    2406                  0.056%            0.051%
248           R    2267                  0.053%            0.048%
224           R    2206                  0.051%            0.047%
264           R    1041                  0.024%            0.022%
280           R    845                   0.020%            0.018%
296           R    615                   0.014%            0.013%
272           R    589                   0.014%            0.012%
408           W    565                   0.135%            0.012%
416           W    514                   0.123%            0.011%
312           R    482                   0.011%            0.010%
288           R    437                   0.010%            0.009%
304           R    382                   0.009%            0.008%
328           R    369                   0.009%            0.008%
512           R    348                   0.008%            0.007%
320           R    287                   0.007%            0.006%
344           R    281                   0.007%            0.006%
64            W    269                   0.064%            0.006%
3             W    251                   0.060%            0.005%
32            W    247                   0.059%            0.005%
360           R    244                   0.006%            0.005%
336           R    235                   0.005%            0.005%
352           R    213                   0.005%            0.005%
29            W    212                   0.051%            0.004%
30            W    193                   0.046%            0.004%
376           R    189                   0.004%            0.004%
16            W    187                   0.045%            0.004%
368           R    176                   0.004%            0.004%
384           R    175                   0.004%            0.004%
400           W    169                   0.040%            0.004%
392           R    169                   0.004%            0.004%
31            W    158                   0.038%            0.003%
27            W    149                   0.036%            0.003%
15            W    146                   0.035%            0.003%
28            W    145                   0.035%            0.003%
96            W    137                   0.033%            0.003%
26            W    134                   0.032%            0.003%
424           W    131                   0.031%            0.003%
25            W    129                   0.031%            0.003%
14            W    127                   0.030%            0.003%
744           W    125                   0.030%            0.003%
112           W    125                   0.030%            0.003%
408           R    121                   0.003%            0.003%
896           W    120                   0.029%            0.003%
920           W    119                   0.028%            0.003%
904           W    118                   0.028%            0.002%
120           W    118                   0.028%            0.002%
952           W    113                   0.027%            0.002%
24            W    113                   0.027%            0.002%
400           R    106                   0.002%            0.002%
424           R    100                   0.002%            0.002%
23            W    98                    0.023%            0.002%
34            W    88                    0.021%            0.002%
440           R    80                    0.002%            0.002%
736           W    78                    0.019%            0.002%
33            W    77                    0.018%            0.002%
728           W    75                    0.018%            0.002%
432           R    75                    0.002%            0.002%
22            W    72                    0.017%            0.002%
392           W    70                    0.017%            0.001%
128           W    70                    0.017%            0.001%
888           W    69                    0.017%            0.001%
416           R    69                    0.002%            0.001%
1             W    66                    0.016%            0.001%
35            W    63                    0.015%            0.001%
448           R    61                    0.001%            0.001%
456           R    60                    0.001%            0.001%
712           W    55                    0.013%            0.001%
21            W    55                    0.013%            0.001%
4             W    54                    0.013%            0.001%
37            W    52                    0.012%            0.001%
472           R    50                    0.001%            0.001%
13            W    50                    0.012%            0.001%
11            W    46                    0.011%            0.001%
38            W    45                    0.011%            0.001%
36            W    45                    0.011%            0.001%
464           R    41                    0.001%            0.001%
432           W    40                    0.010%            0.001%
480           R    39                    0.001%            0.001%
7             W    37                    0.009%            0.001%
20            W    37                    0.009%            0.001%
12            W    37                    0.009%            0.001%
72            W    35                    0.008%            0.001%
720           W    35                    0.008%            0.001%
40            W    35                    0.008%            0.001%
39            W    35                    0.008%            0.001%
2             W    33                    0.008%            0.001%
18            W    33                    0.008%            0.001%
10            W    33                    0.008%            0.001%
9             W    32                    0.008%            0.001%
752           W    32                    0.008%            0.001%
136           W    30                    0.007%            0.001%
19            W    28                    0.007%            0.001%
17            W    27                    0.006%            0.001%
48            W    24                    0.006%            0.001%
488           R    24                    0.001%            0.001%
5             W    23                    0.006%            0.000%
46            W    23                    0.006%            0.000%
504           R    22                    0.001%            0.000%
968           W    21                    0.005%            0.000%
216           W    21                    0.005%            0.000%
6             W    20                    0.005%            0.000%
984           W    19                    0.005%            0.000%
43            W    19                    0.005%            0.000%
264           W    19                    0.005%            0.000%
104           W    19                    0.005%            0.000%
42            W    18                    0.004%            0.000%
