procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0            0      3414032        28796       351744    0    0   150  7965  908  272  68   2  30   0   0 2018-11-24 21:14:06
 1  0            0      3428988        28808       351568    0    0     0   429 5387 7771  14   5  80   1   0 2018-11-24 21:14:09
 0  1            0      3399464        28824       351952    0    0    75   305 2299 2122  13   5  82   0   0 2018-11-24 21:14:12
 1  0            0      3397296        29904       351728    0    0  9113   297 7185 9225   3  10  78  10   0 2018-11-24 21:14:15
 1  1            0      3384780        28912       351728    0    0 15865    29 6664 5689   4  14  76   6   0 2018-11-24 21:14:18
 1  1            0      3383400        29376       351728    0    0  9548    29 4596 4324   3   9  79   9   0 2018-11-24 21:14:21
 2  0            0      3383384        30036       351748    0    0 17056    39 6923 5985   4  14  75   7   0 2018-11-24 21:14:24
 1  0            0      3382408        30072       351756    0    0 16256    28 6813 5858   4  14  76   6   0 2018-11-24 21:14:27
 1  0            0      3382996        30108       351760    0    0 17357    28 7136 6078   4  15  75   6   0 2018-11-24 21:14:30
 1  1            0      3383732        30160       351780    0    0 17293    32 6944 5840   4  15  75   6   0 2018-11-24 21:14:33
 1  0            0      3382888        30192       351796    0    0 16248    31 6807 5728   4  14  77   6   0 2018-11-24 21:14:36
 0  0            0      3383888        29188       351812    0    0 14892    35 6189 5367   4  12  77   7   0 2018-11-24 21:14:39
 2  0            0      3383212        29228       351816    0    0 10275    31 4540 4442   3   9  79   8   0 2018-11-24 21:14:42
 2  1            0      3381848        30312       351800    0    0 16896    29 7009 5767   4  14  76   6   0 2018-11-24 21:14:45
 1  0            0      3383132        29312       351752    0    0 17581    40 7222 6003   4  15  74   7   0 2018-11-24 21:14:48
 0  1            0      3383384        29356       351816    0    0 16931    35 6909 5805   4  15  75   6   0 2018-11-24 21:14:51
 3  0            0      3382972        29396       351820    0    0 16616    40 6743 5848   3  14  77   6   0 2018-11-24 21:14:54
 4  0            0      3383176        29432       351816    0    0 17331    29 7118 5889   4  14  75   7   0 2018-11-24 21:14:57
 0  1            0      3382716        29476       351852    0    0 16931    29 7051 5875   4  14  75   6   0 2018-11-24 21:15:00
 0  0            0      3382748        30564       351892    0    0 16577   204 8215 8382   4  14  74   7   0 2018-11-24 21:15:03
 0  1            0      3382888        29580       351856    0    0 16597    28 6733 5513   3  14  76   6   0 2018-11-24 21:15:06
 0  1            0      3382740        29620       351860    0    0 17371    43 7062 6066   4  14  77   5   0 2018-11-24 21:15:09
 2  0            0      3383492        29652       351856    0    0 16928    28 6893 5706   4  14  76   6   0 2018-11-24 21:15:12
 1  1            0      3382384        29812       351876    0    0 16393    27 6895 5934   4  14  76   6   0 2018-11-24 21:15:15
 1  0            0      3382340        29720       351796    0    0 16641    29 6857 5758   4  14  76   6   0 2018-11-24 21:15:18
 1  0            0      3383800        29760       351792    0    0 16277    29 6862 5906   4  14  76   6   0 2018-11-24 21:15:21
 1  1            0      3381948        30476       351732    0    0 16856    31 6894 5932   4  14  76   6   0 2018-11-24 21:15:24
 0  1            0      3382584        29840       351856    0    0 16708    45 7039 6057   4  14  76   7   0 2018-11-24 21:15:27
 2  0            0      3382080        30556       351856    0    0 17199    27 7027 5944   4  14  75   7   0 2018-11-24 21:15:30
 3  1            0      3382344        29932       351860    0    0 16327    36 6948 5927   4  14  76   6   0 2018-11-24 21:15:33
 1  0            0      3382808        29944       351864    0    0 16913    40 7070 6189   4  14  75   6   0 2018-11-24 21:15:36
 0  1            0      3381236        31012       351860    0    0 16681    27 6840 5763   4  14  76   6   0 2018-11-24 21:15:39
 1  1            0      3383284        30016       351864    0    0 16249    44 6911 6134   4  14  76   6   0 2018-11-24 21:15:42
 1  1            0      3382848        30056       351864    0    0 16232    28 6836 5868   4  14  76   6   0 2018-11-24 21:15:45
 2  0            0      3380500        31132       351848    0    0 16849    28 6823 5761   4  14  76   7   0 2018-11-24 21:15:48
 2  0            0      3381080        30700       351844    0    0 16460    31 6741 5559   3  14  77   6   0 2018-11-24 21:15:51
 0  1            0      3382236        30160       351848    0    0 16296    29 6759 5837   4  14  76   6   0 2018-11-24 21:15:54
 2  0            0      3382608        30196       351844    0    0 17271    37 7138 6004   4  15  74   7   0 2018-11-24 21:15:57
 1  1            0      3380376        31020       351844    0    0 17551    28 7144 5881   4  15  75   7   0 2018-11-24 21:16:00
