Linux 4.4.132-0404132-generic (pl2) 	2018-09-23 	_x86_64_	(24 CPU)

09:52:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:52:45 PM  all    2.46    0.00    1.36    0.69    0.00    0.01    0.00    0.00    0.00   95.47
09:52:45 PM    0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:52:45 PM    1    0.66    0.00    0.66    0.00    0.00    0.33    0.00    0.00    0.00   98.34
09:52:45 PM    2    0.33    0.00    0.33    6.02    0.00    0.00    0.00    0.00    0.00   93.31
09:52:45 PM    3   11.71    0.00    6.35    0.67    0.00    0.00    0.00    0.00    0.00   81.27
09:52:45 PM    4    1.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.67
09:52:45 PM    5    0.33    0.00    1.00    5.33    0.00    0.33    0.00    0.00    0.00   93.00
09:52:45 PM    6    2.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.99
09:52:45 PM    7    4.32    0.00    1.99    0.00    0.00    0.00    0.00    0.00    0.00   93.69
09:52:45 PM    8    1.32    0.00    1.32    0.00    0.00    0.00    0.00    0.00    0.00   97.35
09:52:45 PM    9    2.00    0.00    0.67    3.33    0.00    0.00    0.00    0.00    0.00   94.00
09:52:45 PM   10    4.70    0.00    5.37    0.00    0.00    0.00    0.00    0.00    0.00   89.93
09:52:45 PM   11    4.97    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   94.04
09:52:45 PM   12   17.11    0.00    6.04    0.00    0.00    0.00    0.00    0.00    0.00   76.85
09:52:45 PM   13    2.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   96.67
09:52:45 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:52:45 PM   15    2.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   96.99
09:52:45 PM   16    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:52:45 PM   17    0.33    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.33
09:52:45 PM   18    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:52:45 PM   19    0.33    0.00    0.33    0.67    0.00    0.00    0.00    0.00    0.00   98.67
09:52:45 PM   20    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:52:45 PM   21    1.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.66
