Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdd/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    4364908              59.204%           56.091%
16            R    1108332              15.033%           14.243%
8             R    888834               12.056%           11.422%
1024          W    298238               72.877%            3.832%
40            R    127561                1.730%            1.639%
32            R    121993                1.655%            1.568%
56            R    80562                 1.093%            1.035%
8             W    59755                14.602%            0.768%
72            R    56205                 0.762%            0.722%
256           R    53731                 0.729%            0.690%
1016          W    43571                10.647%            0.560%
88            R    43401                 0.589%            0.558%
104           R    35488                 0.481%            0.456%
512           R    33816                 0.459%            0.435%
48            R    30470                 0.413%            0.392%
120           R    30179                 0.409%            0.388%
64            R    26621                 0.361%            0.342%
136           R    25095                 0.340%            0.322%
152           R    21580                 0.293%            0.277%
80            R    20377                 0.276%            0.262%
168           R    18810                 0.255%            0.242%
96            R    17881                 0.243%            0.230%
184           R    16485                 0.224%            0.212%
112           R    16269                 0.221%            0.209%
128           R    15570                 0.211%            0.200%
200           R    14250                 0.193%            0.183%
216           R    13235                 0.180%            0.170%
144           R    13214                 0.179%            0.170%
192           R    13019                 0.177%            0.167%
232           R    12086                 0.164%            0.155%
160           R    12033                 0.163%            0.155%
176           R    11158                 0.151%            0.143%
248           R    10812                 0.147%            0.139%
240           R    9429                  0.128%            0.121%
208           R    9418                  0.128%            0.121%
224           R    8675                  0.118%            0.111%
264           R    5937                  0.081%            0.076%
280           R    5429                  0.074%            0.070%
296           R    4807                  0.065%            0.062%
312           R    4422                  0.060%            0.057%
272           R    4314                  0.059%            0.055%
328           R    3981                  0.054%            0.051%
288           R    3935                  0.053%            0.051%
304           R    3783                  0.051%            0.049%
344           R    3608                  0.049%            0.046%
320           R    3478                  0.047%            0.045%
360           R    3378                  0.046%            0.043%
336           R    3283                  0.045%            0.042%
376           R    3080                  0.042%            0.040%
352           R    3056                  0.041%            0.039%
384           R    2972                  0.040%            0.038%
368           R    2879                  0.039%            0.037%
392           R    2751                  0.037%            0.035%
408           R    2581                  0.035%            0.033%
400           R    2486                  0.034%            0.032%
424           R    2311                  0.031%            0.030%
416           R    2229                  0.030%            0.029%
440           R    2145                  0.029%            0.028%
432           R    2071                  0.028%            0.027%
448           R    2057                  0.028%            0.026%
456           R    1848                  0.025%            0.024%
464           R    1823                  0.025%            0.023%
472           R    1786                  0.024%            0.023%
480           R    1776                  0.024%            0.023%
496           R    1054                  0.014%            0.014%
488           R    1027                  0.014%            0.013%
504           R    808                   0.011%            0.010%
408           W    642                   0.157%            0.008%
416           W    476                   0.116%            0.006%
64            W    370                   0.090%            0.005%
32            W    245                   0.060%            0.003%
16            W    222                   0.054%            0.003%
28            W    176                   0.043%            0.002%
29            W    175                   0.043%            0.002%
3             W    170                   0.042%            0.002%
400           W    165                   0.040%            0.002%
27            W    159                   0.039%            0.002%
26            W    141                   0.034%            0.002%
30            W    134                   0.033%            0.002%
25            W    133                   0.032%            0.002%
14            W    128                   0.031%            0.002%
96            W    127                   0.031%            0.002%
24            W    125                   0.031%            0.002%
744           W    120                   0.029%            0.002%
920           W    112                   0.027%            0.001%
120           W    111                   0.027%            0.001%
112           W    108                   0.026%            0.001%
896           W    107                   0.026%            0.001%
31            W    105                   0.026%            0.001%
34            W    99                    0.024%            0.001%
952           W    97                    0.024%            0.001%
904           W    97                    0.024%            0.001%
888           W    96                    0.023%            0.001%
33            W    94                    0.023%            0.001%
13            W    93                    0.023%            0.001%
1             W    90                    0.022%            0.001%
136           W    90                    0.022%            0.001%
4             W    80                    0.020%            0.001%
424           W    77                    0.019%            0.001%
23            W    74                    0.018%            0.001%
15            W    74                    0.018%            0.001%
9             W    69                    0.017%            0.001%
736           W    67                    0.016%            0.001%
36            W    63                    0.015%            0.001%
35            W    62                    0.015%            0.001%
7             W    59                    0.014%            0.001%
392           W    57                    0.014%            0.001%
12            W    57                    0.014%            0.001%
22            W    53                    0.013%            0.001%
6             W    51                    0.012%            0.001%
37            W    51                    0.012%            0.001%
10            W    49                    0.012%            0.001%
11            W    46                    0.011%            0.001%
88            W    41                    0.010%            0.001%
752           W    41                    0.010%            0.001%
21            W    41                    0.010%            0.001%
40            W    39                    0.010%            0.001%
38            W    38                    0.009%            0.000%
128           W    38                    0.009%            0.000%
192           W    37                    0.009%            0.000%
18            W    37                    0.009%            0.000%
5             W    36                    0.009%            0.000%
17            W    34                    0.008%            0.000%
728           W    33                    0.008%            0.000%
48            W    32                    0.008%            0.000%
39            W    32                    0.008%            0.000%
80            W    31                    0.008%            0.000%
