procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0         4496     16776324        20288     48772932    0    0   872  5879    5   16   2   2  84  11   0 2019-03-11 00:50:52
 1  0         4496     16777928        20316     48773568    0    0     0    49 1468 1529   1   1  98   0   0 2019-03-11 00:50:55
 2  0         4432     18102980        20316     47439388   41    0    51   117  376  592   0   1  99   0   0 2019-03-11 00:50:58
 1  0         4432     32102976        20328     33441196    3    0     3    77  851 1124   0   4  95   0   0 2019-03-11 00:51:01
 1  0         4432     46147632        20328     19397116    0    0     0     1  837 1045   0   4  96   0   0 2019-03-11 00:51:04
 0  0         4432     50029556        20344     15523240    0    0  4828    42 2168 2125   1   2  97   0   0 2019-03-11 00:51:07
 0  3         4432     50018496        21616     15524428    0    0 13121   697 4364 4334   1   2  93   4   0 2019-03-11 00:51:10
 0  5         4432     50018488        21520     15525108    0    0 32507   140 7063 7277   0   1  89   9   0 2019-03-11 00:51:13
 0  3         4432     50021532        21896     15523592    0    0 38819   107 8620 8542   0   2  89   8   0 2019-03-11 00:51:16
 0  3         4432     50021912        21456     15524108    0    0 36225   155 7988 8066   0   2  89   9   0 2019-03-11 00:51:19
 3  3         4432     50018564        22304     15525132    0    0 37708   143 8164 8447   0   2  90   8   0 2019-03-11 00:51:22
 4  2         4432     50016668        22064     15523964    0    0 44680   151 9675 9756   0   2  90   8   0 2019-03-11 00:51:25
 2  5         4432     50019304        21852     15524196    0    0 45027   160 9567 9911   0   2  90   8   0 2019-03-11 00:51:28
 2  2         4432     50019760        22412     15525260    0    0 41477   148 9058 9160   0   2  90   8   0 2019-03-11 00:51:31
 0  3         4432     50015524        22776     15524028    0    0 35737   131 7922 8020   0   2  89   9   0 2019-03-11 00:51:34
 0  3         4432     50022276        23112     15521580    0    0 42425   153 9204 9397   0   2  90   8   0 2019-03-11 00:51:37
 0  3         4432     50020528        22576     15524004    0    0 32273   297 7403 7651   0   2  90   8   0 2019-03-11 00:51:40
 0  3         4432     50021580        22772     15522368    0    0 39933   149 8611 8841   1   2  89   9   0 2019-03-11 00:51:43
 0  3         4432     50019200        23716     15523592    0    0 42232   168 9195 9195   0   2  90   8   0 2019-03-11 00:51:46
 0  3         4432     50022640        23696     15523296    0    0 40947   112 8896 9125   0   2  89   9   0 2019-03-11 00:51:49
 1  3         4432     50017836        22748     15524656    0    0 37463   156 8160 8315   0   2  90   8   0 2019-03-11 00:51:52
 2  2         4432     50016536        24636     15523440    0    0 41851   169 8930 9342   0   2  90   8   0 2019-03-11 00:51:55
 0  4         4432     50018096        24496     15524492    0    0 45031   132 9443 9921   0   2  89   8   0 2019-03-11 00:51:58
 1  5         4432     50020184        23768     15524264    0    0 44441   152 9587 9750   0   2  89   8   0 2019-03-11 00:52:01
 0  3         4432     50018200        23732     15524432    0    0 44640   119 9830 9829   0   2  89   9   0 2019-03-11 00:52:04
 0  3         4432     50017348        24600     15524148    0    0 41512   167 8950 9099   0   2  90   8   0 2019-03-11 00:52:07
 0  1         4432     50018368        25528     15523584    0    0 40987   317 8914 9145   1   2  90   8   0 2019-03-11 00:52:10
 0  3         4432     50015032        25528     15523012    0    0 40063   149 9094 9284   1   2  89   8   0 2019-03-11 00:52:13
 3  2         4432     50017868        23792     15525072    0    0 44500   144 9709 9785   0   2  89   8   0 2019-03-11 00:52:16
 1  5         4428     50015064        25152     15525152    0    0 44887   128 9798 9835   0   2  89   9   0 2019-03-11 00:52:19
 1  2         4428     50016052        24772     15523572    0    0 40523   188 8808 9057   0   2  90   8   0 2019-03-11 00:52:22
 0  3         4428     50015184        26112     15522984    0    0 42165   157 9025 9187   0   2  90   8   0 2019-03-11 00:52:25
 3  3         4428     50015820        25652     15523888    0    0 43852   144 9376 9855   0   2  89   8   0 2019-03-11 00:52:28
 1  3         4428     50017204        25716     15522924    0    0 45029   135 9652 9730   0   2  89   8   0 2019-03-11 00:52:31
 0  4         4428     50013668        25648     15523132    0    0 44213   145 9389 9663   0   2  89   8   0 2019-03-11 00:52:34
 0  2         4428     50015256        26312     15523044    0    0 45279   131 9504 9794   0   2  89   8   0 2019-03-11 00:52:37
 5  1         4428     50006316        28072     15522652    0    0 43236   232 9091 9498   0   2  90   8   0 2019-03-11 00:52:40
 1  3         4428     50012072        26548     15523076    0    0 42149   252 9434 9580   1   2  90   7   0 2019-03-11 00:52:43
 2  2         4428     50015076        26284     15522292    0    0 47987   132 10395 10490   0   2  89   8   0 2019-03-11 00:52:46
 0  3         4428     50015188        27044     15522436    0    0 44380   160 9643 9971   0   2  89   8   0 2019-03-11 00:52:49
 0  2         4428     50013616        27108     15523436    0    0 46767   121 10000 10254   0   2  89   8   0 2019-03-11 00:52:52
 0  3         4428     50016480        25852     15524296    0    0 43441   163 9557 9885   0   2  90   8   0 2019-03-11 00:52:55
 0  3         4428     50012724        27252     15522116    0    0 48107   135 10231 10522   0   2  89   8   0 2019-03-11 00:52:58
 0  2         4428     50017932        26748     15523348    0    0 36937   152 8127 8384   0   2  91   6   0 2019-03-11 00:53:01
 0  1         4428     50019852        26084     15522380    0    0 23612   160 5480 5752   0   1  94   5   0 2019-03-11 00:53:04
 0  0         4428     50023016        26140     15522508    0    0  9233    55 2084 2266   0   0  98   2   0 2019-03-11 00:53:07
 0  0         4428     50026148        26140     15522508    0    0     0     0  101  299   0   0 100   0   0 2019-03-11 00:53:10
 1  0         4428     48785188        26156     16745852    0    0  1463 281591 6038 6443   2   2  95   0   0 2019-03-11 00:53:13
 0  0         4428     48787588        26168     16745756    0    0     0 870809 12744 14678   0   1  99   0   0 2019-03-11 00:53:16
