Generating events file /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/events.dat
Extracting sectors from events file to /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
40            R    163184               21.113%           17.889%
24            R    153531               19.864%           16.831%
1024          W    90938                65.281%            9.969%
256           R    88376                11.434%            9.688%
32            R    80313                10.391%            8.804%
16            R    56530                 7.314%            6.197%
8             R    45262                 5.856%            4.962%
56            R    28259                 3.656%            3.098%
8             W    22532                16.175%            2.470%
48            R    21205                 2.744%            2.325%
64            R    19051                 2.465%            2.088%
72            R    17407                 2.252%            1.908%
88            R    13198                 1.708%            1.447%
984           W    12701                 9.118%            1.392%
80            R    11070                 1.432%            1.214%
120           R    8870                  1.148%            0.972%
96            R    7029                  0.909%            0.771%
152           R    5574                  0.721%            0.611%
104           R    5482                  0.709%            0.601%
128           R    5250                  0.679%            0.576%
112           R    4282                  0.554%            0.469%
992           W    4112                  2.952%            0.451%
136           R    3906                  0.505%            0.428%
184           R    3554                  0.460%            0.390%
160           R    3478                  0.450%            0.381%
168           R    2715                  0.351%            0.298%
144           R    2659                  0.344%            0.291%
224           R    2619                  0.339%            0.287%
0             W    2590                  1.859%            0.284%
192           R    2547                  0.330%            0.279%
176           R    2245                  0.290%            0.246%
216           R    2082                  0.269%            0.228%
232           R    2047                  0.265%            0.224%
512           R    2023                  0.262%            0.222%
200           R    1984                  0.257%            0.217%
208           R    1849                  0.239%            0.203%
1000          W    1646                  1.182%            0.180%
1008          W    1522                  1.093%            0.167%
248           R    1474                  0.191%            0.162%
240           R    1466                  0.190%            0.161%
1016          W    773                   0.555%            0.085%
968           W    318                   0.228%            0.035%
464           W    307                   0.220%            0.034%
280           R    182                   0.024%            0.020%
264           R    146                   0.019%            0.016%
312           R    138                   0.018%            0.015%
296           R    128                   0.017%            0.014%
272           R    112                   0.014%            0.012%
288           R    110                   0.014%            0.012%
32            W    108                   0.078%            0.012%
304           R    108                   0.014%            0.012%
360           R    101                   0.013%            0.011%
344           R    94                    0.012%            0.010%
16            W    93                    0.067%            0.010%
328           R    92                    0.012%            0.010%
424           R    91                    0.012%            0.010%
336           R    90                    0.012%            0.010%
320           R    88                    0.011%            0.010%
64            W    79                    0.057%            0.009%
392           R    77                    0.010%            0.008%
384           R    76                    0.010%            0.008%
368           R    76                    0.010%            0.008%
456           R    72                    0.009%            0.008%
376           R    72                    0.009%            0.008%
352           R    66                    0.009%            0.007%
400           R    64                    0.008%            0.007%
22            W    57                    0.041%            0.006%
3             W    56                    0.040%            0.006%
408           R    52                    0.007%            0.006%
432           R    48                    0.006%            0.005%
416           R    48                    0.006%            0.005%
488           R    45                    0.006%            0.005%
27            W    44                    0.032%            0.005%
1             W    42                    0.030%            0.005%
464           R    41                    0.005%            0.004%
440           R    41                    0.005%            0.004%
40            W    41                    0.029%            0.004%
25            W    40                    0.029%            0.004%
26            W    38                    0.027%            0.004%
24            W    36                    0.026%            0.004%
5             W    35                    0.025%            0.004%
480           R    34                    0.004%            0.004%
448           R    34                    0.004%            0.004%
288           W    33                    0.024%            0.004%
4             W    32                    0.023%            0.004%
256           W    31                    0.022%            0.003%
48            W    30                    0.022%            0.003%
23            W    30                    0.022%            0.003%
17            W    30                    0.022%            0.003%
152           W    29                    0.021%            0.003%
792           W    28                    0.020%            0.003%
6             W    27                    0.019%            0.003%
20            W    27                    0.019%            0.003%
952           W    26                    0.019%            0.003%
688           W    25                    0.018%            0.003%
21            W    25                    0.018%            0.003%
896           W    24                    0.017%            0.003%
29            W    24                    0.017%            0.003%
19            W    24                    0.017%            0.003%
944           W    23                    0.017%            0.003%
696           W    23                    0.017%            0.003%
488           W    23                    0.017%            0.003%
2             W    22                    0.016%            0.002%
18            W    21                    0.015%            0.002%
496           R    19                    0.002%            0.002%
31            W    19                    0.014%            0.002%
472           R    17                    0.002%            0.002%
30            W    17                    0.012%            0.002%
216           W    17                    0.012%            0.002%
35            W    16                    0.011%            0.002%
7             W    15                    0.011%            0.002%
37            W    15                    0.011%            0.002%
36            W    14                    0.010%            0.002%
34            W    14                    0.010%            0.002%
33            W    14                    0.010%            0.002%
200           W    13                    0.009%            0.001%
184           W    13                    0.009%            0.001%
14            W    13                    0.009%            0.001%
504           R    12                    0.002%            0.001%
264           W    12                    0.009%            0.001%
224           W    12                    0.009%            0.001%
15            W    12                    0.009%            0.001%
28            W    11                    0.008%            0.001%
192           W    11                    0.008%            0.001%
784           W    10                    0.007%            0.001%
312           W    10                    0.007%            0.001%
240           W    9                     0.006%            0.001%
232           W    9                     0.006%            0.001%
208           W    9                     0.006%            0.001%
9             W    8                     0.006%            0.001%
976           W    8                     0.006%            0.001%
816           W    8                     0.006%            0.001%
38            W    8                     0.006%            0.001%
10            W    8                     0.006%            0.001%
768           W    7                     0.005%            0.001%
72            W    7                     0.005%            0.001%
280           W    7                     0.005%            0.001%
272           W    7                     0.005%            0.001%
1             R    7                     0.001%            0.001%
144           W    7                     0.005%            0.001%
12            W    7                     0.005%            0.001%
128           W    7                     0.005%            0.001%
96            W    6                     0.004%            0.001%
88            W    6                     0.004%            0.001%
704           W    6                     0.004%            0.001%
56            W    6                     0.004%            0.001%
42            W    6                     0.004%            0.001%
41            W    6                     0.004%            0.001%
392           W    6                     0.004%            0.001%
352           W    6                     0.004%            0.001%
320           W    6                     0.004%            0.001%
248           W    6                     0.004%            0.001%
168           W    6                     0.004%            0.001%
136           W    6                     0.004%            0.001%
848           W    5                     0.004%            0.001%
808           W    5                     0.004%            0.001%
672           W    5                     0.004%            0.001%
440           W    5                     0.004%            0.001%
39            W    5                     0.004%            0.001%
176           W    5                     0.004%            0.001%
800           W    4                     0.003%            0.000%
728           W    4                     0.003%            0.000%
480           W    4                     0.003%            0.000%
408           W    4                     0.003%            0.000%
960           W    3                     0.002%            0.000%
928           W    3                     0.002%            0.000%
912           W    3                     0.002%            0.000%
864           W    3                     0.002%            0.000%
856           W    3                     0.002%            0.000%
824           W    3                     0.002%            0.000%
80            W    3                     0.002%            0.000%
776           W    3                     0.002%            0.000%
760           W    3                     0.002%            0.000%
752           W    3                     0.002%            0.000%
744           W    3                     0.002%            0.000%
680           W    3                     0.002%            0.000%
664           W    3                     0.002%            0.000%
640           W    3                     0.002%            0.000%
584           W    3                     0.002%            0.000%
544           W    3                     0.002%            0.000%
520           W    3                     0.002%            0.000%
504           W    3                     0.002%            0.000%
46            W    3                     0.002%            0.000%
432           W    3                     0.002%            0.000%
416           W    3                     0.002%            0.000%
368           W    3                     0.002%            0.000%
336           W    3                     0.002%            0.000%
328           W    3                     0.002%            0.000%
13            W    3                     0.002%            0.000%
120           W    3                     0.002%            0.000%
880           W    2                     0.001%            0.000%
872           W    2                     0.001%            0.000%
840           W    2                     0.001%            0.000%
832           W    2                     0.001%            0.000%
720           W    2                     0.001%            0.000%
712           W    2                     0.001%            0.000%
648           W    2                     0.001%            0.000%
624           W    2                     0.001%            0.000%
592           W    2                     0.001%            0.000%
560           W    2                     0.001%            0.000%
512           W    2                     0.001%            0.000%
44            W    2                     0.001%            0.000%
43            W    2                     0.001%            0.000%
400           W    2                     0.001%            0.000%
376           W    2                     0.001%            0.000%
360           W    2                     0.001%            0.000%
304           W    2                     0.001%            0.000%
296           W    2                     0.001%            0.000%
11            W    2                     0.001%            0.000%
112           W    2                     0.001%            0.000%
936           W    1                     0.001%            0.000%
920           W    1                     0.001%            0.000%
904           W    1                     0.001%            0.000%
888           W    1                     0.001%            0.000%
736           W    1                     0.001%            0.000%
656           W    1                     0.001%            0.000%
63            W    1                     0.001%            0.000%
632           W    1                     0.001%            0.000%
608           W    1                     0.001%            0.000%
600           W    1                     0.001%            0.000%
59            W    1                     0.001%            0.000%
57            W    1                     0.001%            0.000%
576           W    1                     0.001%            0.000%
568           W    1                     0.001%            0.000%
552           W    1                     0.001%            0.000%
536           W    1                     0.001%            0.000%
528           W    1                     0.001%            0.000%
50            W    1                     0.001%            0.000%
496           W    1                     0.001%            0.000%
47            W    1                     0.001%            0.000%
45            W    1                     0.001%            0.000%
456           W    1                     0.001%            0.000%
448           W    1                     0.001%            0.000%
424           W    1                     0.001%            0.000%
384           W    1                     0.001%            0.000%
344           W    1                     0.001%            0.000%
160           W    1                     0.001%            0.000%
104           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 772902         [ 84.729%]
Total write I/Os: 139303         [ 15.271%]
Total read sectors : 56445007    [ 32.990%,   27561.039MB]
Total write sectors: 114654094   [ 67.010%,   55983.444MB]
