procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       998120     10709672       378528     54085068    0    0   411  1267    1    0   1   0  92   7   0 2018-11-10 11:37:05
 0  1       998120     10702624       378536     54086288    0    0    11  1115 2050 3024   3   1  95   1   0 2018-11-10 11:37:08
 0  1       998120     10700640       379584     54085688    0    0 13824   419 4856 5637   0   3  95   2   0 2018-11-10 11:37:11
 1  1       998120     10701472       378980     54085928    0    0 16853   129 5523 6679   0   3  95   2   0 2018-11-10 11:37:14
 0  1       998120     10700548       379584     54086200    0    0 17155    47 5436 6230   0   3  95   1   0 2018-11-10 11:37:17
 0  1       998120     10700320       379584     54085904    0    0 16988    37 5566 6245   0   3  95   1   0 2018-11-10 11:37:20
 1  0       998120     10700628       378532     54086236    0    0 16641    32 5516 6215   0   3  95   1   0 2018-11-10 11:37:23
 2  0       998120     10701820       378536     54086328    0    0 16663    53 5378 6251   0   3  95   2   0 2018-11-10 11:37:26
 1  0       998120     10702408       378532     54086400    0    0 17708    31 5644 6357   1   3  95   1   0 2018-11-10 11:37:29
 2  0       998120     10700436       379596     54085992    0    0  8847   685 3872 5207   0   2  96   2   0 2018-11-10 11:37:32
 0  0       998120     10699268       379600     54086532    0    0 15593   236 5236 6092   0   3  95   2   0 2018-11-10 11:37:35
 1  0       998120     10701248       378548     54086488    0    0 17359    29 5729 6344   0   3  95   2   0 2018-11-10 11:37:38
 0  1       998120     10701476       378564     54086808    0    0 16665    65 5479 6205   0   3  95   2   0 2018-11-10 11:37:41
 1  0       998120     10701368       379616     54086368    0    0 16291   149 5379 6568   0   3  95   1   0 2018-11-10 11:37:44
 2  0       998120     10702012       379624     54086340    0    0 17016    36 5499 6221   0   3  95   2   0 2018-11-10 11:37:47
 0  1       998120     10705256       378576     54086288    0    0 16653    45 5514 6195   0   3  95   1   0 2018-11-10 11:37:50
 0  1       998120     10701996       379628     54086500    0    0 17713    41 5545 6389   0   3  95   2   0 2018-11-10 11:37:53
 2  0       998120     10704116       378584     54086560    0    0 17012    55 5527 6288   0   3  95   2   0 2018-11-10 11:37:56
 0  1       998120     10702612       379632     54086552    0    0 17713    41 5711 6451   0   3  95   1   0 2018-11-10 11:37:59
 1  1       998120     10702544       378792     54086520    0    0 17473    35 5757 6464   1   3  95   1   0 2018-11-10 11:38:02
 1  1       998120     10702304       378616     54086916    0    0  8040   805 3859 5110   0   2  96   2   0 2018-11-10 11:38:05
 2  0       998120     10702552       379188     54086332    0    0 17195    56 5633 6313   0   3  95   2   0 2018-11-10 11:38:08
 0  1       998120     10701428       379664     54086880    0    0 17525    55 5630 6370   0   3  95   2   0 2018-11-10 11:38:11
 1  0       998120     10703712       378620     54087268    0    0 16649    65 5396 6262   0   3  95   1   0 2018-11-10 11:38:14
 1  1       998120     10703772       379320     54086800    0    0 17235    36 5546 6452   0   3  95   1   0 2018-11-10 11:38:17
 0  1       998120     10702196       379684     54086364    0    0 16415   141 5362 6547   0   3  95   2   0 2018-11-10 11:38:20
 0  1       998120     10703220       379684     54086244    0    0 17355    41 5569 6347   0   3  95   2   0 2018-11-10 11:38:23
 2  0       998120     10703232       379684     54086284    0    0 17004    41 5432 6262   0   3  95   1   0 2018-11-10 11:38:26
 0  1       998120     10701588       379684     54086764    0    0 17375    44 5518 6325   1   3  95   1   0 2018-11-10 11:38:29
 1  0       998120     10701756       379684     54086344    0    0 17359    36 5608 6316   0   3  95   2   0 2018-11-10 11:38:32
