procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        56304      1225740        21516      2578116    0    0  3163  7534    8    2  34   5  53   7   0 2018-11-23 14:28:43
 0  0        56304      1225044        21600      2578132    0    0    29    44 1348 1012   2   2  96   0   0 2018-11-23 14:28:46
 0  0        56300      3406428        21608       384352    1    0   197   203 9828 9084   1  10  89   0   0 2018-11-23 14:28:49
 6  0        56296      3405684        21656       384868    4    0  6721   464 18198 17199   4   7  83   6   0 2018-11-23 14:28:52
 0  1        56296      3404492        22372       384856    0    0  9651    23 7066 6233   5   9  75  11   0 2018-11-23 14:28:55
 2  1        56296      3404768        21828       384904    0    0 17397    27 7731 6521   8  13  70   9   0 2018-11-23 14:28:58
 0  1        56296      3404572        22680       384844    0    0 17125    35 8402 7354   8  13  70   9   0 2018-11-23 14:29:01
 2  0        56296      3404508        22440       384972    1    0  8277   144 9384 8576   4   8  77  11   0 2018-11-23 14:29:04
 3  1        56296      3406028        21840       385104    0    0 17701    24 8472 7420   8  14  69   9   0 2018-11-23 14:29:07
 0  1        56296      3403996        22804       384972    0    0 17243    28 7475 6236   8  13  70   9   0 2018-11-23 14:29:10
 3  0        56296      3405584        21908       384972    0    0 17163    25 8125 7166   8  13  71   8   0 2018-11-23 14:29:13
 2  0        56296      3405352        21980       385028    0    0 17949    33 8831 7645   8  14  70   9   0 2018-11-23 14:29:16
 1  1        56296      3405164        21980       384972    0    0 17548    25 7584 6429   8  13  71   8   0 2018-11-23 14:29:19
 1  1        56296      3405568        22020       384976    0    0 18391    27 8947 7828   8  13  70   8   0 2018-11-23 14:29:22
 1  0        56296      3405956        22052       384960    0    0 17296    35 8906 7866   8  13  71   8   0 2018-11-23 14:29:25
 0  1        56296      3404488        22084       384956    0    0 17564    35 7937 6665   8  13  70   9   0 2018-11-23 14:29:28
 0  1        56296      3403888        23036       384944    0    0  7829    28 6141 5481   4   7  78  11   0 2018-11-23 14:29:31
 0  1        56296      3405460        22140       384944    0    0 14099    25 8733 7660   6  11  73   9   0 2018-11-23 14:29:34
 0  1        56296      3404160        22864       384944    0    0 17799    28 7759 6667   8  13  71   8   0 2018-11-23 14:29:37
 1  1        56296      3405136        22264       384944    0    0 17356    23 8521 7354   8  14  70   8   0 2018-11-23 14:29:40
 0  2        56296      3405352        22284       384944    0    0 17248    27 7786 6463   8  13  71   8   0 2018-11-23 14:29:43
