procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 0  0        95316     14378952       307944     50804724    0    0  2461  8831    1    2   5   4  85   6   0 2019-03-23 07:45:14
 2  0        95312     14366736       307952     50805052    1    0    60     0 1485 1512   2   1  97   0   0 2019-03-23 07:45:17
 1  0        95304     14370476       307964     50805432    0    0     0   139 1458 1488   2   2  96   0   0 2019-03-23 07:45:20
 0  0        95296     14365280       307976     50805996    4    0     4   159 1218 1347   2   1  97   0   0 2019-03-23 07:45:23
 1  0        95292     14361524       307976     50807032    1    0     1     0 1316 1393   2   1  97   0   0 2019-03-23 07:45:26
 0  0        95288     14358536       307984     50806992    3    0     3   172 1194 1218   1   1  97   0   0 2019-03-23 07:45:29
 4  0        95268     17650784       307984     47481580    5    0   111     0  864  849   0   3  97   0   0 2019-03-23 07:45:32
 3  0        95256     45094056       307992     20049456    8    0     8   253 2634 1539   2  12  86   0   0 2019-03-23 07:45:35
 1  0        95244     53528212       308004     11637544   21    0  2691    68 1991 1709   2   4  94   0   0 2019-03-23 07:45:38
 0  0        95240     53527028       308004     11638164    0    0  7096     4 3058 2906   3   2  95   0   0 2019-03-23 07:45:41
 1  3        95220     53522328       308060     11637832    9    0  4749   605 3265 3105   3   2  94   1   0 2019-03-23 07:45:44
 1  1        95220     53518144       312548     11637688    0    0 23656   527 7159 6067   2   8  86   4   0 2019-03-23 07:45:47
 1  1        95220     53513696       313668     11636988    0    0 29241   291 8043 6876   0   8  88   4   0 2019-03-23 07:45:50
 2  0        95220     53515596       314192     11637116    0    0 29420   276 7952 6930   1   8  88   3   0 2019-03-23 07:45:53
 5  1        95212     53515688       314500     11637616    0    0 28291   293 7667 6692   0   8  88   4   0 2019-03-23 07:45:56
 3  0        95212     53515484       314728     11636700    0    0 28601   281 7828 6640   0   9  87   4   0 2019-03-23 07:45:59
 2  0        95212     53516032       313952     11637152    0    0 29675   264 7973 6902   0   9  88   3   0 2019-03-23 07:46:02
 3  0        95212     53511812       314284     11637272    0    0 28265   307 7687 6717   0   8  88   3   0 2019-03-23 07:46:05
 2  0        95212     53512088       316680     11637304    0    0 30051   272 7986 7046   0   8  89   3   0 2019-03-23 07:46:08
 3  0        95212     53513000       314852     11637408    0    0 26508   305 7276 6408   0   8  89   3   0 2019-03-23 07:46:11
 4  0        95212     53513660       316196     11637120    0    0 28581   291 7669 6729   0   8  88   3   0 2019-03-23 07:46:14
 2  0        95212     53514868       317572     11637828    0    0 25440   492 7274 6343   1   8  88   4   0 2019-03-23 07:46:17
 2  1        95212     53513828       317872     11637712    0    0 28231   301 7662 6696   0   8  88   3   0 2019-03-23 07:46:20
 2  1        95212     53516520       316060     11638924    0    0 28252   291 7766 6696   0   8  88   3   0 2019-03-23 07:46:23
 3  0        95212     53509796       318488     11637348    0    0 28260   301 7740 6713   0   8  88   4   0 2019-03-23 07:46:26
 2  1        95212     53512224       315956     11637312    0    0 28068   300 7541 6648   0   8  88   4   0 2019-03-23 07:46:29
 1  0        95212     53517236       314900     11637144    0    0 27020   303 7496 6395   0   8  88   4   0 2019-03-23 07:46:32
 4  0        95212     53512568       317312     11637552    0    0 27551   289 7402 6547   0   7  88   4   0 2019-03-23 07:46:35
 4  0        95212     53510116       318668     11637348    0    0 27904   299 7664 6639   0   8  88   4   0 2019-03-23 07:46:38
 4  0        95212     53510320       318996     11638488    0    0 28615   272 7960 6772   0   8  88   4   0 2019-03-23 07:46:41
 1  1        95212     53511324       319312     11638712    0    0 25071   343 6970 6060   0   7  89   4   0 2019-03-23 07:46:44
 5  1        95212     53511460       319624     11637708    0    0 23331   460 6756 5930   1   7  88   4   0 2019-03-23 07:46:47
 2  1        95212     53514648       320100     11637336    0    0 27625   293 7566 6583   0   8  89   3   0 2019-03-23 07:46:50
 3  1        95212     53516020       318144     11637100    0    0 27123   277 7269 6457   0   7  89   3   0 2019-03-23 07:46:53
 1  1        95204     53513316       319456     11636836    0    0 27883   327 7461 6569   0   8  89   3   0 2019-03-23 07:46:56
 3  1        95204     53509856       320568     11636344    0    0 27483   303 7230 6582   0   7  89   4   0 2019-03-23 07:46:59
 2  0        95204     53514012       320060     11637548    0    0 26171   299 7191 6255   0   7  89   4   0 2019-03-23 07:47:02
 1  0        95204     53510152       322448     11637452    0    0 28256   311 7491 6694   0   7  89   3   0 2019-03-23 07:47:05
 3  1        95204     53512004       320636     11638152    0    0 27943   272 7653 6617   0   8  89   3   0 2019-03-23 07:47:08
 2  1        95204     53512960       320948     11637828    0    0 26827   315 7186 6409   0   7  89   4   0 2019-03-23 07:47:11
 3  0        95204     53511184       321284     11637292    0    0 26505   297 7287 6388   0   8  88   4   0 2019-03-23 07:47:14
