Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    218533               78.164%           78.161%
8             W    30262                10.824%           10.824%
1016          W    24091                 8.617%            8.616%
3             W    601                   0.215%            0.215%
896           W    421                   0.151%            0.151%
32            W    366                   0.131%            0.131%
88            W    220                   0.079%            0.079%
408           W    215                   0.077%            0.077%
984           W    214                   0.077%            0.077%
928           W    213                   0.076%            0.076%
48            W    213                   0.076%            0.076%
120           W    213                   0.076%            0.076%
416           W    212                   0.076%            0.076%
112           W    212                   0.076%            0.076%
968           W    211                   0.075%            0.075%
16            W    174                   0.062%            0.062%
816           W    153                   0.055%            0.055%
824           W    144                   0.052%            0.052%
7             W    134                   0.048%            0.048%
20            W    126                   0.045%            0.045%
728           W    121                   0.043%            0.043%
21            W    117                   0.042%            0.042%
23            W    111                   0.040%            0.040%
19            W    111                   0.040%            0.040%
200           W    106                   0.038%            0.038%
192           W    106                   0.038%            0.038%
17            W    106                   0.038%            0.038%
15            W    106                   0.038%            0.038%
6             W    100                   0.036%            0.036%
22            W    95                    0.034%            0.034%
18            W    83                    0.030%            0.030%
14            W    77                    0.028%            0.028%
24            W    74                    0.026%            0.026%
2             W    65                    0.023%            0.023%
12            W    53                    0.019%            0.019%
13            W    51                    0.018%            0.018%
11            W    45                    0.016%            0.016%
832           W    44                    0.016%            0.016%
25            W    42                    0.015%            0.015%
776           W    41                    0.015%            0.015%
64            W    41                    0.015%            0.015%
784           W    39                    0.014%            0.014%
792           W    35                    0.013%            0.013%
800           W    34                    0.012%            0.012%
768           W    34                    0.012%            0.012%
840           W    33                    0.012%            0.012%
27            W    32                    0.011%            0.011%
9             W    31                    0.011%            0.011%
26            W    30                    0.011%            0.011%
10            W    29                    0.010%            0.010%
752           W    28                    0.010%            0.010%
808           W    25                    0.009%            0.009%
760           W    25                    0.009%            0.009%
5             W    24                    0.009%            0.009%
29            W    24                    0.009%            0.009%
592           W    23                    0.008%            0.008%
736           W    21                    0.008%            0.008%
744           W    19                    0.007%            0.007%
1             W    19                    0.007%            0.007%
4             W    18                    0.006%            0.006%
848           W    17                    0.006%            0.006%
608           W    17                    0.006%            0.006%
28            W    16                    0.006%            0.006%
72            W    15                    0.005%            0.005%
720           W    14                    0.005%            0.005%
632           W    14                    0.005%            0.005%
96            W    13                    0.005%            0.005%
640           W    13                    0.005%            0.005%
30            W    13                    0.005%            0.005%
872           W    12                    0.004%            0.004%
648           W    12                    0.004%            0.004%
31            W    12                    0.004%            0.004%
80            W    11                    0.004%            0.004%
616           W    11                    0.004%            0.004%
472           W    11                    0.004%            0.004%
856           W    10                    0.004%            0.004%
696           W    10                    0.004%            0.004%
600           W    10                    0.004%            0.004%
712           W    9                     0.003%            0.003%
656           W    9                     0.003%            0.003%
496           W    9                     0.003%            0.003%
464           W    9                     0.003%            0.003%
704           W    8                     0.003%            0.003%
504           W    8                     0.003%            0.003%
880           W    7                     0.003%            0.003%
864           W    7                     0.003%            0.003%
680           W    7                     0.003%            0.003%
624           W    7                     0.003%            0.003%
560           W    7                     0.003%            0.003%
456           W    7                     0.003%            0.003%
40            W    7                     0.003%            0.003%
904           W    6                     0.002%            0.002%
8             R    6                    42.857%            0.002%
672           W    6                     0.002%            0.002%
664           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
688           W    4                     0.001%            0.001%
584           W    4                     0.001%            0.001%
552           W    4                     0.001%            0.001%
544           W    4                     0.001%            0.001%
536           W    4                     0.001%            0.001%
520           W    4                     0.001%            0.001%
480           W    4                     0.001%            0.001%
912           W    3                     0.001%            0.001%
512           W    3                     0.001%            0.001%
488           W    3                     0.001%            0.001%
104           W    3                     0.001%            0.001%
960           W    2                     0.001%            0.001%
944           W    2                     0.001%            0.001%
936           W    2                     0.001%            0.001%
920           W    2                     0.001%            0.001%
888           W    2                     0.001%            0.001%
576           W    2                     0.001%            0.001%
56            W    2                     0.001%            0.001%
568           W    2                     0.001%            0.001%
376           W    2                     0.001%            0.001%
36            W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
184           W    2                     0.001%            0.001%
176           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
952           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
440           W    1                     0.000%            0.000%
432           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
37            W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
33            W    1                     0.000%            0.000%
328           W    1                     0.000%            0.000%
320           W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
272           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
160           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%
128           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 279581         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 250693637   [100.000%,  122409.002MB]
