procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0         5312     61908176        46448      3615244    0    0   135  4717    3    3   0   0  99   1   0 2019-04-08 16:46:26
 2  0         5312     61903392        46452      3616604    0    0     8     0 2047 3089   4   1  95   0   0 2019-04-08 16:46:29
 1  0         5312     65050692        46468       462000    0    0  3997    86 3010 4505   3   2  95   0   0 2019-04-08 16:46:32
 1  0         5312     64615232        46608       881148    0    0  5033    68 2320 3366   2   1  96   1   0 2019-04-08 16:46:35
 0  0         5312     64613432        46608       881256    0    0     0 218459 2828 5225   0   0  99   0   0 2019-04-08 16:46:38
 0  0         5312     64616548        46616       881172    0    0     0 221312 2837 5314   0   0  99   0   0 2019-04-08 16:46:41
 0  0         5312     64619004        46616       881188    0    0     0 335872 3641 6666   0   0  99   0   0 2019-04-08 16:46:44
 0  0         5312     64621352        46624       881228    0    0     0 355500 3813 6986   0   0  99   0   0 2019-04-08 16:46:47
 1  0         5312     64624096        46624       881196    0    0     0 353792 3784 6925   0   0  99   0   0 2019-04-08 16:46:50
 0  0         5312     64625364        46632       881196    0    0     0 353772 3805 6988   0   0  99   0   0 2019-04-08 16:46:53
 0  0         5312     64626624        46632       881204    0    0     0 355115 3788 6948   0   0  99   0   0 2019-04-08 16:46:56
 0  0         5312     64627248        46644       881216    0    0     0 354156 3795 6950   0   0  99   0   0 2019-04-08 16:46:59
 0  0         5312     64627884        46652       881216    0    0     0 354616 3793 7007   0   0  99   0   0 2019-04-08 16:47:02
 0  0         5312     64622236        46652       881328    0    0     0 354616 3985 7237   0   0  99   0   0 2019-04-08 16:47:05
 0  0         5312     64623360        46664       881356    0    0     0 354904 3821 6979   0   0  99   0   0 2019-04-08 16:47:08
 0  0         5312     64624152        46664       881360    0    0     0 354736 3847 6997   0   0  99   0   0 2019-04-08 16:47:11
 0  0         5312     64625232        46672       881368    0    0     0 356023 3799 6953   0   0  99   0   0 2019-04-08 16:47:14
 0  0         5312     64625852        46672       881372    0    0     0 353592 3813 7009   0   0  99   0   0 2019-04-08 16:47:17
 1  0         5312     64626532        46680       881424    0    0     0 354403 3797 6913   0   0  99   0   0 2019-04-08 16:47:20
 0  0         5312     64627120        46680       881404    0    0     0 355512 3811 7001   0   0  99   0   0 2019-04-08 16:47:23
 0  0         5312     64627268        46688       881412    0    0     0 353121 3951 7007   0   0  99   0   0 2019-04-08 16:47:26
 0  0         5312     64627292        46688       881396    0    0     0 352568 3805 6948   0   0  99   0   0 2019-04-08 16:47:29
 0  0         5312     64626392        46696       881412    0    0     0 352524 3747 6894   0   0  99   0   0 2019-04-08 16:47:32
 0  0         5312     64620244        46696       881540    0    0     0 355683 3971 7196   0   0  99   0   0 2019-04-08 16:47:35
 0  0         5312     64621716        46708       881616    0    0     0 352172 3822 6967   0   0  99   0   0 2019-04-08 16:47:38
 0  0         5312     64621972        46708       881616    0    0     0 352688 3814 6939   0   0  99   0   0 2019-04-08 16:47:41
