Linux 4.4.132-0404132-generic (pl2) 	2018-09-25 	_x86_64_	(24 CPU)

04:48:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:48:21 PM  all    2.79    0.00    2.61    1.96    0.00    0.01    0.00    0.00    0.00   92.62
04:48:21 PM    0   16.05    0.00    7.69    0.00    0.00    0.33    0.00    0.00    0.00   75.92
04:48:21 PM    1    0.33    0.00    0.00    0.00    0.00    0.33    0.00    0.00    0.00   99.33
04:48:21 PM    2   17.67    0.00   13.00    3.33    0.00    0.00    0.00    0.00    0.00   66.00
04:48:21 PM    3    0.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.66
04:48:21 PM    4    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
04:48:21 PM    5    2.67    0.00    0.67    3.67    0.00    0.00    0.00    0.00    0.00   93.00
04:48:21 PM    6    2.67    0.00    3.33    0.00    0.00    0.00    0.00    0.00    0.00   94.00
04:48:21 PM    7    0.00    0.00    0.00    6.67    0.00    0.00    0.00    0.00    0.00   93.33
04:48:21 PM    8    3.32    0.00    1.66    1.00    0.00    0.00    0.00    0.00    0.00   94.02
04:48:21 PM    9   10.00    0.00    1.33   12.33    0.00    0.00    0.00    0.00    0.00   76.33
04:48:21 PM   10    0.00    0.00    0.33    5.67    0.00    0.00    0.00    0.00    0.00   94.00
04:48:21 PM   11    1.00    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   98.34
04:48:21 PM   12    0.00    0.00   25.08    0.00    0.00    0.00    0.00    0.00    0.00   74.92
04:48:21 PM   13    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
04:48:21 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:21 PM   15    5.02    0.00    2.34    9.36    0.00    0.00    0.00    0.00    0.00   83.28
04:48:21 PM   16    2.66    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   96.68
04:48:21 PM   17    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
04:48:21 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:21 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:21 PM   20    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
04:48:21 PM   21    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
04:48:21 PM   22    3.32    0.00    3.65    4.65    0.00    0.00    0.00    0.00    0.00   88.37
04:48:21 PM   23    1.34    0.00    0.67    0.33    0.00    0.00    0.00    0.00    0.00   97.66

04:48:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:48:24 PM  all    0.17    0.00    4.21    0.07    0.00    0.00    0.00    0.00    0.00   95.55
04:48:24 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM    3    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
04:48:24 PM    4    0.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.66
04:48:24 PM    5    2.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.64
04:48:24 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM    8    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
04:48:24 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   11    0.00    0.00    0.33    0.66    0.00    0.00    0.00    0.00    0.00   99.01
04:48:24 PM   12    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:48:24 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   16    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
04:48:24 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:48:24 PM   22    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:48:24 PM   23    0.00    0.00    0.00    0.66    0.00    0.00    0.00    0.00    0.00   99.34

04:48:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:48:27 PM  all    0.21    0.00    2.85    2.14    0.00    0.01    0.00    0.00    0.00   94.79
