procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 2  0       868728     17812052        34176     43533516    0    0   483   302    1    0   0   0  98   1   0 2018-09-25 16:48:18
 1  0       868728     26874260          588     34494492    0    0  1568   578 2026 2899   3   3  93   2   0 2018-09-25 16:48:21
 1  0       868728     49339996          588     12031836    0    0    12     0 1654 3027   0   4  96   0   0 2018-09-25 16:48:24
 0  2       868728     61038008         2672       352472    0    0  1613    16 1769 2760   0   3  94   3   0 2018-09-25 16:48:27
 0  1       868728     60967348         5608       383356    0    0 10884   104 2843 4319   2   1  93   4   0 2018-09-25 16:48:30
 4  0       868728     60769404         8128       394156    0    0  4407    83 3406 16391   8   1  90   2   0 2018-09-25 16:48:33
 3  0       868728     60525768        10996       407012    0    0  5060    28 16900 9561   8   1  89   2   0 2018-09-25 16:48:36
 1  0       868728     60451112        11988       421748    0    0  5271    16 8685 11352  12   0  86   2   0 2018-09-25 16:48:39
 1  0       868728     60385304        12636       426292    0    0  1603   339 23764 14248  14   1  84   2   0 2018-09-25 16:48:42
 1 11       868728     60158384        15412       807356    0    0 123314  1967 9962 12333   6   1  81  13   0 2018-09-25 16:48:45
 2  9       868728     58944028        15428      1599936    0    0 258967   107 35909 42141   6   3  62  29   0 2018-09-25 16:48:48
 1 10       868728     58073628        15580      2424372    0    0 264769     0 43549 47698   5   2  64  29   0 2018-09-25 16:48:51
 0 11       868728     57070620        15588      3207972    0    0 252641    16 111002 45614   6   4  55  34   0 2018-09-25 16:48:54
 1 10       868728     56258164        15596      4021164    0    0 263083   212 53491 46918   5   2  57  36   0 2018-09-25 16:48:57
 3  8       868728     55456944        15596      4819704    0    0 260495  3331 48176 46776   5   3  60  32   0 2018-09-25 16:49:00
 1 10       868728     54667948        15612      5603416    0    0 256609    20 80904 46230   6   3  58  33   0 2018-09-25 16:49:03
 3  9       868728     53888268        15612      6386164    0    0 255872     0 65224 46572   5   3  60  32   0 2018-09-25 16:49:06
 0 11       868728     53108148        15620      7167120    0    0 256145     9 51108 46666   6   3  62  29   0 2018-09-25 16:49:09
 3  9       868728     52330876        15620      7945264    0    0 256088     0 52691 46676   6   3  62  29   0 2018-09-25 16:49:12
 0 11       868724     51562412        15628      8714824    9    0 253620    27 49058 46492   6   3  61  31   0 2018-09-25 16:49:15
 2  9       868724     50794632        15636      9483112    0    0 253884    37 48258 47018   6   3  65  26   0 2018-09-25 16:49:18
 1 10       868724     49853412        15636     10252376    0    0 254276   489 49983 46949   5   3  60  32   0 2018-09-25 16:49:21
 4  7       868724     49094492        15644     11013072    0    0 251552    45 49256 47053   6   3  58  34   0 2018-09-25 16:49:24
 1 10       868724     48335700        15644     11773436    0    0 251813     0 47981 46681   6   3  60  32   0 2018-09-25 16:49:27
 4  8       868724     47580372        15652     12528964    0    0 250403     9 48089 46548   6   3  58  33   0 2018-09-25 16:49:30
 4  7       868724     46835816        15656     13273468    0    0 247091     0 47605 46426   6   3  57  34   0 2018-09-25 16:49:33
 3  8       868724     46085164        15664     14023592    0    0 249195     8 47775 46907   6   3  61  30   0 2018-09-25 16:49:36
 2  9       868724     45337652        15672     14772796    0    0 248823     8 47984 47021   6   2  60  31   0 2018-09-25 16:49:39
 0 11       868724     44602420        15672     15507324    0    0 244297     0 47280 46318   6   3  57  34   0 2018-09-25 16:49:42
 3  9       868724     43778516        15680     16241684    0    0 244401    27 46978 46329   6   2  58  33   0 2018-09-25 16:49:45
 1 10       868724     43046076        15680     16974336    0    0 243775     0 48303 46557   7   3  57  33   0 2018-09-25 16:49:48
 3  8       868724     42305116        15692     17715140    0    0 246540   599 48284 46888   6   3  56  35   0 2018-09-25 16:49:51
 5  7       868724     41574248        15692     18446412    0    0 243245     0 48214 46759   7   3  58  33   0 2018-09-25 16:49:54
 2  9       868724     40844132        15700     19175116    0    0 243087    45 48271 46746   7   3  56  35   0 2018-09-25 16:49:57
 3  8       868724     40117128        15708     19903348    0    0 242184    13 47589 47175   7   3  55  35   0 2018-09-25 16:50:00
 1 10       868724     39394796        15708     20624220    0    0 240389     0 46930 46632   7   3  54  36   0 2018-09-25 16:50:03
 2  9       868724     38670488        15716     21347952    0    0 240505     8 48129 46954   7   3  55  36   0 2018-09-25 16:50:06
 1 10       868724     37951804        15716     22066844    0    0 239412     0 47635 46828   7   3  58  32   0 2018-09-25 16:50:09
 2  9       868724     37240976        15724     22776800    0    0 236591     8 47912 46422   7   3  56  33   0 2018-09-25 16:50:12
 1 10       868724     36536828        15724     23484084    0    0 235628     5 48155 46359   7   3  54  36   0 2018-09-25 16:50:15
 4  7       868724     35829976        15732     24191552    0    0 235965    36 47523 46614   7   3  57  33   0 2018-09-25 16:50:18
 2  9       868724     35127024        15732     24894424    0    0 234021   563 47590 46325   7   3  55  35   0 2018-09-25 16:50:21
 3  8       868724     34424676        15740     25595844    0    0 233819    35 48226 46602   7   3  56  34   0 2018-09-25 16:50:24
 4  7       868724     33729684        15740     26291292    0    0 231937     0 47500 46307   7   3  55  35   0 2018-09-25 16:50:27
 2  9       868724     32919676        15748     26989420    0    0 232552     9 47865 46458   7   3  55  35   0 2018-09-25 16:50:30
 3  8       868724     32182776        15756     27686600    0    0 232753     9 47909 46688   7   3  57  33   0 2018-09-25 16:50:33
 2  9       868724     31356664        15756     28372044    0    0 228117     0 50842 46879   8   3  55  34   0 2018-09-25 16:50:36
 5  8       868724     30620160        16044     29064132    0    0 230863    13 48868 46678   7   3  58  32   0 2018-09-25 16:50:39
 4  9       868724     29860672        16044     29755796    0    0 230652     0 47989 46675   7   3  56  34   0 2018-09-25 16:50:42
 3  8       868724     29042308        16052     30428352    0    0 224400     8 46403 45987   8   3  55  34   0 2018-09-25 16:50:45
 5  6       868724     28359048        16052     31111500    0    0 227388     0 47758 46536   8   3  56  34   0 2018-09-25 16:50:48
 1 10       868724     27683580        16060     31784956    0    0 224507   609 47649 46291   8   3  54  35   0 2018-09-25 16:50:51
 2  9       868724     26998520        16068     32467472    0    0 227072    37 47068 46591   7   3  55  35   0 2018-09-25 16:50:54
 4  7       868724     26320364        16068     33143732    0    0 226601     0 47601 46698   8   3  55  35   0 2018-09-25 16:50:57
18  0       868724     25647072        16076     33817528    0    0 223932     9 47669 46471   8   3  55  35   0 2018-09-25 16:51:00
 2  9       868724     24976116        16076     34489292    0    0 223643     0 47812 46596   8   3  55  34   0 2018-09-25 16:51:03
 5  5       868724     24308264        16084     35155988    0    0 222511     9 47950 46544   8   3  57  32   0 2018-09-25 16:51:06
 4  8       868724     23646100        16084     35817820    0    0 220561     0 47516 46690   8   3  55  34   0 2018-09-25 16:51:09
 3  8       868724     22978816        16092     36485436    0    0 222463    13 47984 47112   8   3  54  35   0 2018-09-25 16:51:12
 2  9       868724     22330668        16092     37132720    0    0 215655     1 46961 45747   8   3  55  34   0 2018-09-25 16:51:15
 4  7       868724     21674592        16100     37788512    0    0 218512    12 47902 46493   9   4  55  33   0 2018-09-25 16:51:18
 3  8       868724     21011792        16104     38451792    0    0 221037   536 49156 47050   8   3  55  34   0 2018-09-25 16:51:21
 3  8       868724     20355996        16112     39103836    0    0 217748    55 48083 46642   8   3  55  34   0 2018-09-25 16:51:24
