procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        14952     64227872        54656       952192    0    0   317   697    1    0   0   1  91   8   0 2018-10-23 16:20:37
 2  0        14952     64197328        54688       952292    0    0    60   647 2155 3249   4   1  95   0   0 2018-10-23 16:20:40
 2  0        14952     63985564        56492       964160    0    0  4557     1 3331 17622   9   1  89   2   0 2018-10-23 16:20:43
 5  0        14952     63805504        58532       974780    0    0  4068   799 16737 8223   6   0  91   2   0 2018-10-23 16:20:46
 2  1        14952     63698344        59492       987892    0    0  4208   280 4094 9282  12   0  86   2   0 2018-10-23 16:20:49
 3  0        14952     63640492        59724       994540    0    0  1925   342 32229 16133  15   1  83   1   0 2018-10-23 16:20:52
 0  0        14952     64109808        60272      1014420    0    0  2308  2149 7549 10224   8   1  91   1   0 2018-10-23 16:20:55
 1  1        14952     63092104        60272      1378724    0    0     3 69551 3776 6077   6   2  91   1   0 2018-10-23 16:20:58
 1  2        14952     61988636        60280      2012988    0    0     0 134630 9973 6961   4   2  89   5   0 2018-10-23 16:21:01
 1  2        14952     60715640        60280      2616164    0    0     0 39935 1744 2576   3   2  88   7   0 2018-10-23 16:21:04
 1  3        14952     59406292        60292      3180940    0    0     7 81501 3191 5202   4   2  86   8   0 2018-10-23 16:21:07
 1  3        14952     58004292        60300      3833208    0    0     0 85494 1950 4919   4   2  86   8   0 2018-10-23 16:21:10
 1  1        14952     57974140        60300      3803132    0    0     0 90050 1888 6705   3   2  90   5   0 2018-10-23 16:21:13
 1  3        14952     56569380        60308      4405940    0    0     3 84459 1762 4556   3   2  88   7   0 2018-10-23 16:21:16
 0  3        14952     55858036        60308      4870488    0    0     0 69544 2201 3850   2   1  88  10   0 2018-10-23 16:21:19
 0  3        14952     55617716        60320      5061256    0    0     0 74665 2618 5964   1   0  89  10   0 2018-10-23 16:21:22
 0  3        14952     55453408        60328      5174188    0    0     0 25745 2617 3899   1   1  88  11   0 2018-10-23 16:21:25
 1  2        14952     55967852        60328      4969532    0    0     1 88994 1812 6542   2   1  91   6   0 2018-10-23 16:21:28
 1  3        14952     55387372        60336      5333596    0    0     0 80254 3617 3321   2   1  89   8   0 2018-10-23 16:21:31
 1  4        14952     55056524        60336      5612288    0    0     0 153745 2862 8070   1   1  90   8   0 2018-10-23 16:21:34
