Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1689024              45.357%           40.903%
16            R    848241               22.779%           20.542%
8             R    629932               16.916%           15.255%
1024          W    295926               72.972%            7.166%
40            R    132546                3.559%            3.210%
56            R    81286                 2.183%            1.968%
32            R    75189                 2.019%            1.821%
8             W    59070                14.566%            1.430%
72            R    52157                 1.401%            1.263%
1016          W    43139                10.638%            1.045%
88            R    34473                 0.926%            0.835%
48            R    23748                 0.638%            0.575%
104           R    23348                 0.627%            0.565%
64            R    16866                 0.453%            0.408%
120           R    16321                 0.438%            0.395%
80            R    11660                 0.313%            0.282%
136           R    11174                 0.300%            0.271%
256           R    9652                  0.259%            0.234%
96            R    8685                  0.233%            0.210%
152           R    7818                  0.210%            0.189%
112           R    6617                  0.178%            0.160%
168           R    5389                  0.145%            0.131%
128           R    5309                  0.143%            0.129%
184           R    4117                  0.111%            0.100%
144           R    3768                  0.101%            0.091%
160           R    3073                  0.083%            0.074%
200           R    2920                  0.078%            0.071%
216           R    2825                  0.076%            0.068%
192           R    2687                  0.072%            0.065%
176           R    2406                  0.065%            0.058%
232           R    1717                  0.046%            0.042%
208           R    1694                  0.045%            0.041%
248           R    1247                  0.033%            0.030%
240           R    1237                  0.033%            0.030%
224           R    1218                  0.033%            0.029%
408           W    637                   0.157%            0.015%
512           R    626                   0.017%            0.015%
264           R    582                   0.016%            0.014%
416           W    484                   0.119%            0.012%
280           R    478                   0.013%            0.012%
296           R    355                   0.010%            0.009%
312           R    337                   0.009%            0.008%
272           R    334                   0.009%            0.008%
288           R    292                   0.008%            0.007%
64            W    259                   0.064%            0.006%
328           R    249                   0.007%            0.006%
32            W    230                   0.057%            0.006%
304           R    225                   0.006%            0.005%
3             W    206                   0.051%            0.005%
344           R    189                   0.005%            0.005%
320           R    187                   0.005%            0.005%
16            W    184                   0.045%            0.004%
400           W    164                   0.040%            0.004%
31            W    163                   0.040%            0.004%
336           R    156                   0.004%            0.004%
352           R    150                   0.004%            0.004%
28            W    148                   0.036%            0.004%
27            W    146                   0.036%            0.004%
744           W    141                   0.035%            0.003%
29            W    140                   0.035%            0.003%
360           R    139                   0.004%            0.003%
30            W    131                   0.032%            0.003%
96            W    130                   0.032%            0.003%
