procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         2952      9093268        61672     56281188    0    0  2661 16049   52   60   5   3  66  26   0 2018-12-26 20:22:16
 1  0         2952      9097436        61684     56281112    0    0    85    95 3669 5594   5   3  92   0   0 2018-12-26 20:22:19
 1  0         2952      9106400        61684     56281964    0    0     3     0 2534 3881   5   2  93   0   0 2018-12-26 20:22:22
 1  0         2952     18642316        61696     46712036    0    0    29    64 1903 2829   2   4  94   0   0 2018-12-26 20:22:25
 0  0         2952     30661160        61708     34693652    0    0     0    51 2054 3069   2   5  93   0   0 2018-12-26 20:22:28
 1  0         2952     42124148        61708     23233956    0    0     0   135 2162 3196   2   4  94   0   0 2018-12-26 20:22:31
 1  0         2952     52269596        61720     13093312    0    0     0    84 2190 3233   2   5  93   0   0 2018-12-26 20:22:34
 0  0         2952     64532412        61720       828308    0    0     0   163 1735 2690   1   5  94   0   0 2018-12-26 20:22:37
 2  0         2952     64523588        61740       822900    0    0  6189   165 4013 4968   4   3  92   1   0 2018-12-26 20:22:40
 1  0         2952     64535212        61740       822276    0    0  8628     5 4533 5576   4   3  92   0   0 2018-12-26 20:22:43
 1  3         2952     64534852        62928       821964    0    0  3429  1059 3813 5129   4   3  90   4   0 2018-12-26 20:22:46
 5  2         2952     64531616        67196       820368    0    0 33547   775 9788 10247   3   6  85   7   0 2018-12-26 20:22:49
 1  2         2952     64529124        66700       822920    0    0 55372   299 13464 13742   1   7  85   7   0 2018-12-26 20:22:52
 6  1         2952     64523916        67396       821508    0    0 58396   301 14095 14415   1   7  86   6   0 2018-12-26 20:22:55
 3  4         2952     64526256        68512       821484    0    0 54116   276 13138 13557   1   7  85   7   0 2018-12-26 20:22:58
 2  1         2952     64520904        68280       821832    0    0 61271   289 14481 14836   1   7  85   7   0 2018-12-26 20:23:01
 3  1         2952     64528408        67944       821352    0    0 60281   241 14542 14781   1   8  85   6   0 2018-12-26 20:23:04
 3  2         2952     64525248        68756       820892    0    0 60333   291 14469 14600   1   7  86   6   0 2018-12-26 20:23:07
 2  3         2952     64519700        70556       819408    0    0 62832   269 15135 15162   1   8  85   6   0 2018-12-26 20:23:10
 3  2         2952     64529188        67804       822448    0    0 56700   305 13881 14223   1   7  86   6   0 2018-12-26 20:23:13
 3  2         2952     64526872        69100       820280    0    0 55195   300 13116 13572   1   7  87   6   0 2018-12-26 20:23:16
 4  1         2952     64526572        70500       818260    0    0 55191   440 13895 14044   2   8  84   5   0 2018-12-26 20:23:19
 4  2         2952     64527260        71700       819432    0    0 59652   283 14511 14510   1   7  85   7   0 2018-12-26 20:23:22
 3  2         2952     64524036        71072       820620    0    0 59428   275 14115 14570   1   7  86   6   0 2018-12-26 20:23:25
 4  1         2952     64526820        70788       820904    0    0 56920   296 13817 14112   1   7  86   6   0 2018-12-26 20:23:28
 6  1         2952     64523120        71700       821556    0    0 61145   260 14580 14892   1   8  85   6   0 2018-12-26 20:23:31
 6  0         2952     64528320        70940       820600    0    0 57956   291 14078 14372   1   8  86   5   0 2018-12-26 20:23:34
 8  0         2952     64520932        71244       820688    0    0 56845   273 13629 14070   1   7  86   6   0 2018-12-26 20:23:37
 2  3         2952     64526888        71556       820324    0    0 58863   269 14136 14478   1   7  86   6   0 2018-12-26 20:23:40
 3  1         2952     64522528        71820       820856    0    0 55236   267 13401 13779   1   7  86   6   0 2018-12-26 20:23:43
 5  1         2952     64527532        71132       820176    0    0 55907   299 13632 13955   1   7  86   6   0 2018-12-26 20:23:46
 5  0         2952     64524096        73364       820032    0    0 45165   473 11442 12013   1   6  86   6   0 2018-12-26 20:23:49
 4  1         2952     64522980        73720       819312    0    0 54735   272 13374 13742   1   7  86   6   0 2018-12-26 20:23:52
 4  1         2952     64523052        72136       821004    0    0 56713   291 13715 14051   1   8  85   6   0 2018-12-26 20:23:55
 4  2         2952     64527696        72972       818604    0    0 57183   260 13693 14132   1   7  86   6   0 2018-12-26 20:23:58
 1  2         2952     64519496        74188       821072    0    0 44639   333 11023 11735   1   6  88   6   0 2018-12-26 20:24:01
 6  3         2952     64519652        74072       819812    0    0 61076   260 14564 14987   1   8  85   6   0 2018-12-26 20:24:04
