Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1301339              46.048%           40.078%
16            R    599285               21.206%           18.456%
8             R    489525               17.322%           15.076%
1024          W    306958               72.919%            9.454%
40            R    93890                 3.322%            2.892%
32            R    61451                 2.174%            1.893%
8             W    61104                14.516%            1.882%
56            R    56089                 1.985%            1.727%
1016          W    45072                10.707%            1.388%
72            R    35112                 1.242%            1.081%
88            R    23784                 0.842%            0.732%
256           R    19349                 0.685%            0.596%
48            R    18824                 0.666%            0.580%
64            R    16686                 0.590%            0.514%
104           R    16476                 0.583%            0.507%
120           R    12151                 0.430%            0.374%
80            R    9849                  0.349%            0.303%
136           R    8530                  0.302%            0.263%
96            R    7749                  0.274%            0.239%
152           R    6251                  0.221%            0.193%
112           R    6236                  0.221%            0.192%
128           R    5913                  0.209%            0.182%
168           R    4753                  0.168%            0.146%
144           R    3830                  0.136%            0.118%
184           R    3709                  0.131%            0.114%
160           R    3185                  0.113%            0.098%
200           R    2808                  0.099%            0.086%
216           R    2756                  0.098%            0.085%
176           R    2652                  0.094%            0.082%
192           R    2452                  0.087%            0.076%
208           R    1983                  0.070%            0.061%
240           R    1936                  0.069%            0.060%
232           R    1821                  0.064%            0.056%
224           R    1638                  0.058%            0.050%
248           R    1332                  0.047%            0.041%
408           W    694                   0.165%            0.021%
416           W    535                   0.127%            0.016%
512           R    310                   0.011%            0.010%
64            W    294                   0.070%            0.009%
3             W    253                   0.060%            0.008%
32            W    239                   0.057%            0.007%
264           R    228                   0.008%            0.007%
25            W    204                   0.048%            0.006%
400           W    191                   0.045%            0.006%
280           R    184                   0.007%            0.006%
26            W    174                   0.041%            0.005%
27            W    173                   0.041%            0.005%
16            W    159                   0.038%            0.005%
272           R    154                   0.005%            0.005%
24            W    153                   0.036%            0.005%
312           R    151                   0.005%            0.005%
28            W    150                   0.036%            0.005%
296           R    147                   0.005%            0.005%
23            W    142                   0.034%            0.004%
744           W    136                   0.032%            0.004%
14            W    133                   0.032%            0.004%
12            W    132                   0.031%            0.004%
328           R    124                   0.004%            0.004%
29            W    122                   0.029%            0.004%
30            W    115                   0.027%            0.004%
288           R    114                   0.004%            0.004%
96            W    113                   0.027%            0.003%
344           R    112                   0.004%            0.003%
13            W    112                   0.027%            0.003%
896           W    109                   0.026%            0.003%
304           R    109                   0.004%            0.003%
112           W    108                   0.026%            0.003%
120           W    106                   0.025%            0.003%
888           W    105                   0.025%            0.003%
920           W    104                   0.025%            0.003%
952           W    99                    0.024%            0.003%
904           W    98                    0.023%            0.003%
376           R    88                    0.003%            0.003%
360           R    87                    0.003%            0.003%
22            W    87                    0.021%            0.003%
336           R    85                    0.003%            0.003%
320           R    84                    0.003%            0.003%
1             W    82                    0.019%            0.003%
31            W    81                    0.019%            0.002%
33            W    76                    0.018%            0.002%
352           R    74                    0.003%            0.002%
136           W    74                    0.018%            0.002%
736           W    73                    0.017%            0.002%
384           R    73                    0.003%            0.002%
21            W    73                    0.017%            0.002%
35            W    70                    0.017%            0.002%
392           W    67                    0.016%            0.002%
4             W    66                    0.016%            0.002%
368           R    65                    0.002%            0.002%
15            W    61                    0.014%            0.002%
424           W    60                    0.014%            0.002%
392           R    60                    0.002%            0.002%
128           W    58                    0.014%            0.002%
424           R    56                    0.002%            0.002%
20            W    56                    0.013%            0.002%
712           W    53                    0.013%            0.002%
408           R    53                    0.002%            0.002%
728           W    50                    0.012%            0.002%
34            W    49                    0.012%            0.002%
36            W    45                    0.011%            0.001%
11            W    44                    0.010%            0.001%
37            W    43                    0.010%            0.001%
456           R    41                    0.001%            0.001%
400           R    41                    0.001%            0.001%
19            W    40                    0.010%            0.001%
472           R    39                    0.001%            0.001%
416           R    38                    0.001%            0.001%
9             W    34                    0.008%            0.001%
752           W    34                    0.008%            0.001%
720           W    33                    0.008%            0.001%
440           R    32                    0.001%            0.001%
40            W    32                    0.008%            0.001%
38            W    32                    0.008%            0.001%
464           R    31                    0.001%            0.001%
2             W    31                    0.007%            0.001%
39            W    30                    0.007%            0.001%
448           R    29                    0.001%            0.001%
432           R    29                    0.001%            0.001%
18            W    29                    0.007%            0.001%
488           R    28                    0.001%            0.001%
5             W    27                    0.006%            0.001%
10            W    26                    0.006%            0.001%
7             W    25                    0.006%            0.001%
6             W    25                    0.006%            0.001%
480           R    23                    0.001%            0.001%
41            W    22                    0.005%            0.001%
17            W    22                    0.005%            0.001%
48            W    20                    0.005%            0.001%
56            W    19                    0.005%            0.001%
53            W    18                    0.004%            0.001%
376           W    18                    0.004%            0.001%
168           W    18                    0.004%            0.001%
72            W    17                    0.004%            0.001%
504           R    17                    0.001%            0.001%
43            W    17                    0.004%            0.001%
47            W    16                    0.004%            0.000%
984           W    15                    0.004%            0.000%
552           W    15                    0.004%            0.000%
464           W    15                    0.004%            0.000%
456           W    15                    0.004%            0.000%
160           W    15                    0.004%            0.000%
152           W    15                    0.004%            0.000%
944           W    14                    0.003%            0.000%
88            W    14                    0.003%            0.000%
58            W    14                    0.003%            0.000%
544           W    14                    0.003%            0.000%
51            W    14                    0.003%            0.000%
44            W    14                    0.003%            0.000%
42            W    14                    0.003%            0.000%
144           W    14                    0.003%            0.000%
928           W    13                    0.003%            0.000%
80            W    13                    0.003%            0.000%
57            W    13                    0.003%            0.000%
55            W    13                    0.003%            0.000%
54            W    13                    0.003%            0.000%
208           W    13                    0.003%            0.000%
192           W    13                    0.003%            0.000%
960           W    12                    0.003%            0.000%
