procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       998396      1340416        51920     63635044    0    0   384  1941    0    0   1   0  91   8   0 2018-11-24 19:12:10
 2  0       998396      7367580        52060     57603732    0    0   412     0 2121 3271   4   3  93   0   0 2018-11-24 19:12:13
 1  0       998396     22616564        52072     42355924    0    0     0   213 1952 3252   0   4  95   0   0 2018-11-24 19:12:16
 0  2       998396     25127752        52116     39844268    0    0  5704   405 3157 4777   1   2  94   3   0 2018-11-24 19:12:19
 0  1       998396     25168884        52236     39845476    0    0 15860   707 5179 6234   1   2  94   4   0 2018-11-24 19:12:22
 3  1       998396     25132252        52368     39845368    0    0  9703   469 4462 109230   4   4  88   4   0 2018-11-24 19:12:25
 0  1       998396     25123588        52424     39844936    0    0 18836   107 6139 7194   2   3  92   3   0 2018-11-24 19:12:28
 0  2       998396     25124332        53904     39845496    0    0  8884   695 3761 5294   0   1  96   3   0 2018-11-24 19:12:31
 1  1       998396     25123580        52932     39845436    0    0 20099   133 5852 7015   0   2  95   3   0 2018-11-24 19:12:34
 0  1       998396     25124696        52980     39845784    0    0 21409    36 6371 7261   1   2  95   3   0 2018-11-24 19:12:37
 2  0       998396     25124704        53088     39846192    0    0 22676    35 6220 7305   1   2  94   3   0 2018-11-24 19:12:40
 0  1       998396     25123172        54100     39845976    0    0 21149    29 6125 7088   0   2  95   3   0 2018-11-24 19:12:43
 1  1       998396     25125896        53484     39845772    0    0  6668    52 2845 4009   0   1  96   3   0 2018-11-24 19:12:46
 0  1       998396     25123876        54248     39845036    0    0 20485   223 5922 7383   1   2  95   3   0 2018-11-24 19:12:49
 2  0       998396     25124092        53240     39846264    0    0 22031    43 6315 7356   1   2  94   3   0 2018-11-24 19:12:52
 0  1       998396     25123080        53284     39846052    0    0 21563    39 6086 7250   0   2  95   3   0 2018-11-24 19:12:55
 1  1       998396     25122932        53636     39846064    0    0 22124    31 6413 7479   0   2  95   3   0 2018-11-24 19:12:58
 0  2       998396     25124404        54132     39845924    0    0 21512    60 6157 7258   1   2  95   3   0 2018-11-24 19:13:01
 0  1       998396     25123240        54872     39846036    0    0  9011   748 3991 5474   0   1  96   3   0 2018-11-24 19:13:04
 1  0       998396     25122964        54908     39846092    0    0 21831    56 6152 7236   0   2  95   3   0 2018-11-24 19:13:07
 0  1       998396     25126104        53912     39845956    0    0 21792    43 6193 7190   1   2  94   3   0 2018-11-24 19:13:10
 0  1       998396     25125676        53932     39846096    0    0 23027    27 6299 7425   0   2  95   3   0 2018-11-24 19:13:13
