Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219279               78.305%           78.302%
8             W    30094                10.747%           10.746%
1016          W    24505                 8.751%            8.750%
3             W    651                   0.232%            0.232%
32            W    366                   0.131%            0.131%
896           W    332                   0.119%            0.119%
504           W    332                   0.119%            0.119%
408           W    326                   0.116%            0.116%
48            W    189                   0.067%            0.067%
88            W    167                   0.060%            0.060%
16            W    167                   0.060%            0.060%
984           W    166                   0.059%            0.059%
952           W    166                   0.059%            0.059%
928           W    166                   0.059%            0.059%
816           W    166                   0.059%            0.059%
208           W    166                   0.059%            0.059%
200           W    166                   0.059%            0.059%
120           W    166                   0.059%            0.059%
112           W    166                   0.059%            0.059%
968           W    165                   0.059%            0.059%
584           W    163                   0.058%            0.058%
416           W    163                   0.058%            0.058%
14            W    135                   0.048%            0.048%
15            W    117                   0.042%            0.042%
20            W    108                   0.039%            0.039%
2             W    107                   0.038%            0.038%
22            W    106                   0.038%            0.038%
23            W    104                   0.037%            0.037%
17            W    99                    0.035%            0.035%
21            W    94                    0.034%            0.034%
19            W    91                    0.032%            0.032%
18            W    83                    0.030%            0.030%
13            W    78                    0.028%            0.028%
64            W    70                    0.025%            0.025%
7             W    68                    0.024%            0.024%
24            W    67                    0.024%            0.024%
6             W    63                    0.022%            0.022%
12            W    58                    0.021%            0.021%
11            W    52                    0.019%            0.019%
10            W    49                    0.017%            0.017%
25            W    45                    0.016%            0.016%
9             W    36                    0.013%            0.013%
1             W    34                    0.012%            0.012%
26            W    27                    0.010%            0.010%
5             W    20                    0.007%            0.007%
56            W    16                    0.006%            0.006%
27            W    14                    0.005%            0.005%
28            W    13                    0.005%            0.005%
40            W    9                     0.003%            0.003%
30            W    9                     0.003%            0.003%
29            W    9                     0.003%            0.003%
72            W    7                     0.002%            0.002%
8             R    4                    40.000%            0.001%
1             R    4                    40.000%            0.001%
33            W    3                     0.001%            0.001%
31            W    3                     0.001%            0.001%
96            W    2                     0.001%            0.001%
4             W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
960           W    1                     0.000%            0.000%
944           W    1                     0.000%            0.000%
808           W    1                     0.000%            0.000%
704           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280033         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251395102   [100.000%,  122751.515MB]
