Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    216038               78.333%           76.803%
8             W    29752                10.788%           10.577%
1016          W    23544                 8.537%            8.370%
512           R    2366                 43.042%            0.841%
256           R    1411                 25.669%            0.502%
3             W    501                   0.182%            0.178%
896           W    399                   0.145%            0.142%
32            W    345                   0.125%            0.123%
88            W    223                   0.081%            0.079%
984           W    214                   0.078%            0.076%
968           W    213                   0.077%            0.076%
48            W    213                   0.077%            0.076%
120           W    213                   0.077%            0.076%
112           W    213                   0.077%            0.076%
928           W    211                   0.077%            0.075%
416           W    209                   0.076%            0.074%
408           W    203                   0.074%            0.072%
824           W    168                   0.061%            0.060%
16            W    163                   0.059%            0.058%
192           W    144                   0.052%            0.051%
20            W    127                   0.046%            0.045%
19            W    106                   0.038%            0.038%
816           W    103                   0.037%            0.037%
15            W    101                   0.037%            0.036%
6             W    93                    0.034%            0.033%
21            W    92                    0.033%            0.033%
792           W    88                    0.032%            0.031%
784           W    88                    0.032%            0.031%
18            W    84                    0.030%            0.030%
23            W    79                    0.029%            0.028%
800           W    78                    0.028%            0.028%
17            W    78                    0.028%            0.028%
24            W    76                    0.028%            0.027%
22            W    73                    0.026%            0.026%
728           W    72                    0.026%            0.026%
7             W    71                    0.026%            0.025%
32            R    71                    1.292%            0.025%
14            W    70                    0.025%            0.025%
200           W    69                    0.025%            0.025%
2             W    67                    0.024%            0.024%
8             R    66                    1.201%            0.023%
25            W    63                    0.023%            0.022%
11            W    61                    0.022%            0.022%
10            W    61                    0.022%            0.022%
808           W    60                    0.022%            0.021%
9             W    59                    0.021%            0.021%
248           R    58                    1.055%            0.021%
192           R    57                    1.037%            0.020%
16            R    52                    0.946%            0.018%
13            W    51                    0.018%            0.018%
24            R    50                    0.910%            0.018%
496           W    45                    0.016%            0.016%
64            W    43                    0.016%            0.015%
48            R    43                    0.782%            0.015%
40            R    42                    0.764%            0.015%
240           R    42                    0.764%            0.015%
56            R    40                    0.728%            0.014%
176           R    40                    0.728%            0.014%
632           W    39                    0.014%            0.014%
480           R    39                    0.709%            0.014%
160           R    39                    0.709%            0.014%
12            W    39                    0.014%            0.014%
184           R    37                    0.673%            0.013%
168           R    37                    0.673%            0.013%
64            R    36                    0.655%            0.013%
232           R    36                    0.655%            0.013%
5             W    35                    0.013%            0.012%
4             W    35                    0.013%            0.012%
208           R    34                    0.619%            0.012%
496           R    33                    0.600%            0.012%
200           R    33                    0.600%            0.012%
104           R    32                    0.582%            0.011%
776           W    31                    0.011%            0.011%
488           R    31                    0.564%            0.011%
336           R    31                    0.564%            0.011%
320           R    30                    0.546%            0.011%
27            W    29                    0.011%            0.010%
216           R    29                    0.528%            0.010%
904           W    28                    0.010%            0.010%
664           W    28                    0.010%            0.010%
344           R    28                    0.509%            0.010%
328           R    28                    0.509%            0.010%
26            W    28                    0.010%            0.010%
144           R    28                    0.509%            0.010%
72            R    27                    0.491%            0.010%
152           R    27                    0.491%            0.010%
448           R    26                    0.473%            0.009%
472           R    24                    0.437%            0.009%
1             W    24                    0.009%            0.009%
128           R    24                    0.437%            0.009%
80            R    23                    0.418%            0.008%
456           R    23                    0.418%            0.008%
272           R    22                    0.400%            0.008%
224           R    22                    0.400%            0.008%
136           R    22                    0.400%            0.008%
672           W    21                    0.008%            0.007%
296           R    21                    0.382%            0.007%
264           R    21                    0.382%            0.007%
464           R    20                    0.364%            0.007%
120           R    20                    0.364%            0.007%
352           R    19                    0.346%            0.007%
312           R    19                    0.346%            0.007%
112           R    19                    0.346%            0.007%
96            R    18                    0.327%            0.006%
88            R    18                    0.327%            0.006%
656           W    17                    0.006%            0.006%
648           W    17                    0.006%            0.006%
304           R    17                    0.309%            0.006%
29            W    17                    0.006%            0.006%
80            W    16                    0.006%            0.006%
528           W    16                    0.006%            0.006%
832           W    15                    0.005%            0.005%
768           W    15                    0.005%            0.005%
640           W    15                    0.005%            0.005%
432           R    15                    0.273%            0.005%
384           R    15                    0.273%            0.005%
360           R    15                    0.273%            0.005%
96            W    14                    0.005%            0.005%
31            W    14                    0.005%            0.005%
30            W    14                    0.005%            0.005%
28            W    14                    0.005%            0.005%
680           W    13                    0.005%            0.005%
504           W    13                    0.005%            0.005%
424           R    13                    0.236%            0.005%
400           R    13                    0.236%            0.005%
392           R    13                    0.236%            0.005%
368           R    13                    0.236%            0.005%
33            W    13                    0.005%            0.005%
840           W    12                    0.004%            0.004%
544           W    12                    0.004%            0.004%
512           W    12                    0.004%            0.004%
288           R    12                    0.218%            0.004%
440           R    11                    0.200%            0.004%
408           R    11                    0.200%            0.004%
520           W    10                    0.004%            0.004%
376           R    10                    0.182%            0.004%
72            W    9                     0.003%            0.003%
40            W    9                     0.003%            0.003%
280           R    9                     0.164%            0.003%
688           W    8                     0.003%            0.003%
536           W    8                     0.003%            0.003%
1             R    8                     0.146%            0.003%
704           W    7                     0.003%            0.002%
624           W    7                     0.003%            0.002%
592           W    7                     0.003%            0.002%
34            W    7                     0.003%            0.002%
760           W    6                     0.002%            0.002%
488           W    6                     0.002%            0.002%
56            W    5                     0.002%            0.002%
416           R    5                     0.091%            0.002%
720           W    4                     0.001%            0.001%
712           W    4                     0.001%            0.001%
600           W    4                     0.001%            0.001%
576           W    4                     0.001%            0.001%
944           W    3                     0.001%            0.001%
864           W    3                     0.001%            0.001%
856           W    3                     0.001%            0.001%
752           W    3                     0.001%            0.001%
696           W    3                     0.001%            0.001%
504           R    3                     0.055%            0.001%
39            W    3                     0.001%            0.001%
37            W    3                     0.001%            0.001%
36            W    3                     0.001%            0.001%
744           W    2                     0.001%            0.001%
584           W    2                     0.001%            0.001%
560           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
464           W    2                     0.001%            0.001%
38            W    2                     0.001%            0.001%
328           W    2                     0.001%            0.001%
280           W    2                     0.001%            0.001%
160           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
960           W    1                     0.000%            0.000%
936           W    1                     0.000%            0.000%
920           W    1                     0.000%            0.000%
888           W    1                     0.000%            0.000%
848           W    1                     0.000%            0.000%
608           W    1                     0.000%            0.000%
568           W    1                     0.000%            0.000%
52            W    1                     0.000%            0.000%
480           W    1                     0.000%            0.000%
47            W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
392           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
344           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%
128           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 5497           [  1.954%]
Total write I/Os: 275793         [ 98.046%]
Total read sectors : 1938024     [  0.777%,     946.301MB]
Total write sectors: 247524574   [ 99.223%,  120861.608MB]
