Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1466723              57.321%           52.816%
16            R    458529               17.920%           16.511%
8             R    202022                7.895%            7.275%
1024          W    158325               72.545%            5.701%
40            R    58798                 2.298%            2.117%
32            R    46649                 1.823%            1.680%
56            R    43631                 1.705%            1.571%
72            R    33527                 1.310%            1.207%
8             W    31877                14.606%            1.148%
88            R    26660                 1.042%            0.960%
1016          W    23484                10.760%            0.846%
256           R    23005                 0.899%            0.828%
104           R    21165                 0.827%            0.762%
120           R    17266                 0.675%            0.622%
48            R    15359                 0.600%            0.553%
64            R    14349                 0.561%            0.517%
136           R    13104                 0.512%            0.472%
80            R    10686                 0.418%            0.385%
152           R    10328                 0.404%            0.372%
96            R    9196                  0.359%            0.331%
512           R    8322                  0.325%            0.300%
168           R    7989                  0.312%            0.288%
112           R    7895                  0.309%            0.284%
128           R    7488                  0.293%            0.270%
184           R    6406                  0.250%            0.231%
144           R    5464                  0.214%            0.197%
200           R    4878                  0.191%            0.176%
160           R    4566                  0.178%            0.164%
216           R    4356                  0.170%            0.157%
192           R    4157                  0.162%            0.150%
176           R    3817                  0.149%            0.137%
232           R    3124                  0.122%            0.112%
208           R    2844                  0.111%            0.102%
248           R    2462                  0.096%            0.089%
240           R    2330                  0.091%            0.084%
224           R    2255                  0.088%            0.081%
264           R    1078                  0.042%            0.039%
280           R    847                   0.033%            0.031%
296           R    719                   0.028%            0.026%
272           R    612                   0.024%            0.022%
312           R    574                   0.022%            0.021%
288           R    502                   0.020%            0.018%
328           R    468                   0.018%            0.017%
304           R    419                   0.016%            0.015%
320           R    402                   0.016%            0.014%
344           R    393                   0.015%            0.014%
360           R    338                   0.013%            0.012%
336           R    325                   0.013%            0.012%
408           W    299                   0.137%            0.011%
352           R    281                   0.011%            0.010%
416           W    269                   0.123%            0.010%
384           R    254                   0.010%            0.009%
32            W    254                   0.116%            0.009%
376           R    248                   0.010%            0.009%
368           R    245                   0.010%            0.009%
64            W    208                   0.095%            0.007%
392           R    202                   0.008%            0.007%
3             W    195                   0.089%            0.007%
408           R    174                   0.007%            0.006%
400           R    169                   0.007%            0.006%
16            W    160                   0.073%            0.006%
448           R    157                   0.006%            0.006%
424           R    153                   0.006%            0.006%
416           R    151                   0.006%            0.005%
440           R    133                   0.005%            0.005%
456           R    129                   0.005%            0.005%
432           R    111                   0.004%            0.004%
24            W    104                   0.048%            0.004%
464           R    91                    0.004%            0.003%
26            W    90                    0.041%            0.003%
25            W    88                    0.040%            0.003%
472           R    87                    0.003%            0.003%
400           W    87                    0.040%            0.003%
424           W    83                    0.038%            0.003%
96            W    81                    0.037%            0.003%
1             W    80                    0.037%            0.003%
896           W    75                    0.034%            0.003%
480           R    74                    0.003%            0.003%
23            W    74                    0.034%            0.003%
128           W    71                    0.033%            0.003%
120           W    71                    0.033%            0.003%
112           W    71                    0.033%            0.003%
13            W    67                    0.031%            0.002%
27            W    66                    0.030%            0.002%
22            W    66                    0.030%            0.002%
28            W    65                    0.030%            0.002%
20            W    63                    0.029%            0.002%
744           W    61                    0.028%            0.002%
920           W    59                    0.027%            0.002%
21            W    58                    0.027%            0.002%
904           W    57                    0.026%            0.002%
888           W    57                    0.026%            0.002%
952           W    56                    0.026%            0.002%
30            W    53                    0.024%            0.002%
29            W    52                    0.024%            0.002%
4             W    48                    0.022%            0.002%
19            W    47                    0.022%            0.002%
10            W    44                    0.020%            0.002%
2             W    43                    0.020%            0.002%
48            W    41                    0.019%            0.001%
18            W    38                    0.017%            0.001%
14            W    38                    0.017%            0.001%
