Generating events file /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/events.dat
Extracting sectors from events file to /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
16            R    269553               47.618%           39.986%
8             R    153320               27.085%           22.744%
1024          W    77341                71.581%           11.473%
24            R    51081                 9.024%            7.577%
8             W    17496                16.193%            2.595%
256           R    16164                 2.855%            2.398%
32            R    15769                 2.786%            2.339%
40            R    9263                  1.636%            1.374%
48            R    7493                  1.324%            1.112%
56            R    6083                  1.075%            0.902%
64            R    6048                  1.068%            0.897%
1016          W    4941                  4.573%            0.733%
1008          W    4492                  4.157%            0.666%
72            R    3930                  0.694%            0.583%
80            R    3401                  0.601%            0.505%
88            R    2899                  0.512%            0.430%
96            R    2458                  0.434%            0.365%
104           R    2224                  0.393%            0.330%
0             W    2050                  1.897%            0.304%
112           R    1909                  0.337%            0.283%
128           R    1816                  0.321%            0.269%
120           R    1673                  0.296%            0.248%
136           R    1390                  0.246%            0.206%
144           R    1098                  0.194%            0.163%
152           R    1032                  0.182%            0.153%
160           R    905                   0.160%            0.134%
168           R    795                   0.140%            0.118%
176           R    721                   0.127%            0.107%
192           R    668                   0.118%            0.099%
184           R    665                   0.117%            0.099%
200           R    610                   0.108%            0.090%
208           R    551                   0.097%            0.082%
216           R    500                   0.088%            0.074%
240           R    470                   0.083%            0.070%
224           R    469                   0.083%            0.070%
232           R    414                   0.073%            0.061%
248           R    350                   0.062%            0.052%
23            W    125                   0.116%            0.019%
9             W    74                    0.068%            0.011%
520           W    68                    0.063%            0.010%
512           R    66                    0.012%            0.010%
3             W    58                    0.054%            0.009%
1000          W    57                    0.053%            0.008%
24            W    56                    0.052%            0.008%
512           W    54                    0.050%            0.008%
128           W    46                    0.043%            0.007%
896           W    45                    0.042%            0.007%
21            W    45                    0.042%            0.007%
752           W    43                    0.040%            0.006%
64            W    40                    0.037%            0.006%
19            W    40                    0.037%            0.006%
22            W    39                    0.036%            0.006%
744           W    37                    0.034%            0.005%
760           W    30                    0.028%            0.004%
728           W    28                    0.026%            0.004%
272           R    28                    0.005%            0.004%
112           W    28                    0.026%            0.004%
25            W    26                    0.024%            0.004%
20            W    26                    0.024%            0.004%
16            W    26                    0.024%            0.004%
736           W    25                    0.023%            0.004%
56            W    24                    0.022%            0.004%
120           W    24                    0.022%            0.004%
96            W    23                    0.021%            0.003%
968           W    23                    0.021%            0.003%
912           W    23                    0.021%            0.003%
704           W    23                    0.021%            0.003%
18            W    23                    0.021%            0.003%
10            W    23                    0.021%            0.003%
928           W    22                    0.020%            0.003%
712           W    22                    0.020%            0.003%
280           R    22                    0.004%            0.003%
904           W    21                    0.019%            0.003%
720           W    19                    0.018%            0.003%
288           R    19                    0.003%            0.003%
32            W    18                    0.017%            0.003%
312           R    17                    0.003%            0.003%
768           W    16                    0.015%            0.002%
264           R    16                    0.003%            0.002%
696           W    15                    0.014%            0.002%
320           R    15                    0.003%            0.002%
304           R    14                    0.002%            0.002%
776           W    13                    0.012%            0.002%
26            W    13                    0.012%            0.002%
1             W    13                    0.012%            0.002%
352           R    12                    0.002%            0.002%
30            W    12                    0.011%            0.002%
296           R    12                    0.002%            0.002%
360           R    11                    0.002%            0.002%
328           R    11                    0.002%            0.002%
784           W    10                    0.009%            0.001%
336           R    10                    0.002%            0.001%
17            W    10                    0.009%            0.001%
4             W    9                     0.008%            0.001%
400           R    9                     0.002%            0.001%
368           R    9                     0.002%            0.001%
344           R    9                     0.002%            0.001%
31            W    9                     0.008%            0.001%
688           W    8                     0.007%            0.001%
680           W    8                     0.007%            0.001%
424           W    8                     0.007%            0.001%
424           R    8                     0.001%            0.001%
400           W    8                     0.007%            0.001%
33            W    8                     0.007%            0.001%
792           W    7                     0.006%            0.001%
672           W    7                     0.006%            0.001%
5             W    7                     0.006%            0.001%
472           R    7                     0.001%            0.001%
408           W    7                     0.006%            0.001%
392           W    7                     0.006%            0.001%
392           R    7                     0.001%            0.001%
2             W    7                     0.006%            0.001%
29            W    7                     0.006%            0.001%
27            W    7                     0.006%            0.001%
12            W    7                     0.006%            0.001%
6             W    6                     0.006%            0.001%
648           W    6                     0.006%            0.001%
440           R    6                     0.001%            0.001%
416           W    6                     0.006%            0.001%
376           R    6                     0.001%            0.001%
960           W    5                     0.005%            0.001%
480           R    5                     0.001%            0.001%
456           R    5                     0.001%            0.001%
408           R    5                     0.001%            0.001%
384           W    5                     0.005%            0.001%
384           R    5                     0.001%            0.001%
35            W    5                     0.005%            0.001%
28            W    5                     0.005%            0.001%
1             R    5                     0.001%            0.001%
88            W    4                     0.004%            0.001%
888           W    4                     0.004%            0.001%
864           W    4                     0.004%            0.001%
80            W    4                     0.004%            0.001%
800           W    4                     0.004%            0.001%
664           W    4                     0.004%            0.001%
656           W    4                     0.004%            0.001%
640           W    4                     0.004%            0.001%
448           R    4                     0.001%            0.001%
376           W    4                     0.004%            0.001%
36            W    4                     0.004%            0.001%
208           W    4                     0.004%            0.001%
