procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0         3664     41493424        12752     24071792    0    0   352  4076    5    1   1   1  88  10   0 2019-03-10 18:43:57
 0  0         3664     41500056        12764     24071588    0    0     0   164  704  832   1   0  99   0   0 2019-03-10 18:44:00
 2  0         3660     55697944        12764      9864072    0    0    92     2 1084 1212   1   3  96   0   0 2019-03-10 18:44:03
 1  0         3660     65213528        12784       349992    0    0  2135   160 1566 1552   1   3  96   1   0 2019-03-10 18:44:06
 0  1         3660     65222444        12804       349812    0    0  7503   184 3234 3100   2   2  96   1   0 2019-03-10 18:44:09
 0  2         3660     65218252        15756       350788    0    0 26281   752 6881 7110   1   2  89   8   0 2019-03-10 18:44:12
 0  4         3660     65220104        13464       349436    0    0 35355   160 8488 9014   0   2  86  12   0 2019-03-10 18:44:15
 0  2         3660     65218464        13584       349624    0    0 42385   172 9831 10264   0   2  87  11   0 2019-03-10 18:44:18
 0  4         3660     65214092        15304       349176    0    0 44391   185 10531 11012   0   2  87  10   0 2019-03-10 18:44:21
 0  2         3660     65219184        13644       348556    0    0 46259   196 11070 11605   0   2  87  10   0 2019-03-10 18:44:24
 0  1         3660     65218260        14864       350232    0    0 45529   189 10852 11448   0   2  87  10   0 2019-03-10 18:44:27
 0  4         3660     65213788        15832       348892    0    0 45124   179 10778 11198   0   2  88  10   0 2019-03-10 18:44:30
 2  4         3660     65214508        14360       350928    0    0 45879   205 10908 11328   1   2  87  10   0 2019-03-10 18:44:33
 2  4         3660     65216208        15532       348892    0    0 45043   171 10964 11358   0   2  87  10   0 2019-03-10 18:44:36
 0  4         3660     65219512        14892       348364    0    0 43451   196 10634 11113   1   2  87  10   0 2019-03-10 18:44:39
 0  1         3660     65210240        18908       347856    0    0 43707   325 10638 11004   1   2  87  10   0 2019-03-10 18:44:42
 1  4         3660     65214532        16116       349648    0    0 43097   184 10482 11021   0   2  87  10   0 2019-03-10 18:44:45
 0  4         3660     65218052        15700       347964    0    0 44247   217 10697 11122   0   2  88  10   0 2019-03-10 18:44:48
 0  4         3660     65216120        16552       349364    0    0 49471   155 11575 12139   0   2  86  11   0 2019-03-10 18:44:51
 1  4         3660     65215104        15576       349424    0    0 46037   213 10951 11498   1   2  87  10   0 2019-03-10 18:44:54
 1  4         3660     65216380        15628       348264    0    0 49117   169 11678 12213   1   2  87  10   0 2019-03-10 18:44:57
 2  4         3660     65216984        16652       348728    0    0 48843   192 11379 12163   0   2  87  10   0 2019-03-10 18:45:00
 0  2         3660     65215356        15900       349296    0    0 44293   220 10534 11093   1   2  87  10   0 2019-03-10 18:45:03
 0  3         3660     65214052        18004       348388    0    0 49997   172 11843 12405   1   2  86  11   0 2019-03-10 18:45:06
 0  1         3660     65214916        17260       349704    0    0 47299   187 11491 11882   1   2  87  10   0 2019-03-10 18:45:09
 0  3         3660     65214988        17760       348624    0    0 41035   313 10282 10686   1   2  88   9   0 2019-03-10 18:45:12
 2  3         3660     65213160        17320       349972    0    0 41915   203 10288 10821   0   2  87  10   0 2019-03-10 18:45:15
 1  4         3660     65211136        17568       348724    0    0 48272   155 11187 11757   1   2  87  10   0 2019-03-10 18:45:18
 0  6         3660     65214260        17716       348968    0    0 46353   191 11077 11730   0   2  87  10   0 2019-03-10 18:45:21
 0  4         3660     65216092        17496       348460    0    0 45651   187 10901 11413   0   2  87  10   0 2019-03-10 18:45:24
 0  4         3660     65213400        18772       349012    0    0 41524   219 10049 10494   0   2  88   9   0 2019-03-10 18:45:27
 0  1         3660     65213644        19440       347584    0    0 44319   188 10565 11109   1   2  88  10   0 2019-03-10 18:45:30
 0  4         3660     65209532        19904       348468    0    0 45272   181 10831 11362   0   2  87  10   0 2019-03-10 18:45:33
 2  5         3660     65213464        17764       348996    0    0 42033   184 10306 10984   1   2  87  10   0 2019-03-10 18:45:36
 0  4         3660     65210180        19072       348172    0    0 50717   155 11576 12215   1   2  86  11   0 2019-03-10 18:45:39
 2  0         3660     65212168        18072       348812    0    0 41825   359 10164 10747   1   2  89   9   0 2019-03-10 18:45:42
 2  3         3660     65214600        18212       349260    0    0 48800   165 11685 12183   1   2  87  10   0 2019-03-10 18:45:45
 0  4         3660     65209552        19144       349844    0    0 49623   195 11757 12403   1   2  88   9   0 2019-03-10 18:45:48
 3  4         3660     65211244        19512       348536    0    0 47940   179 11412 12018   0   2  88  10   0 2019-03-10 18:45:51
 3  2         3660     65212132        18720       348756    0    0 45776   183 11206 11709   1   2  88   9   0 2019-03-10 18:45:54
 1  4         3660     65214380        19156       347692    0    0 49453   179 11757 12384   1   2  87  10   0 2019-03-10 18:45:57
 0  4         3660     65211752        19808       347984    0    0 48825   184 11802 12353   1   2  87  10   0 2019-03-10 18:46:00
 1  2         3660     65215688        19436       348556    0    0 44397   199 10673 11213   1   2  89   9   0 2019-03-10 18:46:03
 0  2         3660     65214312        19716       348416    0    0 32029   200 7618 8014   0   2  91   7   0 2019-03-10 18:46:06
 0  0         3660     65216968        19520       348096    0    0 15507   137 3866 4255   0   1  95   4   0 2019-03-10 18:46:09
 0  0         3660     65216324        19520       348168    0    0     0     0  569  731   0   0  99   0   0 2019-03-10 18:46:12
 0  0         3660     63562952        19536      1980912    0    0  1904 649247 13620 12465   2   3  94   0   0 2019-03-10 18:46:15
 0  0         3660     63566324        19536      1980840    0    0     0 1140181 19299 19101   0   1  99   0   0 2019-03-10 18:46:18
 0  0         3660     63568984        19548      1980796    0    0     0 1146496 20442 19222   0   1  99   0   0 2019-03-10 18:46:21
 0  0         3660     63572512        19556      1980808    0    0     0 1141124 19352 19169   0   1  98   0   0 2019-03-10 18:46:24
 0  0         3660     63575756        19556      1980948    0    0     0 1136981 19250 19090   0   1  99   0   0 2019-03-10 18:46:27
 1  0         3660     63578296        19564      1980976    0    0     0 1145329 19234 19219   0   1  99   0   0 2019-03-10 18:46:30
 0  0         3660     63579980        19564      1981124    0    0     0 1138133 18808 19065   0   1  99   0   0 2019-03-10 18:46:33
 0  0         3660     63580500        19572      1981292    0    0     0 1140800 18203 19118   0   1  99   0   0 2019-03-10 18:46:36
 1  0         3660     63581424        19580      1981200    0    0     0 1140697 18703 19158   0   1  99   0   0 2019-03-10 18:46:39
 0  0         3660     63581556        19580      1981224    0    0     0 1138048 19228 19079   0   1  99   0   0 2019-03-10 18:46:42
 0  0         3660     63578408        19592      1981320    0    0     0 1147103 19653 19396   1   1  98   0   0 2019-03-10 18:46:45
 0  0         3660     63579632        19592      1981404    0    0     0 1144149 18710 19167   0   1  99   0   0 2019-03-10 18:46:48
 0  0         3660     63580348        19604      1981384    0    0     0 1148384 19139 19254   0   1  99   0   0 2019-03-10 18:46:51
 1  0         3660     63580888        19612      1981708    0    0     0 1143627 18927 19164   0   1  99   0   0 2019-03-10 18:46:54
 0  0         3660     63581728        19612      1981352    0    0     0 1137703 18790 19087   0   1  99   0   0 2019-03-10 18:46:57
 0  0         3660     63581940        19620      1981388    0    0     0 1144481 18590 19124   0   1  99   0   0 2019-03-10 18:47:00
 0  0         3660     63582424        19620      1981276    0    0     0 1141461 18455 19144   0   1  99   0   0 2019-03-10 18:47:03
 0  0         3660     63582372        19636      1981372    0    0     0 1141331 19360 19114   0   1  99   0   0 2019-03-10 18:47:06
 1  0         3660     63581844        19636      1981392    0    0     0 1134464 17864 19011   0   1  99   0   0 2019-03-10 18:47:09
 0  0         3660     63582168        19644      1981424    0    0     0 1145683 18260 19187   0   1  99   0   0 2019-03-10 18:47:12
