Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    353631               74.418%           40.392%
256           R    280002               69.946%           31.982%
8             W    58792                12.372%            6.715%
1016          W    49767                10.473%            5.684%
512           R    36727                 9.175%            4.195%
32            R    3132                  0.782%            0.358%
16            R    3104                  0.775%            0.355%
8             R    2771                  0.692%            0.317%
24            R    2746                  0.686%            0.314%
64            R    2698                  0.674%            0.308%
240           R    2694                  0.673%            0.308%
192           R    2622                  0.655%            0.299%
48            R    2613                  0.653%            0.298%
40            R    2574                  0.643%            0.294%
200           R    2554                  0.638%            0.292%
56            R    2535                  0.633%            0.290%
176           R    2472                  0.618%            0.282%
168           R    2452                  0.613%            0.280%
128           R    2444                  0.611%            0.279%
208           R    2434                  0.608%            0.278%
160           R    2426                  0.606%            0.277%
232           R    2409                  0.602%            0.275%
152           R    2397                  0.599%            0.274%
184           R    2360                  0.590%            0.270%
224           R    2297                  0.574%            0.262%
248           R    2288                  0.572%            0.261%
216           R    2262                  0.565%            0.258%
80            R    2228                  0.557%            0.254%
88            R    2199                  0.549%            0.251%
96            R    2183                  0.545%            0.249%
136           R    2144                  0.536%            0.245%
72            R    2140                  0.535%            0.244%
112           R    2109                  0.527%            0.241%
104           R    2104                  0.526%            0.240%
120           R    2059                  0.514%            0.235%
144           R    2053                  0.513%            0.234%
264           W    1998                  0.420%            0.228%
56            W    1018                  0.214%            0.116%
488           R    605                   0.151%            0.069%
480           R    600                   0.150%            0.069%
496           R    580                   0.145%            0.066%
64            W    545                   0.115%            0.062%
472           R    520                   0.130%            0.059%
448           R    453                   0.113%            0.052%
464           R    452                   0.113%            0.052%
456           R    447                   0.112%            0.051%
304           R    421                   0.105%            0.048%
312           R    364                   0.091%            0.042%
296           R    329                   0.082%            0.038%
344           R    324                   0.081%            0.037%
328           R    322                   0.080%            0.037%
336           R    320                   0.080%            0.037%
48            W    319                   0.067%            0.036%
320           R    314                   0.078%            0.036%
32            W    307                   0.065%            0.035%
768           W    268                   0.056%            0.031%
16            W    266                   0.056%            0.030%
784           W    262                   0.055%            0.030%
416           W    260                   0.055%            0.030%
88            W    257                   0.054%            0.029%
272           R    256                   0.064%            0.029%
288           R    245                   0.061%            0.028%
120           W    244                   0.051%            0.028%
280           R    231                   0.058%            0.026%
264           R    230                   0.057%            0.026%
424           W    225                   0.047%            0.026%
384           R    225                   0.056%            0.026%
24            W    218                   0.046%            0.025%
112           W    218                   0.046%            0.025%
968           W    213                   0.045%            0.024%
896           W    202                   0.043%            0.023%
352           R    195                   0.049%            0.022%
928           W    193                   0.041%            0.022%
984           W    188                   0.040%            0.021%
72            W    186                   0.039%            0.021%
904           W    184                   0.039%            0.021%
408           W    172                   0.036%            0.020%
80            W    142                   0.030%            0.016%
192           W    113                   0.024%            0.013%
200           W    109                   0.023%            0.012%
816           W    105                   0.022%            0.012%
824           W    104                   0.022%            0.012%
40            W    102                   0.021%            0.012%
3             W    96                    0.020%            0.011%
20            W    92                    0.019%            0.011%
21            W    90                    0.019%            0.010%
19            W    89                    0.019%            0.010%
22            W    85                    0.018%            0.010%
128           W    83                    0.017%            0.009%
352           W    82                    0.017%            0.009%
344           W    81                    0.017%            0.009%
23            W    77                    0.016%            0.009%
4             W    76                    0.016%            0.009%
17            W    76                    0.016%            0.009%
440           R    74                    0.018%            0.008%
416           R    73                    0.018%            0.008%
336           W    72                    0.015%            0.008%
424           R    71                    0.018%            0.008%
408           R    70                    0.017%            0.008%
504           R    69                    0.017%            0.008%
