Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    311442               74.153%           54.693%
256           R    104975               70.246%           18.435%
8             W    49634                11.818%            8.716%
1016          W    42061                10.015%            7.386%
512           R    11805                 7.899%            2.073%
264           W    3663                  0.872%            0.643%
56            W    2087                  0.497%            0.367%
32            R    1496                  1.001%            0.263%
16            R    1471                  0.984%            0.258%
240           R    1233                  0.825%            0.217%
232           R    1173                  0.785%            0.206%
24            R    1168                  0.782%            0.205%
64            R    1155                  0.773%            0.203%
192           R    1115                  0.746%            0.196%
8             R    1098                  0.735%            0.193%
48            R    1077                  0.721%            0.189%
40            R    1058                  0.708%            0.186%
224           R    1030                  0.689%            0.181%
56            R    1018                  0.681%            0.179%
200           R    1002                  0.671%            0.176%
208           R    992                   0.664%            0.174%
216           R    968                   0.648%            0.170%
128           R    946                   0.633%            0.166%
64            W    945                   0.225%            0.166%
248           R    927                   0.620%            0.163%
88            R    831                   0.556%            0.146%
80            R    819                   0.548%            0.144%
152           R    806                   0.539%            0.142%
96            R    790                   0.529%            0.139%
168           R    789                   0.528%            0.139%
184           R    780                   0.522%            0.137%
72            R    778                   0.521%            0.137%
160           R    775                   0.519%            0.136%
176           R    760                   0.509%            0.133%
136           R    687                   0.460%            0.121%
120           R    669                   0.448%            0.117%
104           R    664                   0.444%            0.117%
144           R    661                   0.442%            0.116%
112           R    644                   0.431%            0.113%
424           W    433                   0.103%            0.076%
48            W    415                   0.099%            0.073%
32            W    352                   0.084%            0.062%
416           W    300                   0.071%            0.053%
88            W    262                   0.062%            0.046%
120           W    249                   0.059%            0.044%
768           W    233                   0.055%            0.041%
112           W    233                   0.055%            0.041%
24            W    224                   0.053%            0.039%
16            W    214                   0.051%            0.038%
968           W    201                   0.048%            0.035%
72            W    196                   0.047%            0.034%
896           W    190                   0.045%            0.033%
480           R    189                   0.126%            0.033%
984           W    186                   0.044%            0.033%
784           W    184                   0.044%            0.032%
928           W    182                   0.043%            0.032%
408           W    182                   0.043%            0.032%
904           W    175                   0.042%            0.031%
216           W    171                   0.041%            0.030%
40            W    169                   0.040%            0.030%
488           R    161                   0.108%            0.028%
272           R    154                   0.103%            0.027%
448           R    149                   0.100%            0.026%
456           R    148                   0.099%            0.026%
464           R    141                   0.094%            0.025%
496           R    137                   0.092%            0.024%
344           W    137                   0.033%            0.024%
224           W    133                   0.032%            0.023%
472           R    132                   0.088%            0.023%
80            W    127                   0.030%            0.022%
200           W    126                   0.030%            0.022%
384           R    121                   0.081%            0.021%
280           R    118                   0.079%            0.021%
192           W    118                   0.028%            0.021%
144           W    109                   0.026%            0.019%
440           R    107                   0.072%            0.019%
816           W    106                   0.025%            0.019%
128           W    104                   0.025%            0.018%
296           R    103                   0.069%            0.018%
312           R    99                    0.066%            0.017%
264           R    99                    0.066%            0.017%
3             W    98                    0.023%            0.017%
824           W    96                    0.023%            0.017%
320           R    96                    0.064%            0.017%
304           R    96                    0.064%            0.017%
424           R    94                    0.063%            0.017%
288           R    94                    0.063%            0.017%
416           R    92                    0.062%            0.016%
432           R    91                    0.061%            0.016%
344           R    91                    0.061%            0.016%
432           W    89                    0.021%            0.016%
368           R    89                    0.060%            0.016%
352           W    89                    0.021%            0.016%
336           R    89                    0.060%            0.016%
328           R    88                    0.059%            0.015%
376           R    87                    0.058%            0.015%
136           W    85                    0.020%            0.015%
96            W    84                    0.020%            0.015%
360           R    84                    0.056%            0.015%
25            W    84                    0.020%            0.015%
328           W    82                    0.020%            0.014%
23            W    82                    0.020%            0.014%
352           R    81                    0.054%            0.014%
152           W    81                    0.019%            0.014%
336           W    79                    0.019%            0.014%
408           R    78                    0.052%            0.014%
392           R    77                    0.052%            0.014%
27            W    72                    0.017%            0.013%
400           R    69                    0.046%            0.012%
29            W    68                    0.016%            0.012%
528           W    65                    0.015%            0.011%
2             W    65                    0.015%            0.011%
4             W    62                    0.015%            0.011%
104           W    61                    0.015%            0.011%
280           W    60                    0.014%            0.011%
272           W    58                    0.014%            0.010%
22            W    57                    0.014%            0.010%
19            W    57                    0.014%            0.010%
360           W    56                    0.013%            0.010%
26            W    54                    0.013%            0.009%
20            W    53                    0.013%            0.009%
160           W    53                    0.013%            0.009%
14            W    51                    0.012%            0.009%
320           W    48                    0.011%            0.008%
296           W    48                    0.011%            0.008%
384           W    46                    0.011%            0.008%
28            W    46                    0.011%            0.008%
1             W    46                    0.011%            0.008%
168           W    46                    0.011%            0.008%
17            W    44                    0.010%            0.008%
