Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2169404              48.641%           44.042%
16            R    953326               21.375%           19.354%
8             R    536934               12.039%           10.900%
1024          W    338086               72.582%            6.864%
40            R    125288                2.809%            2.544%
56            R    87165                 1.954%            1.770%
32            R    83797                 1.879%            1.701%
8             W    68047                14.609%            1.381%
72            R    63836                 1.431%            1.296%
1016          W    51004                10.950%            1.035%
88            R    48655                 1.091%            0.988%
256           R    40014                 0.897%            0.812%
104           R    37122                 0.832%            0.754%
512           R    30539                 0.685%            0.620%
48            R    29754                 0.667%            0.604%
120           R    28537                 0.640%            0.579%
64            R    24749                 0.555%            0.502%
136           R    21349                 0.479%            0.433%
80            R    18259                 0.409%            0.371%
152           R    16328                 0.366%            0.331%
96            R    15072                 0.338%            0.306%
112           R    12663                 0.284%            0.257%
168           R    12591                 0.282%            0.256%
128           R    10952                 0.246%            0.222%
184           R    9793                  0.220%            0.199%
144           R    8644                  0.194%            0.175%
200           R    7507                  0.168%            0.152%
160           R    7011                  0.157%            0.142%
216           R    6448                  0.145%            0.131%
192           R    6427                  0.144%            0.130%
176           R    5722                  0.128%            0.116%
232           R    4936                  0.111%            0.100%
208           R    4102                  0.092%            0.083%
248           R    3876                  0.087%            0.079%
240           R    3487                  0.078%            0.071%
224           R    3437                  0.077%            0.070%
264           R    1994                  0.045%            0.040%
280           R    1654                  0.037%            0.034%
296           R    1369                  0.031%            0.028%
272           R    1226                  0.027%            0.025%
312           R    1148                  0.026%            0.023%
288           R    1065                  0.024%            0.022%
328           R    975                   0.022%            0.020%
304           R    958                   0.021%            0.019%
344           R    837                   0.019%            0.017%
320           R    825                   0.018%            0.017%
408           W    776                   0.167%            0.016%
360           R    763                   0.017%            0.015%
336           R    746                   0.017%            0.015%
352           R    718                   0.016%            0.015%
416           W    667                   0.143%            0.014%
384           R    658                   0.015%            0.013%
376           R    632                   0.014%            0.013%
368           R    625                   0.014%            0.013%
392           R    580                   0.013%            0.012%
400           R    536                   0.012%            0.011%
408           R    525                   0.012%            0.011%
416           R    469                   0.011%            0.010%
424           R    459                   0.010%            0.009%
432           R    449                   0.010%            0.009%
448           R    444                   0.010%            0.009%
440           R    432                   0.010%            0.009%
472           R    414                   0.009%            0.008%
456           R    402                   0.009%            0.008%
64            W    398                   0.085%            0.008%
480           R    390                   0.009%            0.008%
464           R    384                   0.009%            0.008%
32            W    301                   0.065%            0.006%
16            W    235                   0.050%            0.005%
3             W    208                   0.045%            0.004%
496           R    201                   0.005%            0.004%
28            W    197                   0.042%            0.004%
504           R    195                   0.004%            0.004%
488           R    180                   0.004%            0.004%
30            W    168                   0.036%            0.003%
29            W    166                   0.036%            0.003%
27            W    157                   0.034%            0.003%
26            W    155                   0.033%            0.003%
14            W    144                   0.031%            0.003%
896           W    140                   0.030%            0.003%
24            W    138                   0.030%            0.003%
400           W    137                   0.029%            0.003%
112           W    135                   0.029%            0.003%
120           W    134                   0.029%            0.003%
31            W    133                   0.029%            0.003%
96            W    132                   0.028%            0.003%
25            W    130                   0.028%            0.003%
23            W    127                   0.027%            0.003%
13            W    118                   0.025%            0.002%
920           W    108                   0.023%            0.002%
744           W    107                   0.023%            0.002%
33            W    107                   0.023%            0.002%
952           W    106                   0.023%            0.002%
904           W    103                   0.022%            0.002%
888           W    102                   0.022%            0.002%
1             W    97                    0.021%            0.002%
4             W    92                    0.020%            0.002%
22            W    92                    0.020%            0.002%
12            W    91                    0.020%            0.002%
736           W    87                    0.019%            0.002%
128           W    81                    0.017%            0.002%
136           W    73                    0.016%            0.001%
34            W    71                    0.015%            0.001%
424           W    70                    0.015%            0.001%
21            W    62                    0.013%            0.001%
15            W    62                    0.013%            0.001%
35            W    60                    0.013%            0.001%
9             W    58                    0.012%            0.001%
20            W    58                    0.012%            0.001%
7             W    55                    0.012%            0.001%
10            W    55                    0.012%            0.001%
40            W    48                    0.010%            0.001%
48            W    46                    0.010%            0.001%
6             W    45                    0.010%            0.001%
392           W    44                    0.009%            0.001%
37            W    44                    0.009%            0.001%
36            W    39                    0.008%            0.001%
752           W    38                    0.008%            0.001%
5             W    38                    0.008%            0.001%
2             W    38                    0.008%            0.001%
19            W    38                    0.008%            0.001%
784           W    36                    0.008%            0.001%
720           W    34                    0.007%            0.001%
768           W    33                    0.007%            0.001%
39            W    32                    0.007%            0.001%
11            W    32                    0.007%            0.001%
968           W    31                    0.007%            0.001%
18            W    30                    0.006%            0.001%
728           W    29                    0.006%            0.001%
17            W    28                    0.006%            0.001%
984           W    26                    0.006%            0.001%
928           W    26                    0.006%            0.001%
88            W    25                    0.005%            0.001%
712           W    25                    0.005%            0.001%
432           W    25                    0.005%            0.001%
41            W    25                    0.005%            0.001%
38            W    25                    0.005%            0.001%
42            W    24                    0.005%            0.000%
680           W    22                    0.005%            0.000%
104           W    22                    0.005%            0.000%
56            W    20                    0.004%            0.000%
472           W    20                    0.004%            0.000%
264           W    20                    0.004%            0.000%
872           W    19                    0.004%            0.000%
824           W    19                    0.004%            0.000%
776           W    19                    0.004%            0.000%
976           W    17                    0.004%            0.000%
448           W    17                    0.004%            0.000%
320           W    17                    0.004%            0.000%
296           W    17                    0.004%            0.000%
152           W    17                    0.004%            0.000%
144           W    17                    0.004%            0.000%
192           W    16                    0.003%            0.000%
168           W    16                    0.003%            0.000%
336           W    15                    0.003%            0.000%
256           W    15                    0.003%            0.000%
528           W    14                    0.003%            0.000%
240           W    14                    0.003%            0.000%
696           W    13                    0.003%            0.000%
272           W    13                    0.003%            0.000%
208           W    13                    0.003%            0.000%
1000          W    13                    0.003%            0.000%
960           W    12                    0.003%            0.000%
864           W    12                    0.003%            0.000%
856           W    12                    0.003%            0.000%
72            W    12                    0.003%            0.000%
46            W    12                    0.003%            0.000%
464           W    12                    0.003%            0.000%
456           W    12                    0.003%            0.000%
344           W    12                    0.003%            0.000%
840           W    11                    0.002%            0.000%
80            W    11                    0.002%            0.000%
43            W    11                    0.002%            0.000%
304           W    11                    0.002%            0.000%
248           W    11                    0.002%            0.000%
224           W    11                    0.002%            0.000%
216           W    11                    0.002%            0.000%
176           W    11                    0.002%            0.000%
1008          W    11                    0.002%            0.000%
912           W    10                    0.002%            0.000%
760           W    10                    0.002%            0.000%
616           W    10                    0.002%            0.000%
552           W    10                    0.002%            0.000%
44            W    10                    0.002%            0.000%
384           W    10                    0.002%            0.000%
368           W    10                    0.002%            0.000%
352           W    10                    0.002%            0.000%
328           W    10                    0.002%            0.000%
280           W    10                    0.002%            0.000%
800           W    9                     0.002%            0.000%
