procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 2  0            0     63149080        81292      2072040    0    0  2351  8415    2    1   5   4  85   6   0 2019-03-24 21:07:42
 2  0            0     63156760        81304      2072744    0    0   817    59 2018 2705   4   1  94   0   0 2019-03-24 21:07:45
 1  0            0     63142204        82440      2071956    0    0 13264 10333 4715 5423   2   3  93   3   0 2019-03-24 21:07:48
 1  0            0     63140732        82552      2072884    0    0 24617    95 6309 7021   1   2  95   2   0 2019-03-24 21:07:51
 0  1            0     63141140        81628      2071844    0    0 25900    79 6497 7089   0   2  95   2   0 2019-03-24 21:07:54
 0  1            0     63139256        82748      2072104    0    0 24296   115 6098 6835   0   2  95   2   0 2019-03-24 21:07:57
 0  1            0     63139320        82848      2072808    0    0 25883    84 6519 7168   0   2  95   2   0 2019-03-24 21:08:00
 0  1            0     63143072        81940      2071836    0    0 24639   101 6211 6913   0   2  96   2   0 2019-03-24 21:08:03
 1  0            0     63141060        83044      2072620    0    0 26281    73 6462 7199   1   2  95   2   0 2019-03-24 21:08:06
 1  1            0     63142464        82080      2072072    0    0 25543    81 6192 7039   0   2  95   2   0 2019-03-24 21:08:09
 0  1            0     63142156        83228      2071636    0    0 25209    99 6185 6992   0   2  95   2   0 2019-03-24 21:08:12
 1  0            0     63141356        83336      2073360    0    0 26128    77 6480 7130   0   2  95   2   0 2019-03-24 21:08:15
 0  0            0     63142072        83448      2072576    0    0 22247   272 6073 6759   1   3  94   2   0 2019-03-24 21:08:18
 4  0            0     63142964        82504      2074196    0    0 23840   100 6120 6855   0   2  96   2   0 2019-03-24 21:08:21
 0  0            0     63144060        83640      2072932    0    0 25783    68 6192 6999   0   2  95   2   0 2019-03-24 21:08:24
 0  0            0     63143316        83736      2072608    0    0 24457    93 6148 6921   0   2  95   2   0 2019-03-24 21:08:27
 0  1            0     63145080        82840      2071648    0    0 24987    97 6285 6944   0   2  95   2   0 2019-03-24 21:08:30
 2  0            0     63141100        82888      2073000    0    0 24539   109 6144 6924   0   2  95   2   0 2019-03-24 21:08:33
 1  1            0     63139264        83684      2072068    0    0 24753   105 6012 6868   0   2  95   2   0 2019-03-24 21:08:36
 0  0            0     63142096        84136      2073772    0    0 26207    75 6386 7160   0   2  95   2   0 2019-03-24 21:08:39
 0  1            0     63143576        83232      2073604    0    0 24216    91 6003 6815   0   2  95   2   0 2019-03-24 21:08:42
 1  2            0     63141700        83748      2074184    0    0 24931   135 6288 6987   1   2  95   2   0 2019-03-24 21:08:45
