procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0       998228     31432720        80400     33659744    0    0   429  1452    0    0   1   0  92   7   0 2018-11-12 20:29:42
 0  1       998228     31426704        81468     33660836    0    0  2500   432 2530 3988   3   1  95   1   0 2018-11-12 20:29:45
 0  0       998228     31422448        81488     33660728    0    0 26763    40 6407 7388   0   2  95   2   0 2018-11-12 20:29:48
 2  0       998228     31409952        80464     33660932    0    0 26536    27 6487 7351   1   2  95   2   0 2018-11-12 20:29:51
 2  1       998228     31409992        80496     33660472    0    0 26391    60 6532 7426   1   2  95   2   0 2018-11-12 20:29:54
 2  0       998228     31409392        81036     33659996    0    0 25005    55 6330 7373   0   2  95   2   0 2018-11-12 20:29:57
 0  0       998228     31410660        81588     33660628    0    0 27172    33 6407 7403   1   2  95   2   0 2018-11-12 20:30:00
 1  1       998228     31413036        80940     33660452    0    0  8680   793 3805 5240   0   1  96   3   0 2018-11-12 20:30:03
 0  1       998228     31410580        80972     33660756    0    0 27123    29 6452 7418   0   2  95   2   0 2018-11-12 20:30:06
 2  0       998228     31410840        81260     33661068    0    0 26637   107 6394 7358   1   2  95   2   0 2018-11-12 20:30:09
 0  0       998228     31412824        82132     33660212    0    0 26760    65 6494 7497   0   2  95   2   0 2018-11-12 20:30:12
 1  0       998228     31413768        81148     33660040    0    0 25335   133 6237 7803   0   2  95   2   0 2018-11-12 20:30:15
 0  0       998228     31412708        82244     33660196    0    0 26075    44 6282 7446   0   2  95   2   0 2018-11-12 20:30:18
 1  1       998228     31414944        81648     33660076    0    0 26697    36 6343 7427   1   2  95   2   0 2018-11-12 20:30:21
 0  1       998228     31412204        82324     33660224    0    0 26665    51 6404 7560   0   2  95   2   0 2018-11-12 20:30:24
 0  1       998228     31412788        81360     33660620    0    0 25012    60 6214 7275   0   2  95   2   0 2018-11-12 20:30:27
 1  0       998228     31414928        81356     33660552    0    0 26840    33 6368 7474   0   2  95   2   0 2018-11-12 20:30:30
 0  1       998228     31413888        82452     33659924    0    0 27273    51 6421 7541   1   2  95   2   0 2018-11-12 20:30:33
 4  0       998228     31414580        82840     33660572    0    0  9505   759 3856 5292   0   1  96   3   0 2018-11-12 20:30:36
 0  1       998228     31414572        81848     33660560    0    0 26184    97 6202 7417   0   2  95   2   0 2018-11-12 20:30:39
 0  0       998228     31413232        82928     33660488    0    0 26393    56 6243 7416   0   2  95   2   0 2018-11-12 20:30:42
 0  1       998228     31413692        81940     33660412    0    0 26621    36 6219 7305   0   2  95   2   0 2018-11-12 20:30:45
 2  0       998228     31413244        81980     33660084    0    0 26069   140 6221 7693   1   2  95   2   0 2018-11-12 20:30:48
 0  0       998228     31413476        83072     33660732    0    0 27091    45 6315 7374   1   2  95   2   0 2018-11-12 20:30:51
 0  0       998228     31412200        83108     33660068    0    0 27389    44 6331 7416   0   2  95   2   0 2018-11-12 20:30:54
 0  1       998228     31411060        82112     33660596    0    0 26163    60 6239 7335   0   2  95   2   0 2018-11-12 20:30:57
 1  1       998228     31412580        82172     33661068    0    0 26456    36 6455 7510   0   2  95   2   0 2018-11-12 20:31:00
 1  0       998228     31412376        82176     33660788    0    0 26825    29 6341 7450   0   2  95   2   0 2018-11-12 20:31:03
 1  1       998228     31410424        83288     33660736    0    0 25176   111 6103 7229   1   2  95   2   0 2018-11-12 20:31:06
 1  0       998228     31410184        83656     33660076    0    0 11004   752 4171 5459   0   1  96   3   0 2018-11-12 20:31:09
 0  0       998228     31410948        83712     33660860    0    0 25273    68 6094 7145   0   2  95   2   0 2018-11-12 20:31:12
 1  0       998228     31411060        83744     33660332    0    0 26052    37 6312 7366   0   2  95   2   0 2018-11-12 20:31:15
 2  0       998228     31412564        82760     33660708    0    0 25269   152 6131 7642   0   2  95   2   0 2018-11-12 20:31:18
 0  1       998228     31411436        82812     33660716    0    0 26492    40 6347 7431   0   2  95   2   0 2018-11-12 20:31:21
 1  1       998228     31411428        82840     33660884    0    0 26387    48 6259 7339   0   2  95   2   0 2018-11-12 20:31:24
 1  1       998228     31411976        83564     33660028    0    0 25733    63 6250 7293   1   2  95   2   0 2018-11-12 20:31:27
 1  1       998228     31412724        83604     33660752    0    0 26293    43 6258 7399   1   2  95   2   0 2018-11-12 20:31:30
 2  0       998228     31411976        82972     33660756    0    0 26367    28 6303 7452   0   2  95   2   0 2018-11-12 20:31:33
 0  0       998228     31410516        84060     33661028    0    0 26623    45 6331 7339   0   2  95   2   0 2018-11-12 20:31:36
 0  1       998228     31409348        84168     33660776    0    0 22132   272 5767 6877   0   2  95   2   0 2018-11-12 20:31:39
 2  0       998228     31410436        83396     33660780    0    0 14100   571 4546 5903   0   1  96   2   0 2018-11-12 20:31:42
 2  0       998228     31410680        83824     33660464    0    0 26668    37 6459 7454   1   2  95   2   0 2018-11-12 20:31:45
 2  0       998228     31412668        83460     33661020    0    0 26955    37 6390 7598   0   2  95   2   0 2018-11-12 20:31:48
 0  0       998228     31011580        83500     34068120    0    0 13517 73120 4832 6743   1   2  96   1   0 2018-11-12 20:31:51
 0  0       998228     31013712        83500     34068128    0    0     0 306901 4332 7215   0   0 100   0   0 2018-11-12 20:31:54
 0  0       998228     31016068        83508     34068128    0    0     0 302451 4759 7129   0   0  99   0   0 2018-11-12 20:31:57
 0  0       998228     31018276        83516     34068132    0    0     0 306641 4621 7115   0   0  99   0   0 2018-11-12 20:32:00
 0  0       998228     31020480        83516     34068136    0    0     0 310101 4654 7276   0   0  99   0   0 2018-11-12 20:32:03
 0  0       998228     31022492        83524     34068144    0    0     0 299129 4329 6997   0   0 100   0   0 2018-11-12 20:32:06
 0  0       998228     31023424        83524     34068148    0    0     0 304256 4464 7095   0   0 100   0   0 2018-11-12 20:32:09
 0  0       998228     31023724        83532     34068116    0    0     0 305328 5003 7545   0   0  99   0   0 2018-11-12 20:32:12
 0  0       998228     31024096        83532     34068120    0    0     0 300075 5562 7451   0   0  99   0   0 2018-11-12 20:32:15
 0  0       998228     31024872        83536     34068096    0    0     0 306903 4837 7186   0   0  99   0   0 2018-11-12 20:32:18
 1  0       998228     31025336        83536     34068112    0    0     0 308181 4813 7566   0   0  99   0   0 2018-11-12 20:32:21
 0  0       998228     31024352        83544     34068100    0    0     0 300476 4753 7067   0   0  99   0   0 2018-11-12 20:32:24
 0  0       998228     31024768        83552     34068100    0    0     0 305501 5043 7126   0   0  99   0   0 2018-11-12 20:32:27
 0  0       998228     31025272        83552     34068104    0    0     0 302251 4855 7125   0   0 100   0   0 2018-11-12 20:32:30
 1  0       998228     31025668        83560     34068088    0    0     0 308837 4544 7195   0   0 100   0   0 2018-11-12 20:32:33
 0  0       998228     31025676        83560     34068080    0    0     0 304981 4236 7097   0   0 100   0   0 2018-11-12 20:32:36
 0  0       998228     31025712        83568     34068084    0    0     0 305300 4140 7107   0   0 100   0   0 2018-11-12 20:32:39
 1  0       998228     31025764        83568     34068084    0    0     0 307243 4176 7150   0   0 100   0   0 2018-11-12 20:32:42
 0  0       998228     31025992        83576     34068060    0    0     0 304717 4694 7791   0   0  99   0   0 2018-11-12 20:32:45
 0  0       998228     31025992        83576     34068068    0    0     0 305067 4328 7204   0   0 100   0   0 2018-11-12 20:32:48
 0  0       998228     31025896        83584     34068164    0    0     0 307735 4262 7589   0   0  99   0   0 2018-11-12 20:32:51
 0  2       998228     31025608        83588     34068148    0    0     0 304247 4309 7129   0   0 100   0   0 2018-11-12 20:32:54
 0  0       998228     31026700        83592     34068064    0    0     0 307335 4202 7233   0   0  99   0   0 2018-11-12 20:32:57
 0  0       998228     31027516        83600     34068072    0    0     0 305940 4337 7118   0   0 100   0   0 2018-11-12 20:33:00
 0  0       998228     31027932        83600     34068068    0    0     0 305451 4175 7112   0   0 100   0   0 2018-11-12 20:33:03
 1  0       998228     31028308        83600     34068068    0    0     0 306731 4251 7155   0   0  99   0   0 2018-11-12 20:33:06
 0  0       998228     31028556        83600     34068072    0    0     0 304299 4112 7153   0   0 100   0   0 2018-11-12 20:33:09
 0  0       998228     31028708        83604     34068012    0    0     0 309116 4353 7208   0   0  99   0   0 2018-11-12 20:33:12
 0  0       998228     31028700        83604     34068020    0    0     0 304597 4151 7080   0   0 100   0   0 2018-11-12 20:33:15
 0  0       998228     31028768        83612     34068080    0    0     0 307575 4908 8004   0   0  99   0   0 2018-11-12 20:33:18
 0  2       998228     31028004        83616     34068460    0    0     0 308643 4433 7160   0   0 100   0   0 2018-11-12 20:33:21
 0  0       998228     31028516        83620     34068224    0    0     0 310835 4303 7344   0   0 100   0   0 2018-11-12 20:33:24
 0  0       998228     31027752        83624     34068228    0    0     0 307465 4443 7723   0   0  99   0   0 2018-11-12 20:33:27
 0  0       998228     31028024        83624     34068228    0    0     0 304043 4253 7079   0   0 100   0   0 2018-11-12 20:33:30
 0  0       998228     31028436        83628     34068108    0    0     0 309135 4154 7160   0   0  99   0   0 2018-11-12 20:33:33
 0  0       998228     31028452        83628     34068112    0    0     0 304128 4139 7072   0   0 100   0   0 2018-11-12 20:33:36
 0  0       998228     31028816        83636     34068120    0    0     0 304412 4122 7172   0   0  99   0   0 2018-11-12 20:33:39
 0  0       998228     31028824        83640     34068116    0    0     0 308561 4646 7223   0   0 100   0   0 2018-11-12 20:33:42
 0  0       998228     31028948        83640     34068116    0    0     0 307328 4602 7128   0   0 100   0   0 2018-11-12 20:33:45
