Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    239936               42.620%           31.611%
1024          W    141779               72.313%           18.679%
16            R    118118               20.981%           15.562%
8             R    78495                13.943%           10.341%
8             W    28372                14.471%            3.738%
256           R    26467                 4.701%            3.487%
1016          W    22062                11.253%            2.907%
512           R    16821                 2.988%            2.216%
40            R    15287                 2.715%            2.014%
32            R    10898                 1.936%            1.436%
56            R    10034                 1.782%            1.322%
72            R    6829                  1.213%            0.900%
88            R    5064                  0.900%            0.667%
104           R    3846                  0.683%            0.507%
64            R    3842                  0.682%            0.506%
48            R    3691                  0.656%            0.486%
120           R    2829                  0.503%            0.373%
80            R    2150                  0.382%            0.283%
136           R    2045                  0.363%            0.269%
96            R    1779                  0.316%            0.234%
128           R    1555                  0.276%            0.205%
152           R    1526                  0.271%            0.201%
112           R    1522                  0.270%            0.201%
168           R    1212                  0.215%            0.160%
144           R    1016                  0.180%            0.134%
184           R    960                   0.171%            0.126%
160           R    825                   0.147%            0.109%
200           R    808                   0.144%            0.106%
176           R    693                   0.123%            0.091%
192           R    682                   0.121%            0.090%
216           R    676                   0.120%            0.089%
208           R    533                   0.095%            0.070%
240           R    521                   0.093%            0.069%
224           R    442                   0.079%            0.058%
232           R    435                   0.077%            0.057%
248           R    358                   0.064%            0.047%
416           W    273                   0.139%            0.036%
64            W    205                   0.105%            0.027%
408           W    193                   0.098%            0.025%
3             W    160                   0.082%            0.021%
32            W    134                   0.068%            0.018%
23            W    127                   0.065%            0.017%
26            W    125                   0.064%            0.016%
424           W    120                   0.061%            0.016%
22            W    111                   0.057%            0.015%
25            W    108                   0.055%            0.014%
11            W    108                   0.055%            0.014%
27            W    104                   0.053%            0.014%
448           R    88                    0.016%            0.012%
16            W    88                    0.045%            0.012%
24            W    87                    0.044%            0.011%
432           W    85                    0.043%            0.011%
896           W    75                    0.038%            0.010%
264           R    64                    0.011%            0.008%
280           R    62                    0.011%            0.008%
21            W    62                    0.032%            0.008%
120           W    62                    0.032%            0.008%
112           W    62                    0.032%            0.008%
736           W    60                    0.031%            0.008%
320           R    59                    0.010%            0.008%
12            W    58                    0.030%            0.008%
1             W    54                    0.028%            0.007%
312           R    53                    0.009%            0.007%
296           R    51                    0.009%            0.007%
744           W    48                    0.024%            0.006%
328           R    48                    0.009%            0.006%
56            W    46                    0.023%            0.006%
2             W    46                    0.023%            0.006%
288           R    45                    0.008%            0.006%
384           R    44                    0.008%            0.006%
272           R    44                    0.008%            0.006%
28            W    41                    0.021%            0.005%
96            W    39                    0.020%            0.005%
984           W    38                    0.019%            0.005%
344           R    38                    0.007%            0.005%
360           R    37                    0.007%            0.005%
1008          W    37                    0.019%            0.005%
960           W    36                    0.018%            0.005%
872           W    36                    0.018%            0.005%
368           R    36                    0.006%            0.005%
904           W    35                    0.018%            0.005%
752           W    35                    0.018%            0.005%
352           R    35                    0.006%            0.005%
144           W    35                    0.018%            0.005%
376           R    32                    0.006%            0.004%
304           R    31                    0.006%            0.004%
920           W    30                    0.015%            0.004%
392           R    30                    0.005%            0.004%
20            W    30                    0.015%            0.004%
768           W    28                    0.014%            0.004%
464           R    28                    0.005%            0.004%
48            W    27                    0.014%            0.004%
88            W    26                    0.013%            0.003%
928           W    25                    0.013%            0.003%
456           R    24                    0.004%            0.003%
440           R    24                    0.004%            0.003%
424           R    24                    0.004%            0.003%
400           W    24                    0.012%            0.003%
968           W    23                    0.012%            0.003%
784           W    23                    0.012%            0.003%
472           R    23                    0.004%            0.003%
4             W    22                    0.011%            0.003%
408           R    22                    0.004%            0.003%
36            W    22                    0.011%            0.003%
336           R    22                    0.004%            0.003%
30            W    22                    0.011%            0.003%
400           R    21                    0.004%            0.003%
35            W    20                    0.010%            0.003%
29            W    20                    0.010%            0.003%
432           R    19                    0.003%            0.003%
416           R    19                    0.003%            0.003%
33            W    19                    0.010%            0.003%
480           R    17                    0.003%            0.002%
34            W    16                    0.008%            0.002%
31            W    14                    0.007%            0.002%
10            W    14                    0.007%            0.002%
5             W    13                    0.007%            0.002%
560           W    12                    0.006%            0.002%
38            W    12                    0.006%            0.002%
13            W    12                    0.006%            0.002%
80            W    11                    0.006%            0.001%
496           R    11                    0.002%            0.001%
40            W    11                    0.006%            0.001%
19            W    11                    0.006%            0.001%
912           W    10                    0.005%            0.001%
864           W    10                    0.005%            0.001%
37            W    10                    0.005%            0.001%
944           W    9                     0.005%            0.001%
72            W    9                     0.005%            0.001%
504           R    9                     0.002%            0.001%
1             R    9                     0.002%            0.001%
15            W    9                     0.005%            0.001%
128           W    9                     0.005%            0.001%
992           W    8                     0.004%            0.001%
760           W    8                     0.004%            0.001%
680           W    8                     0.004%            0.001%
624           W    8                     0.004%            0.001%
440           W    8                     0.004%            0.001%
392           W    8                     0.004%            0.001%
9             W    7                     0.004%            0.001%
888           W    7                     0.004%            0.001%
41            W    7                     0.004%            0.001%
840           W    6                     0.003%            0.001%
656           W    6                     0.003%            0.001%
616           W    6                     0.003%            0.001%
39            W    6                     0.003%            0.001%
18            W    6                     0.003%            0.001%
14            W    6                     0.003%            0.001%
848           W    5                     0.003%            0.001%
808           W    5                     0.003%            0.001%
800           W    5                     0.003%            0.001%
7             W    5                     0.003%            0.001%
720           W    5                     0.003%            0.001%
712           W    5                     0.003%            0.001%
42            W    5                     0.003%            0.001%
384           W    5                     0.003%            0.001%
312           W    5                     0.003%            0.001%
264           W    5                     0.003%            0.001%
208           W    5                     0.003%            0.001%
184           W    5                     0.003%            0.001%
17            W    5                     0.003%            0.001%
168           W    5                     0.003%            0.001%
