Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    143410               72.353%           31.792%
24            R    74911                29.624%           16.607%
256           R    69811                27.607%           15.476%
16            R    36577                14.464%            8.109%
8             W    28609                14.434%            6.342%
8             R    25943                10.259%            5.751%
1016          W    22396                11.299%            4.965%
512           R    14893                 5.889%            3.302%
40            R    4423                  1.749%            0.981%
32            R    3421                  1.353%            0.758%
56            R    2729                  1.079%            0.605%
72            R    1888                  0.747%            0.419%
88            R    1405                  0.556%            0.311%
64            R    1309                  0.518%            0.290%
48            R    1234                  0.488%            0.274%
104           R    1221                  0.483%            0.271%
120           R    961                   0.380%            0.213%
80            R    826                   0.327%            0.183%
128           R    759                   0.300%            0.168%
136           R    737                   0.291%            0.163%
96            R    701                   0.277%            0.155%
112           R    664                   0.263%            0.147%
152           R    649                   0.257%            0.144%
168           R    606                   0.240%            0.134%
240           R    605                   0.239%            0.134%
144           R    566                   0.224%            0.125%
184           R    550                   0.217%            0.122%
160           R    530                   0.210%            0.117%
192           R    523                   0.207%            0.116%
216           R    520                   0.206%            0.115%
176           R    515                   0.204%            0.114%
200           R    514                   0.203%            0.114%
208           R    499                   0.197%            0.111%
224           R    464                   0.183%            0.103%
232           R    455                   0.180%            0.101%
248           R    452                   0.179%            0.100%
416           W    299                   0.151%            0.066%
408           W    229                   0.116%            0.051%
3             W    193                   0.097%            0.043%
27            W    162                   0.082%            0.036%
32            W    143                   0.072%            0.032%
11            W    135                   0.068%            0.030%
64            W    112                   0.057%            0.025%
23            W    104                   0.052%            0.023%
22            W    103                   0.052%            0.023%
424           W    102                   0.051%            0.023%
25            W    101                   0.051%            0.022%
24            W    92                    0.046%            0.020%
16            W    82                    0.041%            0.018%
736           W    80                    0.040%            0.018%
26            W    75                    0.038%            0.017%
896           W    74                    0.037%            0.016%
448           R    73                    0.029%            0.016%
432           W    68                    0.034%            0.015%
120           W    67                    0.034%            0.015%
112           W    64                    0.032%            0.014%
21            W    57                    0.029%            0.013%
296           R    49                    0.019%            0.011%
384           R    48                    0.019%            0.011%
264           R    47                    0.019%            0.010%
328           R    46                    0.018%            0.010%
744           W    45                    0.023%            0.010%
96            W    43                    0.022%            0.010%
984           W    42                    0.021%            0.009%
56            W    42                    0.021%            0.009%
320           R    42                    0.017%            0.009%
280           R    42                    0.017%            0.009%
272           R    42                    0.017%            0.009%
1             W    41                    0.021%            0.009%
376           R    40                    0.016%            0.009%
1008          W    40                    0.020%            0.009%
2             W    39                    0.020%            0.009%
472           R    37                    0.015%            0.008%
20            W    37                    0.019%            0.008%
960           W    36                    0.018%            0.008%
872           W    36                    0.018%            0.008%
400           W    36                    0.018%            0.008%
144           W    36                    0.018%            0.008%
904           W    35                    0.018%            0.008%
312           R    35                    0.014%            0.008%
304           R    33                    0.013%            0.007%
28            W    33                    0.017%            0.007%
768           W    32                    0.016%            0.007%
432           R    32                    0.013%            0.007%
424           R    32                    0.013%            0.007%
368           R    31                    0.012%            0.007%
344           R    30                    0.012%            0.007%
920           W    29                    0.015%            0.006%
360           R    29                    0.011%            0.006%
288           R    29                    0.011%            0.006%
408           R    28                    0.011%            0.006%
128           W    28                    0.014%            0.006%
88            W    27                    0.014%            0.006%
784           W    27                    0.014%            0.006%
392           R    27                    0.011%            0.006%
352           R    27                    0.011%            0.006%
928           W    26                    0.013%            0.006%
464           R    26                    0.010%            0.006%
456           R    26                    0.010%            0.006%
400           R    25                    0.010%            0.006%
48            W    23                    0.012%            0.005%
336           R    23                    0.009%            0.005%
12            W    23                    0.012%            0.005%
968           W    22                    0.011%            0.005%
440           R    22                    0.009%            0.005%
4             W    21                    0.011%            0.005%
416           R    21                    0.008%            0.005%
33            W    21                    0.011%            0.005%
29            W    21                    0.011%            0.005%
9             W    19                    0.010%            0.004%
752           W    19                    0.010%            0.004%
488           R    19                    0.008%            0.004%
480           R    19                    0.008%            0.004%
37            W    18                    0.009%            0.004%
34            W    18                    0.009%            0.004%
30            W    18                    0.009%            0.004%
504           R    17                    0.007%            0.004%
5             W    16                    0.008%            0.004%
10            W    16                    0.008%            0.004%
80            W    14                    0.007%            0.003%
31            W    14                    0.007%            0.003%
19            W    14                    0.007%            0.003%
17            W    14                    0.007%            0.003%
760           W    13                    0.007%            0.003%
6             W    13                    0.007%            0.003%
36            W    12                    0.006%            0.003%
496           R    11                    0.004%            0.002%
18            W    11                    0.006%            0.002%
39            W    10                    0.005%            0.002%
35            W    10                    0.005%            0.002%
912           W    9                     0.005%            0.002%
38            W    9                     0.005%            0.002%
7             W    8                     0.004%            0.002%
72            W    8                     0.004%            0.002%
41            W    8                     0.004%            0.002%
40            W    8                     0.004%            0.002%
216           W    8                     0.004%            0.002%
44            W    7                     0.004%            0.002%
42            W    7                     0.004%            0.002%
15            W    7                     0.004%            0.002%
976           W    6                     0.003%            0.001%
704           W    6                     0.003%            0.001%
560           W    6                     0.003%            0.001%
440           W    6                     0.003%            0.001%
360           W    6                     0.003%            0.001%
256           W    6                     0.003%            0.001%
1             R    6                     0.002%            0.001%
13            W    6                     0.003%            0.001%
136           W    6                     0.003%            0.001%
664           W    5                     0.003%            0.001%
656           W    5                     0.003%            0.001%
456           W    5                     0.003%            0.001%
368           W    5                     0.003%            0.001%
344           W    5                     0.003%            0.001%
328           W    5                     0.003%            0.001%
224           W    5                     0.003%            0.001%
14            W    5                     0.003%            0.001%
864           W    4                     0.002%            0.001%
800           W    4                     0.002%            0.001%
792           W    4                     0.002%            0.001%
720           W    4                     0.002%            0.001%
672           W    4                     0.002%            0.001%
616           W    4                     0.002%            0.001%
576           W    4                     0.002%            0.001%
568           W    4                     0.002%            0.001%
528           W    4                     0.002%            0.001%
488           W    4                     0.002%            0.001%
480           W    4                     0.002%            0.001%
464           W    4                     0.002%            0.001%
448           W    4                     0.002%            0.001%
384           W    4                     0.002%            0.001%
336           W    4                     0.002%            0.001%
304           W    4                     0.002%            0.001%
240           W    4                     0.002%            0.001%
880           W    3                     0.002%            0.001%
840           W    3                     0.002%            0.001%
832           W    3                     0.002%            0.001%
808           W    3                     0.002%            0.001%
688           W    3                     0.002%            0.001%
632           W    3                     0.002%            0.001%
600           W    3                     0.002%            0.001%
592           W    3                     0.002%            0.001%
552           W    3                     0.002%            0.001%
536           W    3                     0.002%            0.001%
520           W    3                     0.002%            0.001%
512           W    3                     0.002%            0.001%
504           W    3                     0.002%            0.001%
496           W    3                     0.002%            0.001%
43            W    3                     0.002%            0.001%
392           W    3                     0.002%            0.001%
312           W    3                     0.002%            0.001%
296           W    3                     0.002%            0.001%
248           W    3                     0.002%            0.001%
232           W    3                     0.002%            0.001%
192           W    3                     0.002%            0.001%
952           W    2                     0.001%            0.000%
856           W    2                     0.001%            0.000%
848           W    2                     0.001%            0.000%
824           W    2                     0.001%            0.000%
816           W    2                     0.001%            0.000%
712           W    2                     0.001%            0.000%
