procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  1       998392       271692       156712     64748552    0    0   425  1363    0    0   1   0  92   7   0 2018-11-11 07:52:04
 1  1       998396      4883376       156356     60119724    0    1 67496    95 3309 7804   5   3  91   2   0 2018-11-11 07:52:07
 1  1       998396     20943532       156372     44063016    0    0 77445     7 3172 7786   2   5  91   2   0 2018-11-11 07:52:10
 0  3       998396     24408796       156396     40588660    0    0 35077 33714 2707 5640   2   1  92   4   0 2018-11-11 07:52:13
 0  2       998396     24397020       156416     40601556    0    0  2183 76605 2194 3414   0   0  94   5   0 2018-11-11 07:52:16
 0  2       998396     24396372       156444     40604972    0    0   516 98732 2408 4718   0   0  91   8   0 2018-11-11 07:52:19
 0  4       998396     24381688       156468     40622928    0    0  2948 94285 2562 4046   0   0  93   6   0 2018-11-11 07:52:22
 0  2       998396     24377024       156488     40629496    0    0  1284 104904 2391 3312   0   0  92   7   0 2018-11-11 07:52:25
 0  2       998396     24366768       156516     40640528    0    0  1796 73335 2338 5808   0   0  92   8   0 2018-11-11 07:52:28
 0  2       998396     24253520       157652     40749444    0    0 19216 18487 2965 5868   1   0  93   6   0 2018-11-11 07:52:31
 0  2       998396     24143820       156684     40860328    0    0 19539 16461 3111 6603   1   0  93   5   0 2018-11-11 07:52:34
 1  2       998396     23954264       157780     41046488    0    0 31755 33463 3152 5453   1   0  92   7   0 2018-11-11 07:52:37
 1  2       998396     23843128       157868     41159248    0    0 19779 15657 3108 5833   1   0  93   6   0 2018-11-11 07:52:40
 0  2       998396     23725372       157960     41276600    0    0 21004 23255 3176 6206   1   0  94   5   0 2018-11-11 07:52:43
 0  3       998396     23625804       158068     41373372    0    0 17453 16053 3218 6245   1   0  94   5   0 2018-11-11 07:52:46
 0  2       998396     23541656       158176     41453468    0    0 15299 13807 3391 6432   1   0  93   6   0 2018-11-11 07:52:49
 0  3       998396     23454792       157280     41545520    0    0 16489 14223 3340 6470   1   0  94   5   0 2018-11-11 07:52:52
 0  2       998396     23371832       158536     41627136    0    0 15385 15423 3235 6129   1   0  94   5   0 2018-11-11 07:52:55
 0  3       998396     23275036       158640     41726224    0    0 17671 15297 3112 6117   1   0  94   5   0 2018-11-11 07:52:58
 1  2       998396     23166488       157680     41835604    0    0 19492 17709 3165 6203   1   0  93   6   0 2018-11-11 07:53:01
 0  2       998396     23053684       158816     41944624    0    0 19511 20041 3181 6452   1   0  94   5   0 2018-11-11 07:53:04
 0  2       998396     22954940       158908     42041088    0    0 17548 16367 3299 6429   1   0  94   5   0 2018-11-11 07:53:07
 0  2       998396     22876036       157944     42126024    0    0 15225 14613 3122 6159   1   0  94   5   0 2018-11-11 07:53:10
 0  2       998396     22798140       158056     42203260    0    0 14291 13211 3268 6288   1   0  94   6   0 2018-11-11 07:53:13
 0  2       998396     22711308       159212     42287412    0    0 15753 13931 3228 6063   1   0  94   6   0 2018-11-11 07:53:16
 0  2       998396     22625084       159316     42374608    0    0 16011 14367 3209 6142   1   0  94   5   0 2018-11-11 07:53:19
 0  3       998396     22510100       158348     42491928    0    0 20564 20399 3343 6241   1   0  93   6   0 2018-11-11 07:53:22
 0  2       998396     22290184       159452     42708900    0    0 36815 31439 2948 5830   1   1  92   6   0 2018-11-11 07:53:25
 0  2       998396     22083628       159468     42913528    0    0 34563 39204 2689 4921   1   0  92   6   0 2018-11-11 07:53:28
 1  2       998396     21867332       159504     43135560    0    0 37476 33377 2787 5337   1   0  94   5   0 2018-11-11 07:53:31
 0  2       998396     21590460       159556     43407984    0    0 45852 31248 3219 7103   1   0  93   5   0 2018-11-11 07:53:35
 1  1       998396     21348216       158668     43651528    0    0 40580 31828 2214 5341   1   0  92   6   0 2018-11-11 07:53:38
 2  1       998396     21243388       159752     43755064    0    0 17659 43911 2544 5324   1   0  92   7   0 2018-11-11 07:53:41
 0  2       998396     21194668       159876     43803224    0    0  9880  8365 3346 6598   0   0  93   6   0 2018-11-11 07:53:44
 0  3       998396     20992680       159952     44004676    0    0 34643  6371 2796 6678   1   0  93   6   0 2018-11-11 07:53:47
