seconds,utilization (KB),
5352,21466344,
5355,21585932,
5358,20499708,
5361,20592492,
5364,20640520,
5367,20846068,
5370,20937588,
5373,21087348,
5376,21196024,
5379,21292216,
5382,21049616,
5385,21225752,
5388,21427868,
5391,21433804,
5394,21487620,
5397,21608700,
5400,21171556,
5403,21387760,
5406,21573720,
5409,21281440,
5412,21680672,
5415,21973136,
5418,22069812,
5421,22159292,
5424,22059540,
5427,22275148,
5430,22419300,
5433,22602176,
5436,22752208,
5439,22929444,
5442,23048788,
5445,23315636,
5448,23542628,
5451,23663508,
5454,23714028,
5457,23835636,
5460,24072156,
5463,24237520,
5466,24363488,
5469,24627020,
5472,24779944,
5475,24914768,
5478,25189820,
5481,25465112,
5484,25618156,
5487,25895568,
5490,26111764,
5493,26271744,
5496,26526404,
5499,26737660,
5502,26873172,
5505,27098888,
5508,27298116,
5511,27544460,
5514,27680568,
5517,27914652,
5520,28041056,
5523,28165792,
5526,28432344,
5529,28597012,
5532,28913688,
5535,29130564,
5538,29350924,
5541,29519472,
5544,29692456,
5547,29925392,
5550,30193496,
5553,30416392,
5556,30460712,
5559,30138840,
5562,30355964,
5565,30519996,
5568,30705720,
5571,30815552,
5574,30980924,
5577,31118796,
5580,31381516,
5583,31461712,
5586,31556328,
5589,31792696,
5592,32049660,
5595,32241336,
5598,32381088,
5601,32747012,
5604,32991868,
5607,33146148,
5610,33291272,
5613,33494704,
5616,33707356,
5619,33818172,
5622,34077768,
5625,34291620,
5628,34422144,
5631,34504784,
5634,34358444,
5637,34625980,
5640,34839068,
5643,35157600,
5646,35402480,
5649,35743632,
5652,36031196,
5655,36046636,
5658,36143828,
5661,35901848,
5664,27968920,
5667,28063564,
5670,28390096,
5673,28248820,
5676,28414916,
5679,27812648,
5682,27989932,
5685,28166504,
5688,28246824,
5691,28420688,
5694,28538332,
5697,28693424,
5700,28928232,
5703,29083788,
5706,29261916,
5709,29428564,
5712,29574996,
5715,29684460,
5718,29908572,
5721,30057084,
5724,30209696,
5727,30302068,
5730,30495516,
5733,30580096,
5736,30705276,
5739,30980704,
5742,31093824,
5745,31256940,
5748,31388508,
5751,31433892,
5754,31606076,
5757,31729636,
5760,31813308,
5763,32046396,
5766,31135476,
5769,28754412,
5772,28811564,
5775,28941580,
5778,29098624,
5781,29235580,
5784,29395576,
5787,28986392,
5790,28977408,
5793,29123596,
5796,29233476,
5799,29244000,
5802,29336144,
5805,29629972,
5808,29792072,
5811,29944088,
5814,28894844,
5817,29120556,
5820,29274276,
5823,29359060,
5826,28967532,
5829,29130800,
5832,28914248,
5835,29133280,
5838,29212424,
5841,29311156,
5844,29258856,
5847,29404400,
5850,29503360,
5853,29138148,
5856,29215832,
5859,29401792,
5862,29528432,
5865,28985148,
5868,29181408,
5871,29297196,
5874,29482204,
5877,29204012,
5880,29357544,
5883,29437296,
5886,29591368,
5889,29668244,
5892,29673632,
5895,29822756,
5898,30048228,
5901,30131320,
5904,30281636,
5907,30528220,
5910,30608112,
5913,30758948,
5916,30349248,
5919,30693780,
5922,30705460,
5925,30876088,
5928,29175372,
5931,29687500,
5934,29866804,
5937,29867892,
5940,30051268,
5943,29941712,
5946,30046108,
5949,30127888,
5952,30173772,
5955,30286548,
5958,30316120,
5961,30527444,
5964,30719400,
5967,30850332,
5970,30945264,
5973,31048792,
5976,31173172,
5979,31309696,
5982,31374868,
5985,31541616,
5988,31768900,
5991,31990240,
5994,32159260,
5997,32368356,
6000,32510368,
6003,32577984,
6006,32710636,
6009,32865248,
6012,33136332,
6015,33299748,
6018,33530636,
6021,33671376,
6024,33812968,
6027,34056296,
6030,34242396,
6033,34287788,
6036,34432280,
6039,34501684,
6042,34268164,
6045,34512436,
6048,34704512,
6051,35022076,
6054,35214400,
6057,35474180,
6060,35638448,
6063,35820596,
6066,35886768,
6069,35982156,
6072,36077660,
6075,36264684,
6078,36364744,
6081,36564480,
6084,36659512,
6087,36881480,
6090,36889412,
6093,37061640,
6096,37081720,
6099,37163272,
6102,32738380,
6105,32864976,
6108,32586500,
6111,32619484,
6114,32785088,
6117,32549896,
6120,33104496,
6123,33124520,
6126,33242676,
6129,33039168,
6132,33151508,
6135,33271168,
6138,33482464,
6141,33655972,
6144,33811648,
6147,33908680,
6150,34079508,
6153,34213612,
6156,34308764,
6159,34379276,
6162,34539500,
6165,34718656,
6168,34824564,
6171,34978556,
6174,35102240,
6177,35262600,
6180,35451308,
6183,35537020,
6186,35631112,
6189,35755956,
6192,35769616,
6195,35934040,
6198,35994576,
6201,36130272,
6204,36313652,
6207,36388272,
6210,33643228,
6213,33394436,
6216,33565056,
6219,33665076,
6222,33762100,
6225,33863976,
6228,33743828,
6231,34215612,
6234,34237068,
6237,34420584,
6240,34398740,
6243,34538720,
6246,34729504,
6249,34910772,
6252,35011412,
6255,35156976,
6258,35365796,
6261,35474632,
6264,35581832,
6267,35667200,
6270,35839184,
6273,35924524,
6276,36058296,
6279,36177940,
6282,36457480,
6285,36668528,
6288,36935716,
6291,37147204,
6294,37373192,
6297,37387140,
6300,37541704,
6303,37472544,
6306,37830476,
6309,38129764,
6312,38303248,
6315,38537128,
6318,38718508,
6321,38786244,
6324,39022708,
6327,39067416,
6330,39015072,
6333,39248200,
6336,39487416,
6339,39705780,
6342,39787316,
6345,39806176,
6348,39994208,
6351,39868316,
6354,40035588,
6357,40148180,
6360,40286500,
6363,40379144,
6366,40627316,
6369,40735972,
6372,40920916,
6375,41126644,
6378,41243736,
6381,41349820,
6384,41536812,
6387,41632340,
6390,41758404,
6393,41857808,
6396,41975020,
6399,42070548,
6402,42194092,
6405,42290524,
6408,42383144,
6411,42508204,
6414,42687304,
6417,42807672,
6420,42920196,
6423,43027836,
6426,43099288,
6429,43181352,
6432,43451400,
6435,43641300,
6438,43767664,
6441,43760344,
6444,36195320,
6447,36290648,
6450,36422808,
6453,36555804,
6456,36736920,
6459,36841084,
6462,36986276,
6465,37095152,
6468,37209304,
6471,37344212,
6474,37406420,
6477,37531932,
6480,37643528,
6483,37915136,
6486,38193204,
6489,38531040,
6492,38707056,
6495,38836776,
6498,38852364,
6501,39033608,
6504,38750644,
6507,39032468,
6510,39266580,
6513,39683920,
6516,39934320,
6519,40084708,
6522,40101056,
6525,40243276,
6528,40294096,
6531,40094188,
6534,40315504,
6537,40429188,
6540,40588588,
6543,40762932,
6546,41094280,
6549,41099736,
6552,41111416,
6555,41296468,
6558,41420220,
6561,41729816,
6564,41782704,
6567,41793920,
6570,38817600,
6573,38835500,
6576,38350496,
6579,38597816,
6582,38767240,
6585,38960540,
6588,39091724,
6591,39250092,
6594,39346720,
6597,39449120,
6600,39524244,
6603,39678396,
6606,39794684,
6609,39935936,
6612,40018344,
6615,40151788,
6618,40263448,
6621,40381656,
6624,40478116,
6627,40563240,
6630,40713928,
6633,40846196,
6636,40969080,
6639,41122656,
6642,41216668,
6645,41303156,
6648,41429596,
6651,41549828,
6654,41692116,
6657,41793480,
6660,41924876,
6663,41995044,
6666,42100984,
6669,42177460,
6672,42301800,
6675,42375560,
6678,42469132,
6681,42609888,
6684,42766436,
6687,42839672,
6690,42895160,
6693,43069904,
6696,41172448,
6699,41278892,
6702,38871008,
6705,38260396,
6708,38712148,
6711,38729012,
6714,38911620,
6717,38720968,
6720,39131904,
6723,39158044,
6726,39283824,
6729,39344240,
6732,39508260,
6735,39714348,
6738,39812208,
6741,39893792,
6744,39974044,
6747,40111468,
6750,40210808,
6753,40419776,
6756,40535180,
6759,40707704,
6762,40783820,
6765,40912128,
6768,40925276,
6771,41087024,
6774,41261368,
6777,41428528,
6780,41545792,
6783,41774548,
6786,41992664,
6789,42033168,
6792,42213616,
6795,41995804,
6798,42021564,
6801,42192744,
6804,42339940,
6807,42504736,
6810,42792408,
6813,43039912,
6816,43288284,
6819,43315876,
6822,43400452,
6825,43508488,
6828,43655376,
6831,43598116,
6834,43700240,
6837,43784536,
6840,43881476,
6843,43962140,
6846,44104036,
6849,44200316,
6852,44279104,
6855,44416152,
6858,44595192,
6861,44683332,
6864,44756292,
6867,44944536,
6870,45074008,
6873,45156180,
6876,45235920,
6879,45389760,
6882,45488908,
6885,45583116,
6888,45668812,
6891,45775652,
6894,45872228,
6897,45980804,
6900,46043028,
6903,46160916,
6906,46274260,
6909,46395564,
6912,46534316,
6915,46628892,
6918,46791844,
6921,46892988,
6924,47012212,
6927,38736316,
