Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1157928              54.260%           49.851%
16            R    425216               19.925%           18.306%
8             R    210936                9.884%            9.081%
1024          W    137589               72.906%            5.924%
40            R    61241                 2.870%            2.637%
56            R    42728                 2.002%            1.840%
32            R    41410                 1.940%            1.783%
72            R    30516                 1.430%            1.314%
8             W    27305                14.468%            1.176%
88            R    22573                 1.058%            0.972%
1016          W    19911                10.550%            0.857%
104           R    16962                 0.795%            0.730%
48            R    13403                 0.628%            0.577%
120           R    12704                 0.595%            0.547%
256           R    11290                 0.529%            0.486%
64            R    10891                 0.510%            0.469%
136           R    9117                  0.427%            0.393%
80            R    7985                  0.374%            0.344%
152           R    6704                  0.314%            0.289%
96            R    6435                  0.302%            0.277%
112           R    5277                  0.247%            0.227%
168           R    5076                  0.238%            0.219%
128           R    4562                  0.214%            0.196%
184           R    3721                  0.174%            0.160%
144           R    3414                  0.160%            0.147%
200           R    2783                  0.130%            0.120%
216           R    2780                  0.130%            0.120%
160           R    2765                  0.130%            0.119%
192           R    2323                  0.109%            0.100%
176           R    2226                  0.104%            0.096%
232           R    1633                  0.077%            0.070%
208           R    1435                  0.067%            0.062%
248           R    1255                  0.059%            0.054%
240           R    1245                  0.058%            0.054%
224           R    1239                  0.058%            0.053%
264           R    546                   0.026%            0.024%
280           R    397                   0.019%            0.017%
512           R    318                   0.015%            0.014%
296           R    317                   0.015%            0.014%
272           R    263                   0.012%            0.011%
408           W    259                   0.137%            0.011%
312           R    247                   0.012%            0.011%
32            W    236                   0.125%            0.010%
64            W    234                   0.124%            0.010%
288           R    232                   0.011%            0.010%
328           R    196                   0.009%            0.008%
416           W    188                   0.100%            0.008%
304           R    185                   0.009%            0.008%
16            W    165                   0.087%            0.007%
344           R    161                   0.008%            0.007%
336           R    153                   0.007%            0.007%
320           R    145                   0.007%            0.006%
3             W    138                   0.073%            0.006%
360           R    126                   0.006%            0.005%
352           R    121                   0.006%            0.005%
376           R    103                   0.005%            0.004%
400           W    100                   0.053%            0.004%
384           R    96                    0.004%            0.004%
368           R    95                    0.004%            0.004%
1             W    87                    0.046%            0.004%
