Linux 4.4.132-0404132-generic (pl2) 	2018-09-25 	_x86_64_	(24 CPU)

11:58:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:58:55 AM  all    2.47    0.00    1.72    1.31    0.00    0.01    0.00    0.00    0.00   94.48
11:58:55 AM    0    0.00    0.00    0.66    0.00    0.00    0.33    0.00    0.00    0.00   99.00
11:58:55 AM    1    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:58:55 AM    2    3.32    0.00    2.33    0.00    0.00    0.00    0.00    0.00    0.00   94.35
11:58:55 AM    3    5.35    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   94.31
11:58:55 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:55 AM    5    1.67    0.00    0.33   30.33    0.00    0.00    0.00    0.00    0.00   67.67
11:58:55 AM    6   17.45    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   80.54
11:58:55 AM    7    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
11:58:55 AM    8    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:58:55 AM    9    1.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.33
11:58:55 AM   10    0.00    0.00    0.67    1.00    0.00    0.00    0.00    0.00    0.00   98.33
11:58:55 AM   11    0.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:58:55 AM   12    5.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   94.33
11:58:55 AM   13   11.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   82.00
11:58:55 AM   14    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.34
11:58:55 AM   15    3.01    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   96.32
11:58:55 AM   16    1.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.33
11:58:55 AM   17    0.00    0.00   19.67    0.00    0.00    0.00    0.00    0.00    0.00   80.33
11:58:55 AM   18    1.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   97.99
11:58:55 AM   19    1.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.67
11:58:55 AM   20    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
11:58:55 AM   21    1.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.67
11:58:55 AM   22    0.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.67
11:58:55 AM   23    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33

11:58:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:58:58 AM  all    0.21    0.00    4.21    0.51    0.00    0.00    0.00    0.00    0.00   95.07
11:58:58 AM    0    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
11:58:58 AM    1    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:58:58 AM    2    0.33    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   99.00
11:58:58 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM    5    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
11:58:58 AM    6    0.00    0.00    0.00    1.34    0.00    0.00    0.00    0.00    0.00   98.66
11:58:58 AM    7    1.35    0.00    0.34    0.34    0.00    0.00    0.00    0.00    0.00   97.98
11:58:58 AM    8    2.34    0.00    0.33    1.34    0.00    0.00    0.00    0.00    0.00   95.99
11:58:58 AM    9    0.33    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.67
11:58:58 AM   10    0.00    0.00    0.00    2.67    0.00    0.00    0.00    0.00    0.00   97.33
11:58:58 AM   11    0.33    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   97.67
11:58:58 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   17    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:58:58 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   20    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
11:58:58 AM   21    0.00    0.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00   98.33
11:58:58 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:58:58 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:58:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:59:01 AM  all    0.28    0.00    2.16    3.70    0.00    0.00    0.00    0.00    0.00   93.87
11:59:01 AM    0    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
11:59:01 AM    1    0.33    0.00    0.00    4.67    0.00    0.00    0.00    0.00    0.00   95.00
11:59:01 AM    2    0.00    0.00    0.33    1.67    0.00    0.00    0.00    0.00    0.00   98.00
11:59:01 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:59:01 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:59:01 AM    5    1.01    0.00    0.67   20.81    0.00    0.00    0.00    0.00    0.00   77.52
11:59:01 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:59:01 AM    7    0.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.33
11:59:01 AM    8    3.64    0.00    0.33    8.28    0.00    0.00    0.00    0.00    0.00   87.75
11:59:01 AM    9    0.00    0.00    0.00    8.70    0.00    0.00    0.00    0.00    0.00   91.30
11:59:01 AM   10    0.00    0.00    0.00    6.67    0.00    0.00    0.00    0.00    0.00   93.33
11:59:01 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:59:01 AM   12    0.00    0.00    0.00    1.68    0.00    0.00    0.00    0.00    0.00   98.32
11:59:01 AM   13    0.33    0.00    0.33    1.33    0.00    0.00    0.00    0.00    0.00   98.01
11:59:01 AM   14    0.34    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   98.99
11:59:01 AM   15    0.00    0.00    0.33    3.68    0.00    0.00    0.00    0.00    0.00   95.99
11:59:01 AM   16    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
11:59:01 AM   17    0.00    0.00   47.67    2.00    0.00    0.33    0.00    0.00    0.00   50.00
11:59:01 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:59:01 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:59:01 AM   20    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:59:01 AM   21    0.33    0.00    0.67   25.67    0.00    0.00    0.00    0.00    0.00   73.33
11:59:01 AM   22    0.00    0.00    0.00    2.34    0.00    0.00    0.00    0.00    0.00   97.66
11:59:01 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:59:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:59:04 AM  all    1.67    0.00    1.06    3.77    0.00    0.01    0.00    0.00    0.00   93.50
11:59:04 AM    0    0.67    0.00    0.33    1.33    0.00    0.00    0.00    0.00    0.00   97.67
11:59:04 AM    1    4.01    0.00    2.34   10.03    0.00    0.00    0.00    0.00    0.00   83.61
11:59:04 AM    2    0.00    0.00    0.33    0.67    0.00    0.33    0.00    0.00    0.00   98.67
