procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0            0     28734528       479316     36065248    0    0     1    11    1    6   4   3  93   0   0 2019-03-22 08:20:56
 1  0            0     28736692       479316     36065300    0    0     0     0 2810 4820   3   2  95   0   0 2019-03-22 08:20:59
 3  0            0     28724300       479320     36065656    0    0     0   112 2502 4357   3   2  95   0   0 2019-03-22 08:21:02
 4  0            0     28706040       479320     36065448    0    0     0     0 1217 2445   5   1  94   0   0 2019-03-22 08:21:05
 0  0            0     28668708       479320     36065808    0    0     0    65 2049 3774   2   1  97   0   0 2019-03-22 08:21:08
 1  0            0     28743164       479320     36065996    0    0     0    24 1268 2566   1   1  98   0   0 2019-03-22 08:21:11
 0  0            0     28727456       479320     36065784    0    0     0   399 1998 3557   3   1  96   0   0 2019-03-22 08:21:14
 2  0            0     28722640       479328     36069328    0    0     0    61 1969 3554   3   1  96   0   0 2019-03-22 08:21:17
 1  0            0     28521016       479336     36153520    0    0     0 14339 3088 5969   6   2  92   1   0 2019-03-22 08:21:20
 0  0            0     28632640       479336     36153828    0    0     0   257 1914 3476   2   1  96   0   0 2019-03-22 08:21:23
 0  0            0     28636220       479336     36153876    0    0     0  1180 1173 2879   1   0  99   0   0 2019-03-22 08:21:26
 1  0            0     28638184       479336     36154228    0    0     0   721 2298 6775   2   1  97   0   0 2019-03-22 08:21:29
 0  0            0     28640068       479336     36154072    0    0     0   151 1576 4590   2   1  98   0   0 2019-03-22 08:21:32
 0  0            0     28644136       479336     36154140    0    0     0     0 1157 2448   1   0  99   0   0 2019-03-22 08:21:35
 1  0            0     28647492       479336     36154160    0    0     0    16 1147 2455   1   0  99   0   0 2019-03-22 08:21:38
 0  0            0     28644396       479344     36154660    0    0   131 14403 1422 2683   1   1  99   0   0 2019-03-22 08:21:41
 0  1            0     28646848       479344     36154688    0    0     0   601 1302 2647   1   0  98   1   0 2019-03-22 08:21:44
 1  0            0     28648748       479344     36154560    0    0     0   436 1226 2498   1   0  99   0   0 2019-03-22 08:21:47
