Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    119694               35.819%           24.020%
1024          W    119538               72.820%           23.988%
16            R    60305                18.047%           12.102%
256           R    50459                15.100%           10.126%
8             R    38709                11.584%            7.768%
8             W    23343                14.220%            4.684%
1016          W    18144                11.053%            3.641%
512           R    16694                 4.996%            3.350%
40            R    6558                  1.963%            1.316%
32            R    5229                  1.565%            1.049%
56            R    4077                  1.220%            0.818%
72            R    2838                  0.849%            0.570%
88            R    2249                  0.673%            0.451%
64            R    1978                  0.592%            0.397%
104           R    1884                  0.564%            0.378%
48            R    1877                  0.562%            0.377%
120           R    1536                  0.460%            0.308%
80            R    1351                  0.404%            0.271%
136           R    1259                  0.377%            0.253%
96            R    1224                  0.366%            0.246%
128           R    1203                  0.360%            0.241%
152           R    1063                  0.318%            0.213%
112           R    1061                  0.318%            0.213%
168           R    975                   0.292%            0.196%
240           R    898                   0.269%            0.180%
144           R    897                   0.268%            0.180%
184           R    867                   0.259%            0.174%
160           R    851                   0.255%            0.171%
192           R    815                   0.244%            0.164%
200           R    801                   0.240%            0.161%
176           R    801                   0.240%            0.161%
216           R    748                   0.224%            0.150%
232           R    715                   0.214%            0.143%
248           R    692                   0.207%            0.139%
208           R    690                   0.206%            0.138%
224           R    670                   0.201%            0.134%
416           W    229                   0.140%            0.046%
408           W    174                   0.106%            0.035%
3             W    132                   0.080%            0.026%
64            W    111                   0.068%            0.022%
32            W    111                   0.068%            0.022%
304           R    102                   0.031%            0.020%
456           R    98                    0.029%            0.020%
264           R    98                    0.029%            0.020%
448           R    96                    0.029%            0.019%
376           R    96                    0.029%            0.019%
344           R    94                    0.028%            0.019%
328           R    94                    0.028%            0.019%
24            W    90                    0.055%            0.018%
424           R    89                    0.027%            0.018%
408           R    88                    0.026%            0.018%
296           R    88                    0.026%            0.018%
25            W    88                    0.054%            0.018%
272           R    87                    0.026%            0.017%
336           R    86                    0.026%            0.017%
312           R    86                    0.026%            0.017%
416           R    85                    0.025%            0.017%
280           R    85                    0.025%            0.017%
440           R    84                    0.025%            0.017%
384           R    84                    0.025%            0.017%
360           R    84                    0.025%            0.017%
288           R    84                    0.025%            0.017%
23            W    84                    0.051%            0.017%
16            W    84                    0.051%            0.017%
320           R    83                    0.025%            0.017%
392           R    82                    0.025%            0.016%
352           R    81                    0.024%            0.016%
472           R    76                    0.023%            0.015%
424           W    76                    0.046%            0.015%
400           R    74                    0.022%            0.015%
896           W    71                    0.043%            0.014%
432           R    68                    0.020%            0.014%
480           R    67                    0.020%            0.013%
368           R    66                    0.020%            0.013%
464           R    65                    0.019%            0.013%
22            W    63                    0.038%            0.013%
120           W    63                    0.038%            0.013%
112           W    59                    0.036%            0.012%
432           W    54                    0.033%            0.011%
736           W    50                    0.030%            0.010%
13            W    48                    0.029%            0.010%
28            W    47                    0.029%            0.009%
1             W    47                    0.029%            0.009%
11            W    46                    0.028%            0.009%
96            W    42                    0.026%            0.008%
26            W    42                    0.026%            0.008%
488           R    41                    0.012%            0.008%
504           R    40                    0.012%            0.008%
744           W    39                    0.024%            0.008%
960           W    38                    0.023%            0.008%
56            W    38                    0.023%            0.008%
904           W    37                    0.023%            0.007%
1008          W    36                    0.022%            0.007%
872           W    35                    0.021%            0.007%
4             W    35                    0.021%            0.007%
496           R    35                    0.010%            0.007%
144           W    35                    0.021%            0.007%
2             W    34                    0.021%            0.007%
920           W    33                    0.020%            0.007%
20            W    33                    0.020%            0.007%
29            W    31                    0.019%            0.006%
752           W    28                    0.017%            0.006%
