Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    86158                78.445%           78.435%
8             W    11849                10.788%           10.787%
1016          W    9988                  9.094%            9.093%
32            W    82                    0.075%            0.075%
984           W    77                    0.070%            0.070%
48            W    75                    0.068%            0.068%
968           W    72                    0.066%            0.066%
112           W    72                    0.066%            0.066%
928           W    71                    0.065%            0.065%
896           W    71                    0.065%            0.065%
120           W    70                    0.064%            0.064%
904           W    68                    0.062%            0.062%
88            W    68                    0.062%            0.062%
816           W    49                    0.045%            0.045%
200           W    49                    0.045%            0.045%
16            W    36                    0.033%            0.033%
3             W    35                    0.032%            0.032%
64            W    34                    0.031%            0.031%
824           W    25                    0.023%            0.023%
192           W    24                    0.022%            0.022%
12            W    22                    0.020%            0.020%
11            W    22                    0.020%            0.020%
6             W    20                    0.018%            0.018%
4             W    19                    0.017%            0.017%
416           W    18                    0.016%            0.016%
22            W    18                    0.016%            0.016%
13            W    18                    0.016%            0.016%
408           W    17                    0.015%            0.015%
10            W    17                    0.015%            0.015%
784           W    16                    0.015%            0.015%
14            W    16                    0.015%            0.015%
24            W    15                    0.014%            0.014%
21            W    15                    0.014%            0.014%
768           W    14                    0.013%            0.013%
5             W    14                    0.013%            0.013%
18            W    14                    0.013%            0.013%
696           W    13                    0.012%            0.012%
2             W    13                    0.012%            0.012%
1             W    13                    0.012%            0.012%
9             W    12                    0.011%            0.011%
23            W    12                    0.011%            0.011%
20            W    12                    0.011%            0.011%
15            W    12                    0.011%            0.011%
80            W    11                    0.010%            0.010%
320           W    11                    0.010%            0.010%
17            W    11                    0.010%            0.010%
952           W    10                    0.009%            0.009%
936           W    10                    0.009%            0.009%
832           W    10                    0.009%            0.009%
800           W    10                    0.009%            0.009%
40            W    10                    0.009%            0.009%
19            W    10                    0.009%            0.009%
25            W    9                     0.008%            0.008%
104           W    9                     0.008%            0.008%
1000          W    9                     0.008%            0.008%
976           W    8                     0.007%            0.007%
912           W    8                     0.007%            0.007%
872           W    8                     0.007%            0.007%
760           W    8                     0.007%            0.007%
72            W    8                     0.007%            0.007%
720           W    8                     0.007%            0.007%
528           W    8                     0.007%            0.007%
184           W    8                     0.007%            0.007%
168           W    8                     0.007%            0.007%
944           W    7                     0.006%            0.006%
8             R    7                    46.667%            0.006%
888           W    7                     0.006%            0.006%
848           W    7                     0.006%            0.006%
672           W    7                     0.006%            0.006%
472           W    7                     0.006%            0.006%
280           W    7                     0.006%            0.006%
256           W    7                     0.006%            0.006%
232           W    7                     0.006%            0.006%
152           W    7                     0.006%            0.006%
144           W    7                     0.006%            0.006%
128           W    7                     0.006%            0.006%
744           W    6                     0.005%            0.005%
736           W    6                     0.005%            0.005%
296           W    6                     0.005%            0.005%
216           W    6                     0.005%            0.005%
1             R    6                    40.000%            0.005%
1008          W    6                     0.005%            0.005%
864           W    5                     0.005%            0.005%
656           W    5                     0.005%            0.005%
608           W    5                     0.005%            0.005%
568           W    5                     0.005%            0.005%
520           W    5                     0.005%            0.005%
344           W    5                     0.005%            0.005%
26            W    5                     0.005%            0.005%
992           W    4                     0.004%            0.004%
7             W    4                     0.004%            0.004%
792           W    4                     0.004%            0.004%
776           W    4                     0.004%            0.004%
648           W    4                     0.004%            0.004%
632           W    4                     0.004%            0.004%
592           W    4                     0.004%            0.004%
56            W    4                     0.004%            0.004%
552           W    4                     0.004%            0.004%
512           W    4                     0.004%            0.004%
504           W    4                     0.004%            0.004%
488           W    4                     0.004%            0.004%
464           W    4                     0.004%            0.004%
448           W    4                     0.004%            0.004%
424           W    4                     0.004%            0.004%
400           W    4                     0.004%            0.004%
384           W    4                     0.004%            0.004%
360           W    4                     0.004%            0.004%
288           W    4                     0.004%            0.004%
248           W    4                     0.004%            0.004%
96            W    3                     0.003%            0.003%
920           W    3                     0.003%            0.003%
856           W    3                     0.003%            0.003%
840           W    3                     0.003%            0.003%
728           W    3                     0.003%            0.003%
704           W    3                     0.003%            0.003%
600           W    3                     0.003%            0.003%
544           W    3                     0.003%            0.003%
536           W    3                     0.003%            0.003%
496           W    3                     0.003%            0.003%
376           W    3                     0.003%            0.003%
368           W    3                     0.003%            0.003%
960           W    2                     0.002%            0.002%
808           W    2                     0.002%            0.002%
712           W    2                     0.002%            0.002%
680           W    2                     0.002%            0.002%
584           W    2                     0.002%            0.002%
576           W    2                     0.002%            0.002%
456           W    2                     0.002%            0.002%
432           W    2                     0.002%            0.002%
35            W    2                     0.002%            0.002%
352           W    2                     0.002%            0.002%
32            R    2                    13.333%            0.002%
304           W    2                     0.002%            0.002%
28            W    2                     0.002%            0.002%
240           W    2                     0.002%            0.002%
224           W    2                     0.002%            0.002%
208           W    2                     0.002%            0.002%
176           W    2                     0.002%            0.002%
752           W    1                     0.001%            0.001%
664           W    1                     0.001%            0.001%
640           W    1                     0.001%            0.001%
62            W    1                     0.001%            0.001%
624           W    1                     0.001%            0.001%
616           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
47            W    1                     0.001%            0.001%
34            W    1                     0.001%            0.001%
31            W    1                     0.001%            0.001%
312           W    1                     0.001%            0.001%
29            W    1                     0.001%            0.001%
27            W    1                     0.001%            0.001%
160           W    1                     0.001%            0.001%
136           W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 15             [  0.014%]
Total write I/Os: 109832         [ 99.986%]
Total read sectors : 126         [  0.000%,       0.062MB]
Total write sectors: 99202427    [100.000%,   48438.685MB]
