Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    83244                78.608%           78.595%
8             W    11355                10.723%           10.721%
1016          W    9361                  8.840%            8.838%
32            W    89                    0.084%            0.084%
48            W    82                    0.077%            0.077%
968           W    80                    0.076%            0.076%
984           W    78                    0.074%            0.074%
928           W    76                    0.072%            0.072%
88            W    76                    0.072%            0.072%
896           W    75                    0.071%            0.071%
120           W    75                    0.071%            0.071%
112           W    73                    0.069%            0.069%
904           W    69                    0.065%            0.065%
16            W    55                    0.052%            0.052%
816           W    47                    0.044%            0.044%
200           W    45                    0.042%            0.042%
824           W    37                    0.035%            0.035%
64            W    37                    0.035%            0.035%
3             W    35                    0.033%            0.033%
192           W    35                    0.033%            0.033%
1             W    31                    0.029%            0.029%
13            W    25                    0.024%            0.024%
408           W    23                    0.022%            0.022%
2             W    22                    0.021%            0.021%
416           W    21                    0.020%            0.020%
24            W    20                    0.019%            0.019%
5             W    19                    0.018%            0.018%
15            W    19                    0.018%            0.018%
11            W    17                    0.016%            0.016%
4             W    16                    0.015%            0.015%
23            W    16                    0.015%            0.015%
10            W    16                    0.015%            0.015%
768           W    15                    0.014%            0.014%
21            W    15                    0.014%            0.014%
12            W    15                    0.014%            0.014%
784           W    14                    0.013%            0.013%
6             W    14                    0.013%            0.013%
888           W    13                    0.012%            0.012%
40            W    13                    0.012%            0.012%
22            W    13                    0.012%            0.012%
19            W    13                    0.012%            0.012%
14            W    12                    0.011%            0.011%
9             W    11                    0.010%            0.010%
992           W    11                    0.010%            0.010%
96            W    11                    0.010%            0.010%
952           W    11                    0.010%            0.010%
920           W    11                    0.010%            0.010%
216           W    11                    0.010%            0.010%
20            W    11                    0.010%            0.010%
936           W    10                    0.009%            0.009%
80            W    10                    0.009%            0.009%
25            W    10                    0.009%            0.009%
18            W    10                    0.009%            0.009%
128           W    10                    0.009%            0.009%
976           W    9                     0.008%            0.008%
760           W    9                     0.008%            0.008%
29            W    9                     0.008%            0.008%
104           W    9                     0.008%            0.008%
912           W    8                     0.008%            0.008%
8             R    8                    44.444%            0.008%
864           W    8                     0.008%            0.008%
792           W    8                     0.008%            0.008%
72            W    8                     0.008%            0.008%
720           W    8                     0.008%            0.008%
26            W    8                     0.008%            0.008%
1             R    8                    44.444%            0.008%
17            W    8                     0.008%            0.008%
872           W    7                     0.007%            0.007%
840           W    7                     0.007%            0.007%
280           W    7                     0.007%            0.007%
