procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       998396     12507664        52104     52582676    0    0   401  1818    0    0   1   0  91   8   0 2018-11-18 22:16:41
 1  0       998396     20146004        52248     44930712    0    0    73    70 2301 3755   4   3  93   0   0 2018-11-18 22:16:44
 1  0       998396     31669592        52440     33404988    0    0  3636   629 2827 4001   1   3  95   1   0 2018-11-18 22:16:47
 0  2       998396     31669920        53376     33403480    0    0 10901   128 3735 4915   0   1  95   3   0 2018-11-18 22:16:50
 0  1       998396     31672084        52576     33404432    0    0 10569   393 3758 5278   0   1  95   3   0 2018-11-18 22:16:53
 0  1       998396     31667816        53808     33404100    0    0 12895   557 4355 5785   1   1  94   4   0 2018-11-18 22:16:56
 1  1       998396     31645108        53964     33423000    0    0  7063 16520 5223 11029   2   1  93   4   0 2018-11-18 22:16:59
 0  2       998396     31644312        52980     33425148    0    0   707 88905 2945 10128   3   1  92   4   0 2018-11-18 22:17:02
 1  1       998396     31597780        54088     33474180    0    0  1056 71531 3541 9785   2   1  92   5   0 2018-11-18 22:17:05
 2  1       998396     31646324        53108     33426696    0    0   705 73145 2811 8682   2   1  93   4   0 2018-11-18 22:17:08
 0  1       998396     31649116        54200     33404876    0    0  9644 26733 3724 5913   1   1  94   3   0 2018-11-18 22:17:11
 0  1       998396     31652296        54240     33405908    0    0 16241    31 5239 6335   0   2  95   3   0 2018-11-18 22:17:14
 0  1       998396     31646596        53248     33405900    0    0 19775    56 6091 7143   0   2  95   3   0 2018-11-18 22:17:17
 1  1       998396     31648784        53336     33405804    0    0 19744   113 6166 7199   0   2  94   3   0 2018-11-18 22:17:20
 0  2       998396     31615012        55700     33406592    0    0 20816    53 6781 8033   1   2  92   5   0 2018-11-18 22:17:23
 2  1       998396     31582896        55796     33407364    0    0 19096   161 22346 42180   2   2  92   3   0 2018-11-18 22:17:26
 1  1       998396     31583660        55844     33407952    0    0 19852    44 33142 60391   3   3  91   3   0 2018-11-18 22:17:29
 5  0       998396     31582784        54884     33407072    0    0 19716    75 33749 58575   3   3  91   3   0 2018-11-18 22:17:32
 0  1       998396     31605056        56100     33406880    0    0 17943   143 23221 24765   1   2  94   3   0 2018-11-18 22:17:35
 0  1       998396     31606940        55460     33407676    0    0  9103   720 3955 5435   0   1  96   3   0 2018-11-18 22:17:38
 1  1       998396     31602156        56552     33408344    0    0 20624    43 6322 7612   1   2  94   3   0 2018-11-18 22:17:41
 1  0       998396     31617012        56588     33407448    0    0 21143    28 6385 7556   1   2  94   3   0 2018-11-18 22:17:44
 0  1       998396     31661368        55632     33407712    0    0 18840   109 5762 6918   0   2  95   3   0 2018-11-18 22:17:47
 0  1       998396     31663300        55700     33407116    0    0 20331   117 6066 7228   1   2  95   3   0 2018-11-18 22:17:50
 1  1       998396     31662800        56760     33407756    0    0 21329    27 6367 7477   1   2  95   3   0 2018-11-18 22:17:53
 1  1       998396     31663796        56528     33407008    0    0 20384   151 6122 7693   1   2  95   3   0 2018-11-18 22:17:56
 0  1       998396     31663504        55840     33407768    0    0 20004    44 6075 7183   1   2  95   3   0 2018-11-18 22:17:59
 0  1       998396     31661244        56916     33408060    0    0 21031    27 6154 7335   1   2  95   3   0 2018-11-18 22:18:02
 0  2       998396     31663092        56784     33408104    0    0 20507    47 6135 7241   1   2  95   3   0 2018-11-18 22:18:05
 0  0       998396     31658908        57056     33406792    0    0 19035   145 5874 7134   0   2  95   3   0 2018-11-18 22:18:08
 2  0       998396     31660268        56724     33407944    0    0  9713   633 3990 5471   0   1  96   3   0 2018-11-18 22:18:11
 1  1       998396     31658832        56820     33407724    0    0 21020    37 6166 7350   0   2  95   3   0 2018-11-18 22:18:14
 0  1       998396     31659396        57808     33407884    0    0 20859    59 6157 7262   0   2  95   3   0 2018-11-18 22:18:17
 2  0       998396     31659228        56820     33407400    0    0 19805   120 6037 7152   1   2  95   3   0 2018-11-18 22:18:20
 0  1       998396     31660704        57912     33408380    0    0 20928    31 6182 7420   1   2  95   3   0 2018-11-18 22:18:23
 0  1       998396     31660772        57964     33406760    0    0 20465    51 6048 7281   0   2  95   3   0 2018-11-18 22:18:26
 1  1       998396     31659156        58024     33407124    0    0 20112   133 6050 7593   0   2  95   3   0 2018-11-18 22:18:29
 0  1       998396     31663176        58060     33407984    0    0 20591    28 6073 7267   0   2  95   3   0 2018-11-18 22:18:32
 1  1       998396     31661836        57056     33407640    0    0 20397    47 6190 7321   0   2  95   3   0 2018-11-18 22:18:35
 0  1       998396     31660924        57088     33407752    0    0 21051    36 6194 7335   1   2  95   3   0 2018-11-18 22:18:38
 0  1       998396     31659796        58288     33406996    0    0 17925   243 5732 6860   0   2  95   3   0 2018-11-18 22:18:41
 0  1       998396     31657744        58600     33407244    0    0 12381   555 4568 5892   0   1  95   3   0 2018-11-18 22:18:44
 0  1       998396     31660060        57604     33407240    0    0 20524    44 6147 7293   0   2  95   3   0 2018-11-18 22:18:47
 2  0       998396     31659040        58716     33407424    0    0 20027   123 6030 7108   1   2  95   3   0 2018-11-18 22:18:50
 1  1       998396     31663152        58028     33407260    0    0 20084    41 6090 7125   0   2  95   3   0 2018-11-18 22:18:53
 0  1       998396     31661904        57764     33407460    0    0 20649    36 6066 7355   0   2  95   3   0 2018-11-18 22:18:56
 1  0       998396     31660048        57808     33407964    0    0 20828    52 6111 7284   1   2  95   3   0 2018-11-18 22:18:59
 1  1       998396     31657168        58812     33407760    0    0 21196    37 6206 7411   0   2  95   3   0 2018-11-18 22:19:02
 0  0       998396     31248384        57912     33815376    0    0 11661 44381 5058 6478   1   2  95   2   0 2018-11-18 22:19:05
 0  0       998396     31250724        57912     33815900    0    0     0 294272 6282 6975   0   0 100   0   0 2018-11-18 22:19:08
 0  0       998396     31252980        57924     33815936    0    0     0 291203 6212 6873   0   0  99   0   0 2018-11-18 22:19:11
 0  0       998396     31254840        57924     33815912    0    0     0 294185 6614 7399   0   0  99   0   0 2018-11-18 22:19:14
 0  0       998396     31256572        57932     33816076    0    0     0 293301 6628 7414   0   0  99   0   0 2018-11-18 22:19:17
 0  0       998396     31258048        57932     33816056    0    0     0 292887 6310 6951   0   0  99   0   0 2018-11-18 22:19:20
 0  0       998396     31260024        57940     33816056    0    0     0 291047 6404 6870   0   0  99   0   0 2018-11-18 22:19:23
 0  0       998396     31261524        57940     33816028    0    0     0 293589 6330 6906   0   0 100   0   0 2018-11-18 22:19:26
 0  0       998396     31261928        57948     33816024    0    0     0 289840 6235 6931   0   0  99   0   0 2018-11-18 22:19:29
 0  0       998396     31262388        57948     33816028    0    0     0 289877 6135 6811   0   0 100   0   0 2018-11-18 22:19:32
 0  0       998396     31263188        57956     33816080    0    0     0 291283 6461 7384   0   0 100   0   0 2018-11-18 22:19:35
 0  0       998396     31263100        57956     33816156    0    0     0 292565 6339 6915   0   0 100   0   0 2018-11-18 22:19:38
 0  0       998396     31263720        57964     33816196    0    0     0 293215 6304 6914   0   0  99   0   0 2018-11-18 22:19:41
 0  0       998396     31263920        57964     33816164    0    0     0 294187 6308 6894   0   0 100   0   0 2018-11-18 22:19:44
 1  0       998396     31263920        57972     33816224    0    0     0 293517 6675 7555   0   0  99   0   0 2018-11-18 22:19:47
 0  0       998396     31264268        57976     33816572    0    0     0 292036 6642 7142   0   0  99   0   0 2018-11-18 22:19:50
 0  0       998396     31265136        57984     33816192    0    0     0 292568 6332 7008   0   0  99   0   0 2018-11-18 22:19:53
 0  0       998396     31264504        57984     33816132    0    0     0 290219 6153 6844   0   0 100   0   0 2018-11-18 22:19:56
 0  0       998396     31264496        57992     33816184    0    0     0 295004 6310 6923   0   0  99   0   0 2018-11-18 22:19:59
 0  0       998396     31264360        57992     33816288    0    0     0 290261 6157 6827   0   0 100   0   0 2018-11-18 22:20:02
 1  0       998396     31264424        58000     33816316    0    0     0 294663 6332 6996   0   0  99   0   0 2018-11-18 22:20:05
 0  0       998396     31264324        58000     33816212    0    0     0 292651 6445 6949   0   0 100   0   0 2018-11-18 22:20:08
 0  0       998396     31264372        58008     33816192    0    0     0 292712 6534 7398   0   0  99   0   0 2018-11-18 22:20:11
 0  0       998396     31264432        58008     33816352    0    0     0 291968 6632 6942   0   0 100   0   0 2018-11-18 22:20:14
 0  0       998396     31265016        58016     33815928    0    0     0 293472 6394 6941   0   0  99   0   0 2018-11-18 22:20:17
 0  0       998396     31265428        58016     33816136    0    0     0 292437 6750 7740   0   0  99   0   0 2018-11-18 22:20:20
 0  0       998396     31265296        58024     33815956    0    0     0 292292 6651 6978   0   0  99   0   0 2018-11-18 22:20:23
 0  0       998396     31265456        58024     33815888    0    0     0 288597 6180 6847   0   0  99   0   0 2018-11-18 22:20:26
 0  0       998396     31266468        58032     33815860    0    0     0 295431 6284 6934   0   0  99   0   0 2018-11-18 22:20:29
 0  0       998396     31266632        58032     33815900    0    0     0 292693 6234 6857   0   0 100   0   0 2018-11-18 22:20:32
 0  0       998396     31266996        58040     33815908    0    0     0 292272 6359 6908   0   0  99   0   0 2018-11-18 22:20:35
 0  0       998396     31267028        58040     33815904    0    0     0 293248 6252 6895   0   0  99   0   0 2018-11-18 22:20:38
 0  0       998396     31267036        58048     33815840    0    0     0 291035 6231 6939   0   0 100   0   0 2018-11-18 22:20:41
 1  0       998396     31267012        58048     33815868    0    0     0 290005 6181 6899   0   0  99   0   0 2018-11-18 22:20:44
 0  0       998396     31266912        58056     33815844    0    0     0 292661 6792 7358   0   0 100   0   0 2018-11-18 22:20:47
 0  0       998396     31267084        58056     33815912    0    0     0 293675 6861 6987   0   0  99   0   0 2018-11-18 22:20:50
 0  0       998396     31267272        58064     33815852    0    0     0 291723 6758 7657   0   0  99   0   0 2018-11-18 22:20:53
 0  0       998396     31266680        58064     33816236    0    0     0 293929 6334 6996   0   0 100   0   0 2018-11-18 22:20:56
 0  0       998396     31267512        58072     33815896    0    0     0 291643 6495 6871   0   0 100   0   0 2018-11-18 22:20:59
 0  0       998396     31267568        58072     33815888    0    0     0 290987 6194 6838   0   0 100   0   0 2018-11-18 22:21:02
 0  0       998396     31267712        58080     33815968    0    0     0 295259 6283 6939   0   0 100   0   0 2018-11-18 22:21:05
 0  0       998396     31267784        58080     33815904    0    0     0 292608 6252 6922   0   0 100   0   0 2018-11-18 22:21:08
 0  0       998396     31267792        58088     33815892    0    0     0 292100 6300 6880   0   0 100   0   0 2018-11-18 22:21:11
 0  0       998396     31267720        58088     33815984    0    0     0 295040 6310 6912   0   0  99   0   0 2018-11-18 22:21:14
 1  0       998396     31267636        58096     33815948    0    0     0 292444 6319 6965   0   0  99   0   0 2018-11-18 22:21:17
 0  0       998396     31267644        58096     33816016    0    0     0 294187 6332 6992   0   0  99   0   0 2018-11-18 22:21:20
 1  0       998396     31267896        58104     33815892    0    0     0 296119 6808 7627   0   0 100   0   0 2018-11-18 22:21:23
 0  0       998396     31267676        58104     33815944    0    0     0 290389 6660 7574   0   0  99   0   0 2018-11-18 22:21:26
 0  0       998396     31268212        58112     33815892    0    0     0 293275 6259 6946   0   0  99   0   0 2018-11-18 22:21:29
 0  0       998396     31268132        58112     33815904    0    0     0 290944 6209 6824   0   0 100   0   0 2018-11-18 22:21:32
 1  0       998396     31268120        58120     33815996    0    0     0 292400 6451 6889   0   0 100   0   0 2018-11-18 22:21:35
 0  0       998396     31268132        58120     33816068    0    0     0 293717 6431 6893   0   0 100   0   0 2018-11-18 22:21:38
 0  0       998396     31268244        58128     33816044    0    0     0 294745 6294 6916   0   0 100   0   0 2018-11-18 22:21:41
 0  0       998396     31268244        58128     33816056    0    0     0 292480 6231 6841   0   0 100   0   0 2018-11-18 22:21:44
 0  0       998396     31268276        58136     33816028    0    0     0 293424 6263 6876   0   0 100   0   0 2018-11-18 22:21:47
 0  0       998396     31268260        58136     33816044    0    0     0 294315 6370 6923   0   0 100   0   0 2018-11-18 22:21:50
 1  0       998396     31268392        58144     33816048    0    0     0 293303 6303 6979   0   0 100   0   0 2018-11-18 22:21:53
 0  0       998396     31268344        58144     33816020    0    0     0 291541 6515 7385   0   0 100   0   0 2018-11-18 22:21:56
 1  0       998396     31266460        58152     33817100    0    0     0 295749 7048 7819   0   0  99   0   0 2018-11-18 22:21:59
 0  0       998396     31267704        58152     33816200    0    0     0 291883 6262 6850   0   0  99   0   0 2018-11-18 22:22:02
 0  0       998396     31268080        58160     33816060    0    0     0 292619 6252 6916   0   0  99   0   0 2018-11-18 22:22:05
 0  0       998396     31268352        58160     33816020    0    0     0 291456 6280 6881   0   0 100   0   0 2018-11-18 22:22:08
 0  0       998396     31268580        58168     33816032    0    0     0 292911 6260 6913   0   0  99   0   0 2018-11-18 22:22:11
 0  0       998396     31268572        58168     33816040    0    0     0 289664 6195 6826   0   0 100   0   0 2018-11-18 22:22:14
 0  0       998396     31268468        58176     33816140    0    0     0 290693 6223 6848   0   0  99   0   0 2018-11-18 22:22:17
 0  0       998396     31268632        58176     33816056    0    0     0 293931 6250 6890   0   0 100   0   0 2018-11-18 22:22:20
 0  0       998396     31268756        58184     33816056    0    0     0 295776 6600 6980   0   0  99   0   0 2018-11-18 22:22:23
 0  0       998396     31268756        58184     33816060    0    0     0 290336 6194 6860   0   0  99   0   0 2018-11-18 22:22:26
 0  0       998396     31268772        58192     33816052    0    0     0 294340 6666 7586   0   0  99   0   0 2018-11-18 22:22:29
 0  0       998396     31268084        58192     33816024    0    0     0 292707 6649 7635   0   0 100   0   0 2018-11-18 22:22:32
 0  0       998396     31268148        58200     33816144    0    0     0 292605 6891 6943   0   0  99   0   0 2018-11-18 22:22:35
 0  0       998396     31268404        58200     33816044    0    0     0 288760 6389 6826   0   0 100   0   0 2018-11-18 22:22:38
 0  0       998396     31268492        58208     33816128    0    0     0 294409 6268 6915   0   0 100   0   0 2018-11-18 22:22:41
 0  0       998396     31268504        58208     33816140    0    0     0 291797 6225 6834   0   0 100   0   0 2018-11-18 22:22:44
 0  0       998396     31268580        58216     33816232    0    0     0 293211 6254 6881   0   0 100   0   0 2018-11-18 22:22:47
 0  0       998396     31268644        58216     33816152    0    0     0 294869 6298 6935   0   0 100   0   0 2018-11-18 22:22:50
 1  0       998396     31268644        58228     33816040    0    0     0 295172 6291 6924   0   0  99   0   0 2018-11-18 22:22:53
 0  0       998396     31268636        58228     33816056    0    0     0 293419 6275 6882   0   0 100   0   0 2018-11-18 22:22:56
 0  0       998396     31268668        58236     33816140    0    0     0 291224 6345 6858   0   0 100   0   0 2018-11-18 22:22:59
 0  0       998396     31268732        58236     33816084    0    0     0 291115 6838 7712   0   0  99   0   0 2018-11-18 22:23:02
 1  0       998396     31269040        58244     33816024    0    0     0 294708 6364 6997   0   0  99   0   0 2018-11-18 22:23:05
 0  0       998396     31267968        58244     33816060    0    0     0 290432 6364 7413   0   0  99   0   0 2018-11-18 22:23:08
 0  0       998396     31268272        58252     33816052    0    0     0 291765 6378 6882   0   0  99   0   0 2018-11-18 22:23:11
 0  0       998396     31268420        58260     33815996    0    0     0 294283 6303 6901   0   0  99   0   0 2018-11-18 22:23:14
 0  0       998396     31268496        58260     33816052    0    0     0 290859 6180 6856   0   0 100   0   0 2018-11-18 22:23:17
 0  0       998396     31268652        58268     33816020    0    0     0 293552 6289 6889   0   0  99   0   0 2018-11-18 22:23:20
 0  0       998396     31268824        58268     33816044    0    0     0 291456 6211 6848   0   0 100   0   0 2018-11-18 22:23:23
 1  0       998396     31268776        58276     33816088    0    0     0 293300 6344 6876   0   0 100   0   0 2018-11-18 22:23:26
 0  0       998396     31268848        58276     33816028    0    0     0 291797 6250 6930   0   0 100   0   0 2018-11-18 22:23:29
 0  0       998396     31268840        58284     33816036    0    0     0 295003 6262 6892   0   0  99   0   0 2018-11-18 22:23:32
 0  0       998396     31269144        58284     33816000    0    0     0 293312 6870 7734   0   0 100   0   0 2018-11-18 22:23:35
 0  0       998396     31269004        58292     33816048    0    0     0 291500 6227 6928   0   0  99   0   0 2018-11-18 22:23:38
 0  0       998396     31269168        58292     33815996    0    0     0 293337 6323 6975   0   0 100   0   0 2018-11-18 22:23:41
