procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0            0     28728312       479320     36065424    0    0     1    11    1    6   4   3  93   0   0 2019-03-22 08:21:01
 1  0            0     28746804       479320     36065436    0    0     0     0 1592 3023   5   1  94   0   0 2019-03-22 08:21:04
 1  0            0     28671216       479320     36065856    0    0     0    65 1583 2934   2   1  97   0   0 2019-03-22 08:21:07
 0  0            0     28726252       479320     36065788    0    0     0     0 1691 3267   1   1  98   0   0 2019-03-22 08:21:10
 1  0            0     28737704       479320     36065768    0    0     0   423 1794 3221   3   1  96   0   0 2019-03-22 08:21:13
 1  0            0     28724556       479324     36065600    0    0     0    61 1948 3573   2   1  96   0   0 2019-03-22 08:21:16
 0  0            0     28619836       479336     36153588    0    0     0 14339 2687 5769   5   1  93   1   0 2019-03-22 08:21:19
 0  0            0     28632252       479336     36153796    0    0     0   257 2548 3966   4   2  94   0   0 2019-03-22 08:21:22
 0  0            0     28636120       479336     36153848    0    0     0  1136 1188 2910   1   0  99   0   0 2019-03-22 08:21:25
 0  0            0     28639440       479336     36153812    0    0     0    44 1171 2501   1   1  99   0   0 2019-03-22 08:21:28
 0  0            0     28640052       479336     36154056    0    0     0   872 2700 8855   3   2  95   0   0 2019-03-22 08:21:31
 0  0            0     28644028       479336     36154112    0    0     0     0 1158 2449   1   0  99   0   0 2019-03-22 08:21:34
 1  0            0     28647144       479336     36154124    0    0     0    16 1140 2429   1   0  99   0   0 2019-03-22 08:21:37
 0  0            0     28649932       479336     36154240    0    0     0 14401 1304 2532   1   0  99   0   0 2019-03-22 08:21:40
 0  0            0     28646088       479344     36154676    0    0   131    91 1344 2788   1   1  99   0   0 2019-03-22 08:21:43
 0  0            0     28648356       479344     36154584    0    0     0   948 1310 2521   1   0  98   1   0 2019-03-22 08:21:46
 0  0            0     28650140       479344     36154692    0    0     0    13 2309 8097   3   2  95   0   0 2019-03-22 08:21:49
 0  0            0     28650692       479344     36154708    0    0     0    56 1298 2700   1   1  99   0   0 2019-03-22 08:21:52
 0  0            0     28650296       479352     36154732    0    0     0   145 1200 2484   1   0  99   0   0 2019-03-22 08:21:55
 0  0            0     28651560       479352     36154752    0    0     0    57 1217 2580   1   0  99   0   0 2019-03-22 08:21:58
 0  0            0     28652132       479368     36154788    0    0     1   200 1453 3355   1   1  99   0   0 2019-03-22 08:22:01
 0  0            0     28653120       479368     36154860    0    0     0    87 1131 2396   1   0  99   0   0 2019-03-22 08:22:04
 1  0            0     28653924       479384     36154844    0    0     0   488 1166 2394   1   0  99   0   0 2019-03-22 08:22:07
 0  0            0     28654308       479388     36154868    0    0     0    56 1172 2466   1   0  99   0   0 2019-03-22 08:22:10
 0  0            0     28654704       479388     36154896    0    0     0    36 1163 2503   1   0  99   0   0 2019-03-22 08:22:13
 1  0            0     28655176       479388     36154932    0    0     0    23 1127 2421   0   1  99   0   0 2019-03-22 08:22:16
 0  0            0     28653996       479388     36154964    0    0     0    29 1182 2518   1   0  99   0   0 2019-03-22 08:22:19
 0  0            0     28653284       479388     36154976    0    0     0    25 1256 2581   1   1  99   0   0 2019-03-22 08:22:22
 0  0            0     28653300       479396     36154948    0    0     0    65 1211 2524   1   0  99   0   0 2019-03-22 08:22:25
 0  0            0     28654284       479396     36154976    0    0     0    63 1181 2517   1   0  99   0   0 2019-03-22 08:22:28
 0  0            0     28655332       479412     36155088    0    0     0   163 1335 3206   1   0  99   0   0 2019-03-22 08:22:31
 0  0            0     28655476       479416     36155136    0    0     0   103 1156 2448   1   0  99   0   0 2019-03-22 08:22:34
 0  0            0     28656052       479420     36155156    0    0     0   576 1150 2401   1   0  99   0   0 2019-03-22 08:22:37
 0  0            0     28656992       479420     36155200    0    0     0     0 1124 2419   1   0  99   0   0 2019-03-22 08:22:40
 1  0            0     28657028       479420     36155204    0    0     0    25 1182 2521   1   0  99   0   0 2019-03-22 08:22:43
 0  0            0     28657112       479420     36155276    0    0     0     0 1152 2528   1   0  99   0   0 2019-03-22 08:22:46
 0  0            0     28656436       479424     36155244    0    0     0    15 1160 2483   1   1  99   0   0 2019-03-22 08:22:49
 1  0            0     28656592       479424     36155252    0    0     0     0 1138 2464   1   0  99   0   0 2019-03-22 08:22:52
 0  0            0     28652676       479428     36155256    0    0     0    17 1295 2651   1   1  99   0   0 2019-03-22 08:22:55
 0  0            0     28652968       479428     36155188    0    0     0   211 1180 2460   1   1  99   0   0 2019-03-22 08:22:58
 0  0            0     28653968       479428     36155212    0    0     0   132 1213 2619   1   0  99   0   0 2019-03-22 08:23:01
 0  0            0     28654976       479432     36155216    0    0     0    75 1334 3257   1   1  99   0   0 2019-03-22 08:23:04
 0  0            0     28655396       479432     36155252    0    0     0   521 1148 2426   0   0  99   0   0 2019-03-22 08:23:07
 1  0            0     28655684       479432     36155276    0    0     0    47 1130 2409   1   0  99   0   0 2019-03-22 08:23:10
 1  0            0     28655928       479436     36155304    0    0     0    33 1126 2425   1   0  99   0   0 2019-03-22 08:23:13
 0  0            0     28655560       479436     36155344    0    0     0     0 1126 2408   1   0  99   0   0 2019-03-22 08:23:16
 0  0            0     28655844       479436     36155392    0    0     0    15 1186 2577   1   0  99   0   0 2019-03-22 08:23:19
 0  0            0     28655160       479436     36155424    0    0     0     0 1195 2523   1   0  99   0   0 2019-03-22 08:23:22
 0  0            0     28607280       479436     36155380    0    0     0    36 1501 3141   2   1  97   0   0 2019-03-22 08:23:25
 0  0            0     28608020       479440     36155344    0    0     0   211 1193 2524   1   0  98   0   0 2019-03-22 08:23:28
 0  0            0     28609540       479440     36155344    0    0     0     0 1170 2496   1   0  99   0   0 2019-03-22 08:23:31
 0  0            0     28609808       479440     36155320    0    0     0   171 1363 3294   1   1  99   0   0 2019-03-22 08:23:34
 0  0            0     28609756       479440     36155736    0    0     0   581 1180 2476   1   0  99   0   0 2019-03-22 08:23:37
 1  0            0     28610536       479440     36155460    0    0     0    19 1179 2549   1   0  99   0   0 2019-03-22 08:23:40
 0  0            0     28610976       479440     36155444    0    0     0     0 1194 2607   1   0  99   0   0 2019-03-22 08:23:43
 0  0            0     28611076       479440     36155492    0    0     0    16 1169 2524   1   0  99   0   0 2019-03-22 08:23:46
 0  0            0     28611028       479440     36155580    0    0     0     0 1155 2493   1   0  99   0   0 2019-03-22 08:23:49
 0  0            0     28611188       479440     36155596    0    0     0    16 1175 2459   1   0  99   0   0 2019-03-22 08:23:52
 1  0            0     28608524       479440     36155684    0    0     0    24 1282 2647   1   1  99   0   0 2019-03-22 08:23:55
 0  0            0     28608004       479440     36155720    0    0     0     0 1196 2557   1   0  99   0   0 2019-03-22 08:23:58
 0  0            0     28608696       479440     36155748    0    0     0    25 1122 2401   1   0  99   0   0 2019-03-22 08:24:01
 0  0            0     28609224       479440     36155808    0    0     0    40 1290 3159   1   1  99   0   0 2019-03-22 08:24:04
 1  0            0     28609316       479440     36156228    0    0     0   685 1144 2406   0   0  99   0   0 2019-03-22 08:24:07
 1  0            0     28610420       479440     36155888    0    0     0    80 1115 2389   1   0  99   0   0 2019-03-22 08:24:10
 1  0            0     28610768       479440     36156064    0    0     0     0 1136 2444   1   0  99   0   0 2019-03-22 08:24:13
 1  0            0     28611068       479444     36156048    0    0     0    16 1121 2454   1   0  99   0   0 2019-03-22 08:24:16
 0  0            0     28611292       479444     36155976    0    0     0    16 1131 2443   1   0  99   0   0 2019-03-22 08:24:19
 0  0            0     28611356       479444     36156068    0    0     0     0 1125 2414   1   0  99   0   0 2019-03-22 08:24:22
 0  0            0     28607888       479444     36156056    0    0     0    23 1251 2566   1   1  99   0   0 2019-03-22 08:24:25
 1  0            0     28608260       479444     36156104    0    0     0     0 1150 2506   1   0  99   0   0 2019-03-22 08:24:28
 0  0            0     28650604       479444     36156080    0    0     0    31 1291 2889   1   0  99   0   0 2019-03-22 08:24:31
 0  0            0     28651652       479444     36156044    0    0     0    72 1364 3126   1   0  99   0   0 2019-03-22 08:24:34
 0  1            0     28652692       479444     36156060    0    0     0   156 1196 2504   1   0  99   0   0 2019-03-22 08:24:37
 0  0            0     28653824       479444     36156104    0    0     0   631 1165 2440   1   0  99   0   0 2019-03-22 08:24:40
 0  0            0     28654588       479444     36156124    0    0     0     0 1137 2437   1   0  99   0   0 2019-03-22 08:24:43
 0  0            0     28654804       479444     36156188    0    0     0    16 1141 2492   1   0  99   0   0 2019-03-22 08:24:46
 0  0            0     28655084       479444     36156180    0    0     0     0 1123 2438   1   0  99   0   0 2019-03-22 08:24:49
 0  0            0     28655064       479448     36156248    0    0     0    16 1108 2401   1   0  99   0   0 2019-03-22 08:24:52
 0  0            0     28651776       479448     36156296    0    0     0    24 1248 2583   1   1  99   0   0 2019-03-22 08:24:55
 0  0            0     28652388       479448     36156284    0    0     0     0 1143 2452   1   0  99   0   0 2019-03-22 08:24:58
 0  0            0     28652728       479448     36156460    0    0     0    21 1132 2435   1   0  99   0   0 2019-03-22 08:25:01
 0  0            0     28653136       479448     36156332    0    0     0     0 1158 2475   1   0  99   0   0 2019-03-22 08:25:04
 0  0            0     28653480       479448     36156264    0    0     0    39 1305 2795   1   0  99   0   0 2019-03-22 08:25:07
 0  0            0     28652500       479448     36156316    0    0     0   672 1262 2947   1   0  99   0   0 2019-03-22 08:25:10
 0  0            0     28653708       479448     36156392    0    0     0     0 1132 2431   0   0  99   0   0 2019-03-22 08:25:13
 0  0            0     28654004       479448     36156540    0    0     0    16 1118 2402   1   0  99   0   0 2019-03-22 08:25:16
 0  0            0     28654176       479448     36156452    0    0     0     0 1163 2508   1   0  99   0   0 2019-03-22 08:25:19
 0  0            0     28654120       479448     36156536    0    0     0    16 1129 2419   1   0  99   0   0 2019-03-22 08:25:22
 0  0            0     28652692       479448     36156464    0    0     0     0 1244 2605   1   1  99   0   0 2019-03-22 08:25:25
 2  0            0     28653284       479448     36156512    0    0     0    24 1142 2438   0   0  99   0   0 2019-03-22 08:25:28
 0  0            0     28653740       479448     36156540    0    0     0    21 1132 2403   1   0  99   0   0 2019-03-22 08:25:31
 0  0            0     28653736       479448     36156736    0    0     0     0 1138 2428   1   0  99   0   0 2019-03-22 08:25:34
 0  0            0     28653904       479448     36156600    0    0     0    19 1266 2707   1   0  99   0   0 2019-03-22 08:25:37
 1  0            0     28654144       479448     36156892    0    0     0   223 1161 2461   1   0  99   0   0 2019-03-22 08:25:40
 0  0            0     28654228       479448     36157204    0    0     0   532 1197 2527   1   0  99   0   0 2019-03-22 08:25:43
 0  0            0     28653808       479448     36156944    0    0     0    40 1239 3011   1   0  99   0   0 2019-03-22 08:25:46
 0  0            0     28654624       479448     36156852    0    0     0     0 1126 2424   1   0  99   0   0 2019-03-22 08:25:49
 0  0            0     28654644       479448     36156956    0    0     0    16 1112 2391   1   0  99   0   0 2019-03-22 08:25:52
 0  0            0     28652800       479448     36156884    0    0     0     0 1236 2601   1   1  99   0   0 2019-03-22 08:25:55
 0  0            0     28652864       479452     36156936    0    0     0    25 1149 2462   1   0  99   0   0 2019-03-22 08:25:58
 0  0            0     28653264       479452     36157080    0    0     0    21 1131 2408   1   0  99   0   0 2019-03-22 08:26:01
 0  0            0     28653636       479452     36157136    0    0     0     0 1120 2408   0   0  99   0   0 2019-03-22 08:26:04
 0  0            0     28654048       479452     36157008    0    0     0    16 1282 2717   1   0  99   0   0 2019-03-22 08:26:07
 0  0            0     28654072       479452     36157024    0    0     0   645 1170 2437   1   0  99   0   0 2019-03-22 08:26:10
 0  0            0     28654152       479452     36157136    0    0     0    99 1161 2482   1   0  99   0   0 2019-03-22 08:26:13
 0  0            0     28654268       479452     36157120    0    0     0     0 1218 2674   1   0  99   0   0 2019-03-22 08:26:16
 0  0            0     28653168       479452     36157124    0    0     0    28 1234 2682   1   0  99   0   0 2019-03-22 08:26:19
 0  0            0     28653552       479452     36157236    0    0     0    25 1165 2890   1   0  99   0   0 2019-03-22 08:26:22
 1  0            0     28651092       479452     36157208    0    0     0     0 1229 2548   1   1  99   0   0 2019-03-22 08:26:25
 0  0            0     28651376       479452     36157248    0    0     0    29 1163 2467   1   0  99   0   0 2019-03-22 08:26:28
 0  0            0     28652000       479452     36157208    0    0     0     0 1135 2424   1   0  99   0   0 2019-03-22 08:26:31
 0  0            0     28652452       479456     36157348    0    0     0    16 1128 2427   1   0  99   0   0 2019-03-22 08:26:34
 0  0            0     28652812       479456     36157268    0    0     0    16 1139 2438   1   0  99   0   0 2019-03-22 08:26:37
 0  0            0     28652884       479456     36157376    0    0     0   648 1245 2605   1   0  99   0   0 2019-03-22 08:26:40
 0  0            0     28653332       479456     36157332    0    0     0    91 1197 2444   1   0  99   0   0 2019-03-22 08:26:43
 0  0            0     28653804       479456     36157340    0    0     0     0 1140 2482   1   0  99   0   0 2019-03-22 08:26:46
 1  0            0     28653656       479456     36157392    0    0     0    16 1133 2450   1   0  99   0   0 2019-03-22 08:26:49
 0  0            0     28653664       479456     36157416    0    0     0     0 1146 2461   1   0  99   0   0 2019-03-22 08:26:52
 0  0            0     28653392       479460     36157428    0    0     0    17 1232 2582   1   0  99   0   0 2019-03-22 08:26:55
 0  0            0     28648772       479460     36157516    0    0     0    37 1299 3067   1   1  99   0   0 2019-03-22 08:26:58
 0  0            0     28650020       479460     36157604    0    0     0     0 1113 2395   1   0  99   0   0 2019-03-22 08:27:01
 0  0            0     28651208       479460     36157560    0    0     0    15 1125 2429   1   0  99   0   0 2019-03-22 08:27:04
 0  0            0     28652172       479460     36157612    0    0     0     0 1116 2394   1   0  99   0   0 2019-03-22 08:27:07
 0  0            0     28652828       479484     36157580    0    0     0   379 1292 2699   0   1  99   0   0 2019-03-22 08:27:10
 0  1            0     28653300       479488     36158028    0    0     0   456 1142 2420   1   0  99   0   0 2019-03-22 08:27:13
 0  0            0     28653476       479488     36157612    0    0     0     0 1116 2403   1   0  99   0   0 2019-03-22 08:27:16
 0  0            0     28653604       479488     36157660    0    0     0    49 1165 2528   1   0  99   0   0 2019-03-22 08:27:19
 0  0            0     28653364       479488     36157656    0    0     0     0 1161 2509   1   0  99   0   0 2019-03-22 08:27:22
 0  0            0     28653040       479488     36157708    0    0     0    89 1250 2597   0   1  99   0   0 2019-03-22 08:27:25
 0  0            0     28650308       479488     36157848    0    0     0     0 1327 2733   1   1  99   0   0 2019-03-22 08:27:28
 0  0            0     28628976       479488     36157776    0    0     0    32 1285 3107   1   1  99   0   0 2019-03-22 08:27:31
 0  0            0     28601556       479488     36157776    0    0     0    35 1784 4593   1   1  98   0   0 2019-03-22 08:27:34
 1  0            0     28568496       479488     36157436    0    0     0     0 20736 48205   3   2  95   0   0 2019-03-22 08:27:37
