Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    359451               74.078%           44.524%
256           R    235793               73.209%           29.207%
8             W    60111                12.388%            7.446%
1016          W    51033                10.517%            6.321%
512           R    33550                10.417%            4.156%
264           W    2355                  0.485%            0.292%
16            R    2216                  0.688%            0.274%
32            R    2195                  0.682%            0.272%
24            R    1805                  0.560%            0.224%
8             R    1779                  0.552%            0.220%
240           R    1741                  0.541%            0.216%
64            R    1727                  0.536%            0.214%
40            R    1589                  0.493%            0.197%
232           R    1563                  0.485%            0.194%
248           R    1551                  0.482%            0.192%
48            R    1549                  0.481%            0.192%
56            R    1512                  0.469%            0.187%
192           R    1453                  0.451%            0.180%
128           R    1451                  0.451%            0.180%
224           R    1437                  0.446%            0.178%
208           R    1425                  0.442%            0.177%
200           R    1420                  0.441%            0.176%
176           R    1417                  0.440%            0.176%
24            W    1412                  0.291%            0.175%
168           R    1393                  0.432%            0.173%
216           R    1391                  0.432%            0.172%
160           R    1358                  0.422%            0.168%
152           R    1357                  0.421%            0.168%
184           R    1328                  0.412%            0.164%
88            R    1204                  0.374%            0.149%
80            R    1202                  0.373%            0.149%
96            R    1165                  0.362%            0.144%
72            R    1159                  0.360%            0.144%
136           R    1135                  0.352%            0.141%
144           R    1098                  0.341%            0.136%
104           R    1088                  0.338%            0.135%
112           R    1082                  0.336%            0.134%
120           R    1046                  0.325%            0.130%
32            W    665                   0.137%            0.082%
480           R    557                   0.173%            0.069%
488           R    551                   0.171%            0.068%
496           R    524                   0.163%            0.065%
472           R    498                   0.155%            0.062%
360           W    495                   0.102%            0.061%
456           R    468                   0.145%            0.058%
448           R    462                   0.143%            0.057%
464           R    451                   0.140%            0.056%
16            W    405                   0.083%            0.050%
304           R    374                   0.116%            0.046%
120           W    331                   0.068%            0.041%
296           R    307                   0.095%            0.038%
48            W    306                   0.063%            0.038%
416           W    299                   0.062%            0.037%
312           R    296                   0.092%            0.037%
336           R    290                   0.090%            0.036%
328           R    284                   0.088%            0.035%
320           R    283                   0.088%            0.035%
344           R    282                   0.088%            0.035%
784           W    270                   0.056%            0.033%
768           W    267                   0.055%            0.033%
288           R    266                   0.083%            0.033%
272           R    249                   0.077%            0.031%
264           R    245                   0.076%            0.030%
112           W    242                   0.050%            0.030%
88            W    241                   0.050%            0.030%
280           R    237                   0.074%            0.029%
408           W    226                   0.047%            0.028%
352           R    209                   0.065%            0.026%
64            W    205                   0.042%            0.025%
384           R    204                   0.063%            0.025%
968           W    199                   0.041%            0.025%
896           W    188                   0.039%            0.023%
984           W    182                   0.038%            0.023%
928           W    178                   0.037%            0.022%
904           W    177                   0.036%            0.022%
312           W    159                   0.033%            0.020%
40            W    158                   0.033%            0.020%
456           W    142                   0.029%            0.018%
21            W    133                   0.027%            0.016%
