Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1893171              43.964%           38.821%
16            R    914663               21.241%           18.756%
8             R    561377               13.037%           11.511%
1024          W    411512               72.131%            8.438%
40            R    118046                2.741%            2.421%
256           R    111615                2.592%            2.289%
8             W    84033                14.730%            1.723%
32            R    81409                 1.891%            1.669%
56            R    79742                 1.852%            1.635%
512           R    72042                 1.673%            1.477%
1016          W    64516                11.309%            1.323%
72            R    56153                 1.304%            1.151%
88            R    41980                 0.975%            0.861%
104           R    32053                 0.744%            0.657%
48            R    30598                 0.711%            0.627%
64            R    28403                 0.660%            0.582%
120           R    25568                 0.594%            0.524%
136           R    19631                 0.456%            0.403%
80            R    19355                 0.449%            0.397%
96            R    16360                 0.380%            0.335%
152           R    15805                 0.367%            0.324%
128           R    14072                 0.327%            0.289%
112           R    13890                 0.323%            0.285%
168           R    12861                 0.299%            0.264%
184           R    10685                 0.248%            0.219%
144           R    10457                 0.243%            0.214%
200           R    9272                  0.215%            0.190%
160           R    9164                  0.213%            0.188%
192           R    8904                  0.207%            0.183%
216           R    8386                  0.195%            0.172%
176           R    8368                  0.194%            0.172%
240           R    7547                  0.175%            0.155%
232           R    7326                  0.170%            0.150%
208           R    6834                  0.159%            0.140%
248           R    6569                  0.153%            0.135%
224           R    6339                  0.147%            0.130%
264           R    2336                  0.054%            0.048%
280           R    2160                  0.050%            0.044%
296           R    2136                  0.050%            0.044%
272           R    1920                  0.045%            0.039%
312           R    1845                  0.043%            0.038%
288           R    1742                  0.040%            0.036%
344           R    1731                  0.040%            0.035%
304           R    1717                  0.040%            0.035%
328           R    1711                  0.040%            0.035%
384           R    1691                  0.039%            0.035%
320           R    1673                  0.039%            0.034%
336           R    1614                  0.037%            0.033%
448           R    1609                  0.037%            0.033%
360           R    1568                  0.036%            0.032%
456           R    1536                  0.036%            0.031%
472           R    1520                  0.035%            0.031%
408           R    1470                  0.034%            0.030%
480           R    1462                  0.034%            0.030%
376           R    1458                  0.034%            0.030%
464           R    1448                  0.034%            0.030%
352           R    1429                  0.033%            0.029%
368           R    1384                  0.032%            0.028%
392           R    1352                  0.031%            0.028%
440           R    1344                  0.031%            0.028%
424           R    1319                  0.031%            0.027%
