Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1147611              54.086%           49.467%
16            R    425918               20.073%           18.359%
8             R    211660                9.975%            9.123%
1024          W    144281               72.815%            6.219%
40            R    59921                 2.824%            2.583%
56            R    41315                 1.947%            1.781%
32            R    41078                 1.936%            1.771%
72            R    29305                 1.381%            1.263%
8             W    28749                14.509%            1.239%
88            R    21675                 1.022%            0.934%
1016          W    21065                10.631%            0.908%
104           R    15697                 0.740%            0.677%
256           R    14433                 0.680%            0.622%
48            R    13295                 0.627%            0.573%
120           R    11950                 0.563%            0.515%
64            R    11630                 0.548%            0.501%
136           R    8554                  0.403%            0.369%
80            R    8053                  0.380%            0.347%
96            R    6618                  0.312%            0.285%
152           R    6517                  0.307%            0.281%
112           R    5350                  0.252%            0.231%
128           R    4872                  0.230%            0.210%
168           R    4706                  0.222%            0.203%
184           R    3608                  0.170%            0.156%
144           R    3468                  0.163%            0.149%
160           R    2934                  0.138%            0.126%
216           R    2735                  0.129%            0.118%
200           R    2722                  0.128%            0.117%
176           R    2412                  0.114%            0.104%
192           R    2409                  0.114%            0.104%
232           R    1826                  0.086%            0.079%
208           R    1662                  0.078%            0.072%
240           R    1500                  0.071%            0.065%
248           R    1325                  0.062%            0.057%
224           R    1307                  0.062%            0.056%
264           R    417                   0.020%            0.018%
280           R    329                   0.016%            0.014%
512           R    270                   0.013%            0.012%
296           R    251                   0.012%            0.011%
272           R    244                   0.011%            0.011%
312           R    237                   0.011%            0.010%
408           W    225                   0.114%            0.010%
416           W    224                   0.113%            0.010%
64            W    218                   0.110%            0.009%
32            W    207                   0.104%            0.009%
328           R    194                   0.009%            0.008%
288           R    182                   0.009%            0.008%
16            W    162                   0.082%            0.007%
304           R    157                   0.007%            0.007%
320           R    149                   0.007%            0.006%
344           R    138                   0.007%            0.006%
3             W    124                   0.063%            0.005%
376           R    114                   0.005%            0.005%
336           R    105                   0.005%            0.005%
360           R    104                   0.005%            0.004%
352           R    99                    0.005%            0.004%
26            W    98                    0.049%            0.004%
368           R    96                    0.005%            0.004%
27            W    92                    0.046%            0.004%
424           W    88                    0.044%            0.004%
400           W    88                    0.044%            0.004%
384           R    85                    0.004%            0.004%
1             W    83                    0.042%            0.004%
392           R    73                    0.003%            0.003%
744           W    72                    0.036%            0.003%
24            W    71                    0.036%            0.003%
28            W    69                    0.035%            0.003%
25            W    69                    0.035%            0.003%
23            W    69                    0.035%            0.003%
96            W    64                    0.032%            0.003%
408           R    61                    0.003%            0.003%
416           R    60                    0.003%            0.003%
400           R    58                    0.003%            0.003%
22            W    58                    0.029%            0.003%
15            W    57                    0.029%            0.002%
920           W    55                    0.028%            0.002%
904           W    54                    0.027%            0.002%
424           R    54                    0.003%            0.002%
40            W    53                    0.027%            0.002%
29            W    53                    0.027%            0.002%
120           W    53                    0.027%            0.002%
896           W    50                    0.025%            0.002%
392           W    50                    0.025%            0.002%
112           W    50                    0.025%            0.002%
952           W    49                    0.025%            0.002%
21            W    47                    0.024%            0.002%
2             W    46                    0.023%            0.002%
888           W    45                    0.023%            0.002%
