Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219040               78.067%           78.065%
8             W    30069                10.717%           10.716%
1016          W    24432                 8.708%            8.707%
3             W    634                   0.226%            0.226%
896           W    422                   0.150%            0.150%
32            W    420                   0.150%            0.150%
752           W    263                   0.094%            0.094%
408           W    235                   0.084%            0.084%
48            W    216                   0.077%            0.077%
416           W    215                   0.077%            0.077%
112           W    214                   0.076%            0.076%
984           W    213                   0.076%            0.076%
928           W    210                   0.075%            0.075%
968           W    209                   0.074%            0.074%
88            W    209                   0.074%            0.074%
120           W    209                   0.074%            0.074%
816           W    204                   0.073%            0.073%
200           W    200                   0.071%            0.071%
16            W    182                   0.065%            0.065%
728           W    179                   0.064%            0.064%
616           W    147                   0.052%            0.052%
18            W    140                   0.050%            0.050%
19            W    138                   0.049%            0.049%
15            W    120                   0.043%            0.043%
6             W    117                   0.042%            0.042%
17            W    116                   0.041%            0.041%
7             W    113                   0.040%            0.040%
21            W    111                   0.040%            0.040%
20            W    110                   0.039%            0.039%
2             W    107                   0.038%            0.038%
744           W    105                   0.037%            0.037%
23            W    104                   0.037%            0.037%
22            W    88                    0.031%            0.031%
11            W    88                    0.031%            0.031%
14            W    79                    0.028%            0.028%
9             W    75                    0.027%            0.027%
13            W    75                    0.027%            0.027%
24            W    66                    0.024%            0.024%
10            W    55                    0.020%            0.020%
64            W    54                    0.019%            0.019%
25            W    53                    0.019%            0.019%
12            W    53                    0.019%            0.019%
760           W    49                    0.017%            0.017%
736           W    32                    0.011%            0.011%
1             W    32                    0.011%            0.011%
5             W    27                    0.010%            0.010%
56            W    20                    0.007%            0.007%
72            W    19                    0.007%            0.007%
27            W    14                    0.005%            0.005%
26            W    14                    0.005%            0.005%
880           W    13                    0.005%            0.005%
824           W    13                    0.005%            0.005%
720           W    13                    0.005%            0.005%
80            W    12                    0.004%            0.004%
768           W    12                    0.004%            0.004%
192           W    12                    0.004%            0.004%
28            W    11                    0.004%            0.004%
800           W    8                     0.003%            0.003%
40            W    7                     0.002%            0.002%
840           W    6                     0.002%            0.002%
832           W    6                     0.002%            0.002%
808           W    6                     0.002%            0.002%
696           W    6                     0.002%            0.002%
600           W    6                     0.002%            0.002%
568           W    6                     0.002%            0.002%
784           W    5                     0.002%            0.002%
776           W    5                     0.002%            0.002%
712           W    5                     0.002%            0.002%
504           W    5                     0.002%            0.002%
240           W    5                     0.002%            0.002%
912           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
864           W    4                     0.001%            0.001%
848           W    4                     0.001%            0.001%
792           W    4                     0.001%            0.001%
680           W    4                     0.001%            0.001%
336           W    4                     0.001%            0.001%
29            W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
952           W    3                     0.001%            0.001%
672           W    3                     0.001%            0.001%
664           W    3                     0.001%            0.001%
608           W    3                     0.001%            0.001%
576           W    3                     0.001%            0.001%
560           W    3                     0.001%            0.001%
536           W    3                     0.001%            0.001%
488           W    3                     0.001%            0.001%
30            W    3                     0.001%            0.001%
992           W    2                     0.001%            0.001%
96            W    2                     0.001%            0.001%
936           W    2                     0.001%            0.001%
904           W    2                     0.001%            0.001%
856           W    2                     0.001%            0.001%
704           W    2                     0.001%            0.001%
688           W    2                     0.001%            0.001%
640           W    2                     0.001%            0.001%
592           W    2                     0.001%            0.001%
584           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
544           W    2                     0.001%            0.001%
456           W    2                     0.001%            0.001%
440           W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
400           W    2                     0.001%            0.001%
392           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
320           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
136           W    2                     0.001%            0.001%
128           W    2                     0.001%            0.001%
1000          W    2                     0.001%            0.001%
976           W    1                     0.000%            0.000%
960           W    1                     0.000%            0.000%
888           W    1                     0.000%            0.000%
872           W    1                     0.000%            0.000%
656           W    1                     0.000%            0.000%
648           W    1                     0.000%            0.000%
624           W    1                     0.000%            0.000%
520           W    1                     0.000%            0.000%
496           W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
328           W    1                     0.000%            0.000%
31            W    1                     0.000%            0.000%
312           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280578         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251583703   [100.000%,  122843.605MB]
