Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1415948              45.861%           40.606%
16            R    701277               22.714%           20.111%
8             R    551433               17.860%           15.814%
1024          W    292010               73.081%            8.374%
40            R    97205                 3.148%            2.788%
32            R    62672                 2.030%            1.797%
8             W    57733                14.449%            1.656%
56            R    57578                 1.865%            1.651%
1016          W    42643                10.672%            1.223%
72            R    35695                 1.156%            1.024%
88            R    23612                 0.765%            0.677%
48            R    17750                 0.575%            0.509%
104           R    16288                 0.528%            0.467%
64            R    14052                 0.455%            0.403%
256           R    12834                 0.416%            0.368%
120           R    11347                 0.368%            0.325%
80            R    8709                  0.282%            0.250%
136           R    7912                  0.256%            0.227%
96            R    6570                  0.213%            0.188%
152           R    5669                  0.184%            0.163%
112           R    5168                  0.167%            0.148%
128           R    4637                  0.150%            0.133%
168           R    4260                  0.138%            0.122%
184           R    3213                  0.104%            0.092%
144           R    3211                  0.104%            0.092%
160           R    2586                  0.084%            0.074%
216           R    2336                  0.076%            0.067%
200           R    2329                  0.075%            0.067%
176           R    2153                  0.070%            0.062%
192           R    2063                  0.067%            0.059%
208           R    1624                  0.053%            0.047%
232           R    1420                  0.046%            0.041%
240           R    1252                  0.041%            0.036%
224           R    1184                  0.038%            0.034%
248           R    1005                  0.033%            0.029%
408           W    631                   0.158%            0.018%
416           W    514                   0.129%            0.015%
264           R    307                   0.010%            0.009%
64            W    260                   0.065%            0.007%
512           R    216                   0.007%            0.006%
3             W    214                   0.054%            0.006%
280           R    210                   0.007%            0.006%
32            W    197                   0.049%            0.006%
16            W    182                   0.046%            0.005%
296           R    172                   0.006%            0.005%
272           R    162                   0.005%            0.005%
24            W    155                   0.039%            0.004%
26            W    154                   0.039%            0.004%
25            W    151                   0.038%            0.004%
312           R    143                   0.005%            0.004%
22            W    136                   0.034%            0.004%
400           W    134                   0.034%            0.004%
288           R    134                   0.004%            0.004%
29            W    132                   0.033%            0.004%
27            W    127                   0.032%            0.004%
744           W    125                   0.031%            0.004%
28            W    120                   0.030%            0.003%
304           R    119                   0.004%            0.003%
23            W    119                   0.030%            0.003%
96            W    117                   0.029%            0.003%
13            W    116                   0.029%            0.003%
30            W    105                   0.026%            0.003%
112           W    103                   0.026%            0.003%
120           W    101                   0.025%            0.003%
328           R    100                   0.003%            0.003%
896           W    97                    0.024%            0.003%
344           R    97                    0.003%            0.003%
136           W    97                    0.024%            0.003%
12            W    97                    0.024%            0.003%
21            W    96                    0.024%            0.003%
920           W    95                    0.024%            0.003%
904           W    94                    0.024%            0.003%
952           W    92                    0.023%            0.003%
424           W    89                    0.022%            0.003%
888           W    85                    0.021%            0.002%
736           W    82                    0.021%            0.002%
320           R    82                    0.003%            0.002%
1             W    79                    0.020%            0.002%
31            W    78                    0.020%            0.002%
11            W    78                    0.020%            0.002%
336           R    77                    0.002%            0.002%
20            W    70                    0.018%            0.002%
4             W    62                    0.016%            0.002%
33            W    62                    0.016%            0.002%
376           R    61                    0.002%            0.002%
360           R    60                    0.002%            0.002%
352           R    60                    0.002%            0.002%
36            W    59                    0.015%            0.002%
384           R    57                    0.002%            0.002%
728           W    56                    0.014%            0.002%
14            W    53                    0.013%            0.002%
368           R    52                    0.002%            0.001%
392           W    48                    0.012%            0.001%
35            W    47                    0.012%            0.001%
128           W    46                    0.012%            0.001%
408           R    43                    0.001%            0.001%
38            W    43                    0.011%            0.001%
9             W    41                    0.010%            0.001%
712           W    41                    0.010%            0.001%
10            W    41                    0.010%            0.001%
424           R    40                    0.001%            0.001%
37            W    39                    0.010%            0.001%
34            W    39                    0.010%            0.001%
400           R    38                    0.001%            0.001%
720           W    36                    0.009%            0.001%
5             W    36                    0.009%            0.001%
440           R    36                    0.001%            0.001%
2             W    36                    0.009%            0.001%
40            W    35                    0.009%            0.001%
392           R    35                    0.001%            0.001%
752           W    34                    0.009%            0.001%
6             W    32                    0.008%            0.001%
15            W    32                    0.008%            0.001%
19            W    29                    0.007%            0.001%
472           R    27                    0.001%            0.001%
432           R    27                    0.001%            0.001%
17            W    27                    0.007%            0.001%
