Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1720500              44.204%           38.583%
16            R    879547               22.598%           19.724%
8             R    504577               12.964%           11.315%
1024          W    409174               72.164%            9.176%
256           R    117067                3.008%            2.625%
40            R    103149                2.650%            2.313%
8             W    83352                14.700%            1.869%
32            R    72842                 1.871%            1.634%
56            R    69632                 1.789%            1.562%
1016          W    63898                11.269%            1.433%
512           R    58263                 1.497%            1.307%
72            R    47134                 1.211%            1.057%
88            R    34661                 0.891%            0.777%
48            R    26041                 0.669%            0.584%
104           R    25619                 0.658%            0.575%
64            R    25511                 0.655%            0.572%
120           R    19701                 0.506%            0.442%
80            R    16001                 0.411%            0.359%
136           R    15190                 0.390%            0.341%
96            R    13563                 0.348%            0.304%
152           R    11898                 0.306%            0.267%
128           R    11518                 0.296%            0.258%
112           R    11258                 0.289%            0.252%
168           R    9610                  0.247%            0.216%
144           R    7926                  0.204%            0.178%
184           R    7898                  0.203%            0.177%
160           R    7195                  0.185%            0.161%
200           R    6608                  0.170%            0.148%
176           R    6485                  0.167%            0.145%
192           R    6432                  0.165%            0.144%
216           R    6178                  0.159%            0.139%
240           R    5600                  0.144%            0.126%
232           R    5241                  0.135%            0.118%
208           R    5205                  0.134%            0.117%
224           R    4705                  0.121%            0.106%
248           R    4576                  0.118%            0.103%
264           R    1225                  0.031%            0.027%
280           R    1170                  0.030%            0.026%
384           R    1082                  0.028%            0.024%
296           R    1063                  0.027%            0.024%
272           R    990                   0.025%            0.022%
312           R    967                   0.025%            0.022%
328           R    912                   0.023%            0.020%
408           W    896                   0.158%            0.020%
336           R    885                   0.023%            0.020%
288           R    877                   0.023%            0.020%
304           R    869                   0.022%            0.019%
352           R    853                   0.022%            0.019%
360           R    852                   0.022%            0.019%
344           R    835                   0.021%            0.019%
408           R    819                   0.021%            0.018%
416           W    811                   0.143%            0.018%
376           R    803                   0.021%            0.018%
320           R    788                   0.020%            0.018%
368           R    773                   0.020%            0.017%
392           R    770                   0.020%            0.017%
456           R    767                   0.020%            0.017%
472           R    766                   0.020%            0.017%
448           R    742                   0.019%            0.017%
416           R    734                   0.019%            0.016%
480           R    732                   0.019%            0.016%
424           R    722                   0.019%            0.016%
432           R    703                   0.018%            0.016%
400           R    699                   0.018%            0.016%
440           R    673                   0.017%            0.015%
464           R    666                   0.017%            0.015%
488           R    428                   0.011%            0.010%
496           R    421                   0.011%            0.009%
504           R    279                   0.007%            0.006%
24            W    274                   0.048%            0.006%
64            W    273                   0.048%            0.006%
16            W    270                   0.048%            0.006%
25            W    266                   0.047%            0.006%
32            W    262                   0.046%            0.006%
26            W    256                   0.045%            0.006%
23            W    255                   0.045%            0.006%
3             W    245                   0.043%            0.005%
22            W    239                   0.042%            0.005%
27            W    203                   0.036%            0.005%
11            W    196                   0.035%            0.004%
12            W    195                   0.034%            0.004%
28            W    170                   0.030%            0.004%
128           W    165                   0.029%            0.004%
784           W    157                   0.028%            0.004%
768           W    157                   0.028%            0.004%
400           W    157                   0.028%            0.004%
29            W    154                   0.027%            0.003%
13            W    154                   0.027%            0.003%
30            W    144                   0.025%            0.003%
96            W    142                   0.025%            0.003%
21            W    140                   0.025%            0.003%
896           W    131                   0.023%            0.003%
120           W    127                   0.022%            0.003%
112           W    126                   0.022%            0.003%
744           W    124                   0.022%            0.003%
1             W    118                   0.021%            0.003%
920           W    113                   0.020%            0.003%
424           W    112                   0.020%            0.003%
20            W    106                   0.019%            0.002%
952           W    105                   0.019%            0.002%
888           W    104                   0.018%            0.002%
904           W    103                   0.018%            0.002%
14            W    103                   0.018%            0.002%
31            W    102                   0.018%            0.002%
34            W    89                    0.016%            0.002%
33            W    81                    0.014%            0.002%
136           W    79                    0.014%            0.002%
35            W    68                    0.012%            0.002%
19            W    64                    0.011%            0.001%
736           W    63                    0.011%            0.001%
37            W    63                    0.011%            0.001%
712           W    59                    0.010%            0.001%
10            W    59                    0.010%            0.001%
