Linux 4.4.132-0404132-generic (pl2) 	2018-10-22 	_x86_64_	(24 CPU)

12:48:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:48:49 AM  all    0.06    0.00    2.21    3.80    0.00    0.03    0.00    0.00    0.00   93.91
12:48:49 AM    0    0.00    0.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00   98.67
12:48:49 AM    1    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:48:49 AM    2    0.00    0.00    0.99    1.32    0.00    0.00    0.00    0.00    0.00   97.68
12:48:49 AM    3    0.00    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   99.34
12:48:49 AM    4    0.33    0.00    0.33    1.67    0.00    0.00    0.00    0.00    0.00   97.66
12:48:49 AM    5    0.00    0.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00   98.67
12:48:49 AM    6    0.00    0.00    0.33    4.01    0.00    0.00    0.00    0.00    0.00   95.65
12:48:49 AM    7    0.33    0.00    0.33    4.00    0.00    0.00    0.00    0.00    0.00   95.33
12:48:49 AM    8    0.00    0.00   44.52    4.32    0.00    0.00    0.00    0.00    0.00   51.16
12:48:49 AM    9    0.33    0.00    1.00   16.00    0.00    0.00    0.00    0.00    0.00   82.67
12:48:49 AM   10    0.00    0.00    0.00    4.70    0.00    0.00    0.00    0.00    0.00   95.30
12:48:49 AM   11    0.67    0.00    3.03   15.15    0.00    0.00    0.00    0.00    0.00   81.14
12:48:49 AM   12    0.00    0.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00   98.33
12:48:49 AM   13    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
12:48:49 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:48:49 AM   15    0.00    0.00    0.00   10.37    0.00    0.00    0.00    0.00    0.00   89.63
12:48:49 AM   16    0.00    0.00    0.00    1.34    0.00    0.00    0.00    0.00    0.00   98.66
12:48:49 AM   17    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
12:48:49 AM   18    0.00    0.00    0.33    9.27    0.00    0.33    0.00    0.00    0.00   90.07
12:48:49 AM   19    0.33    0.00    0.33    1.66    0.00    0.33    0.00    0.00    0.00   97.35
12:48:49 AM   20    0.00    0.00    0.33    4.33    0.00    0.00    0.00    0.00    0.00   95.33
12:48:49 AM   21    0.00    0.00    0.33    3.00    0.00    0.00    0.00    0.00    0.00   96.67
12:48:49 AM   22    0.00    0.00    0.33    4.33    0.00    0.00    0.00    0.00    0.00   95.33
12:48:49 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:48:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:48:52 AM  all    2.03    0.00    1.00   22.80    0.00    0.01    0.00    0.00    0.00   74.16
12:48:52 AM    0    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:48:52 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:48:52 AM    2    0.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.67
12:48:52 AM    3    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
