Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219300               78.048%           78.045%
8             W    30451                10.837%           10.837%
1016          W    24203                 8.614%            8.613%
3             W    668                   0.238%            0.238%
896           W    426                   0.152%            0.152%
32            W    409                   0.146%            0.146%
48            W    229                   0.082%            0.081%
408           W    216                   0.077%            0.077%
984           W    214                   0.076%            0.076%
88            W    214                   0.076%            0.076%
416           W    214                   0.076%            0.076%
968           W    213                   0.076%            0.076%
928           W    213                   0.076%            0.076%
120           W    213                   0.076%            0.076%
112           W    213                   0.076%            0.076%
16            W    202                   0.072%            0.072%
816           W    158                   0.056%            0.056%
12            W    155                   0.055%            0.055%
824           W    147                   0.052%            0.052%
18            W    138                   0.049%            0.049%
17            W    132                   0.047%            0.047%
20            W    122                   0.043%            0.043%
19            W    116                   0.041%            0.041%
192           W    115                   0.041%            0.041%
21            W    110                   0.039%            0.039%
15            W    106                   0.038%            0.038%
2             W    101                   0.036%            0.036%
6             W    98                    0.035%            0.035%
22            W    98                    0.035%            0.035%
728           W    97                    0.035%            0.035%
200           W    96                    0.034%            0.034%
14            W    96                    0.034%            0.034%
11            W    95                    0.034%            0.034%
800           W    91                    0.032%            0.032%
23            W    84                    0.030%            0.030%
792           W    76                    0.027%            0.027%
808           W    74                    0.026%            0.026%
7             W    74                    0.026%            0.026%
10            W    68                    0.024%            0.024%
13            W    60                    0.021%            0.021%
9             W    58                    0.021%            0.021%
784           W    47                    0.017%            0.017%
24            W    46                    0.016%            0.016%
64            W    42                    0.015%            0.015%
1             W    35                    0.012%            0.012%
664           W    34                    0.012%            0.012%
672           W    31                    0.011%            0.011%
25            W    28                    0.010%            0.010%
776           W    26                    0.009%            0.009%
26            W    23                    0.008%            0.008%
680           W    22                    0.008%            0.008%
56            W    21                    0.007%            0.007%
656           W    20                    0.007%            0.007%
27            W    19                    0.007%            0.007%
832           W    18                    0.006%            0.006%
72            W    18                    0.006%            0.006%
696           W    18                    0.006%            0.006%
648           W    18                    0.006%            0.006%
5             W    18                    0.006%            0.006%
528           W    17                    0.006%            0.006%
768           W    16                    0.006%            0.006%
28            W    15                    0.005%            0.005%
80            W    13                    0.005%            0.005%
752           W    12                    0.004%            0.004%
560           W    12                    0.004%            0.004%
536           W    12                    0.004%            0.004%
520           W    12                    0.004%            0.004%
512           W    12                    0.004%            0.004%
704           W    11                    0.004%            0.004%
840           W    10                    0.004%            0.004%
544           W    10                    0.004%            0.004%
640           W    9                     0.003%            0.003%
592           W    8                     0.003%            0.003%
40            W    8                     0.003%            0.003%
29            W    8                     0.003%            0.003%
712           W    7                     0.002%            0.002%
568           W    7                     0.002%            0.002%
504           W    7                     0.002%            0.002%
760           W    6                     0.002%            0.002%
720           W    6                     0.002%            0.002%
96            W    5                     0.002%            0.002%
864           W    5                     0.002%            0.002%
856           W    5                     0.002%            0.002%
848           W    5                     0.002%            0.002%
736           W    5                     0.002%            0.002%
632           W    5                     0.002%            0.002%
576           W    5                     0.002%            0.002%
496           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
600           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
1000          W    4                     0.001%            0.001%
744           W    3                     0.001%            0.001%
688           W    3                     0.001%            0.001%
624           W    3                     0.001%            0.001%
616           W    3                     0.001%            0.001%
4             W    3                     0.001%            0.001%
992           W    2                     0.001%            0.001%
976           W    2                     0.001%            0.001%
952           W    2                     0.001%            0.001%
920           W    2                     0.001%            0.001%
584           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
488           W    2                     0.001%            0.001%
480           W    2                     0.001%            0.001%
472           W    2                     0.001%            0.001%
456           W    2                     0.001%            0.001%
440           W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
376           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
248           W    2                     0.001%            0.001%
184           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
944           W    1                     0.000%            0.000%
936           W    1                     0.000%            0.000%
912           W    1                     0.000%            0.000%
880           W    1                     0.000%            0.000%
872           W    1                     0.000%            0.000%
608           W    1                     0.000%            0.000%
464           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
31            W    1                     0.000%            0.000%
30            W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
224           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
160           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280980         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251601382   [100.000%,  122852.237MB]
