Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219507               78.033%           77.069%
8             W    30754                10.933%           10.798%
1016          W    24137                 8.581%            8.474%
256           R    2688                 76.342%            0.944%
3             W    648                   0.230%            0.228%
32            W    433                   0.154%            0.152%
896           W    410                   0.146%            0.144%
416           W    251                   0.089%            0.088%
408           W    225                   0.080%            0.079%
48            W    222                   0.079%            0.078%
88            W    210                   0.075%            0.074%
120           W    207                   0.074%            0.073%
984           W    206                   0.073%            0.072%
112           W    206                   0.073%            0.072%
968           W    205                   0.073%            0.072%
928           W    205                   0.073%            0.072%
16            W    205                   0.073%            0.072%
824           W    185                   0.066%            0.065%
192           W    176                   0.063%            0.062%
784           W    154                   0.055%            0.054%
21            W    149                   0.053%            0.052%
22            W    135                   0.048%            0.047%
19            W    128                   0.046%            0.045%
20            W    122                   0.043%            0.043%
2             W    121                   0.043%            0.042%
15            W    117                   0.042%            0.041%
12            W    112                   0.040%            0.039%
600           W    107                   0.038%            0.038%
17            W    107                   0.038%            0.038%
6             W    100                   0.036%            0.035%
18            W    98                    0.035%            0.034%
464           W    96                    0.034%            0.034%
23            W    94                    0.033%            0.033%
11            W    94                    0.033%            0.033%
7             W    87                    0.031%            0.031%
10            W    74                    0.026%            0.026%
14            W    72                    0.026%            0.025%
13            W    71                    0.025%            0.025%
776           W    69                    0.025%            0.024%
24            W    64                    0.023%            0.022%
64            W    53                    0.019%            0.019%
8             R    41                    1.164%            0.014%
1             W    40                    0.014%            0.014%
816           W    38                    0.014%            0.013%
240           R    38                    1.079%            0.013%
16            R    37                    1.051%            0.013%
40            R    35                    0.994%            0.012%
32            R    35                    0.994%            0.012%
232           R    34                    0.966%            0.012%
208           R    33                    0.937%            0.012%
25            W    32                    0.011%            0.011%
200           R    32                    0.909%            0.011%
192           R    32                    0.909%            0.011%
48            R    31                    0.880%            0.011%
24            R    31                    0.880%            0.011%
200           W    31                    0.011%            0.011%
224           R    30                    0.852%            0.011%
64            R    29                    0.824%            0.010%
56            R    29                    0.824%            0.010%
216           R    28                    0.795%            0.010%
9             W    27                    0.010%            0.009%
5             W    25                    0.009%            0.009%
128           R    25                    0.710%            0.009%
728           W    24                    0.009%            0.008%
248           R    24                    0.682%            0.008%
168           R    24                    0.682%            0.008%
88            R    22                    0.625%            0.008%
80            R    22                    0.625%            0.008%
72            R    22                    0.625%            0.008%
27            W    22                    0.008%            0.008%
176           R    22                    0.625%            0.008%
72            W    21                    0.007%            0.007%
160           R    21                    0.596%            0.007%
608           W    19                    0.007%            0.007%
592           W    19                    0.007%            0.007%
184           R    19                    0.540%            0.007%
120           R    19                    0.540%            0.007%
112           R    18                    0.511%            0.006%
832           W    17                    0.006%            0.006%
56            W    17                    0.006%            0.006%
136           R    17                    0.483%            0.006%
864           W    16                    0.006%            0.006%
26            W    16                    0.006%            0.006%
144           R    16                    0.454%            0.006%
104           R    16                    0.454%            0.006%
512           R    15                    0.426%            0.005%
28            W    15                    0.005%            0.005%
152           R    15                    0.426%            0.005%
96            R    13                    0.369%            0.005%
792           W    13                    0.005%            0.005%
520           W    12                    0.004%            0.004%
768           W    11                    0.004%            0.004%
744           W    11                    0.004%            0.004%
880           W    9                     0.003%            0.003%
240           W    9                     0.003%            0.003%
80            W    8                     0.003%            0.003%
40            W    8                     0.003%            0.003%
1             R    8                     0.227%            0.003%
720           W    7                     0.002%            0.002%
616           W    7                     0.002%            0.002%
29            W    7                     0.002%            0.002%
960           W    6                     0.002%            0.002%
872           W    6                     0.002%            0.002%
808           W    6                     0.002%            0.002%
584           W    6                     0.002%            0.002%
544           W    6                     0.002%            0.002%
920           W    5                     0.002%            0.002%
888           W    5                     0.002%            0.002%
840           W    5                     0.002%            0.002%
688           W    5                     0.002%            0.002%
512           W    5                     0.002%            0.002%
384           W    5                     0.002%            0.002%
912           W    4                     0.001%            0.001%
848           W    4                     0.001%            0.001%
800           W    4                     0.001%            0.001%
752           W    4                     0.001%            0.001%
736           W    4                     0.001%            0.001%
680           W    4                     0.001%            0.001%
560           W    4                     0.001%            0.001%
472           W    4                     0.001%            0.001%
184           W    4                     0.001%            0.001%
976           W    3                     0.001%            0.001%
96            W    3                     0.001%            0.001%
760           W    3                     0.001%            0.001%
712           W    3                     0.001%            0.001%
704           W    3                     0.001%            0.001%
696           W    3                     0.001%            0.001%
656           W    3                     0.001%            0.001%
648           W    3                     0.001%            0.001%
576           W    3                     0.001%            0.001%
528           W    3                     0.001%            0.001%
496           W    3                     0.001%            0.001%
376           W    3                     0.001%            0.001%
368           W    3                     0.001%            0.001%
360           W    3                     0.001%            0.001%
1008          W    3                     0.001%            0.001%
1000          W    3                     0.001%            0.001%
952           W    2                     0.001%            0.001%
856           W    2                     0.001%            0.001%
664           W    2                     0.001%            0.001%
640           W    2                     0.001%            0.001%
624           W    2                     0.001%            0.001%
568           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
536           W    2                     0.001%            0.001%
504           W    2                     0.001%            0.001%
488           W    2                     0.001%            0.001%
456           W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
