Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219539               78.046%           78.043%
8             W    30549                10.860%           10.860%
1016          W    24246                 8.619%            8.619%
3             W    653                   0.232%            0.232%
32            W    428                   0.152%            0.152%
896           W    407                   0.145%            0.145%
416           W    252                   0.090%            0.090%
408           W    240                   0.085%            0.085%
16            W    229                   0.081%            0.081%
984           W    225                   0.080%            0.080%
48            W    217                   0.077%            0.077%
88            W    208                   0.074%            0.074%
968           W    205                   0.073%            0.073%
928           W    205                   0.073%            0.073%
120           W    205                   0.073%            0.073%
112           W    205                   0.073%            0.073%
10            W    166                   0.059%            0.059%
18            W    164                   0.058%            0.058%
15            W    152                   0.054%            0.054%
17            W    151                   0.054%            0.054%
824           W    137                   0.049%            0.049%
19            W    137                   0.049%            0.049%
192           W    129                   0.046%            0.046%
2             W    125                   0.044%            0.044%
792           W    101                   0.036%            0.036%
14            W    96                    0.034%            0.034%
20            W    93                    0.033%            0.033%
13            W    92                    0.033%            0.033%
6             W    89                    0.032%            0.032%
21            W    81                    0.029%            0.029%
200           W    81                    0.029%            0.029%
816           W    80                    0.028%            0.028%
9             W    77                    0.027%            0.027%
7             W    73                    0.026%            0.026%
784           W    72                    0.026%            0.026%
24            W    65                    0.023%            0.023%
12            W    62                    0.022%            0.022%
64            W    57                    0.020%            0.020%
11            W    56                    0.020%            0.020%
22            W    53                    0.019%            0.019%
728           W    49                    0.017%            0.017%
23            W    49                    0.017%            0.017%
464           W    45                    0.016%            0.016%
600           W    43                    0.015%            0.015%
1             W    39                    0.014%            0.014%
25            W    34                    0.012%            0.012%
832           W    25                    0.009%            0.009%
776           W    25                    0.009%            0.009%
752           W    25                    0.009%            0.009%
640           W    24                    0.009%            0.009%
840           W    23                    0.008%            0.008%
616           W    23                    0.008%            0.008%
26            W    22                    0.008%            0.008%
72            W    21                    0.007%            0.007%
56            W    21                    0.007%            0.007%
104           W    21                    0.007%            0.007%
5             W    20                    0.007%            0.007%
872           W    18                    0.006%            0.006%
648           W    17                    0.006%            0.006%
27            W    17                    0.006%            0.006%
592           W    14                    0.005%            0.005%
768           W    13                    0.005%            0.005%
496           W    12                    0.004%            0.004%
624           W    11                    0.004%            0.004%
960           W    10                    0.004%            0.004%
848           W    10                    0.004%            0.004%
96            W    9                     0.003%            0.003%
632           W    9                     0.003%            0.003%
488           W    9                     0.003%            0.003%
40            W    9                     0.003%            0.003%
856           W    7                     0.002%            0.002%
80            W    7                     0.002%            0.002%
720           W    7                     0.002%            0.002%
576           W    7                     0.002%            0.002%
456           W    7                     0.002%            0.002%
952           W    6                     0.002%            0.002%
808           W    6                     0.002%            0.002%
512           W    6                     0.002%            0.002%
504           W    6                     0.002%            0.002%
888           W    5                     0.002%            0.002%
864           W    5                     0.002%            0.002%
800           W    5                     0.002%            0.002%
744           W    5                     0.002%            0.002%
696           W    5                     0.002%            0.002%
680           W    5                     0.002%            0.002%
672           W    5                     0.002%            0.002%
608           W    5                     0.002%            0.002%
536           W    5                     0.002%            0.002%
1000          W    5                     0.002%            0.002%
992           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
880           W    4                     0.001%            0.001%
704           W    4                     0.001%            0.001%
560           W    4                     0.001%            0.001%
528           W    4                     0.001%            0.001%
480           W    4                     0.001%            0.001%
440           W    4                     0.001%            0.001%
280           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
944           W    3                     0.001%            0.001%
920           W    3                     0.001%            0.001%
912           W    3                     0.001%            0.001%
904           W    3                     0.001%            0.001%
760           W    3                     0.001%            0.001%
736           W    3                     0.001%            0.001%
688           W    3                     0.001%            0.001%
664           W    3                     0.001%            0.001%
584           W    3                     0.001%            0.001%
432           W    3                     0.001%            0.001%
344           W    3                     0.001%            0.001%
256           W    3                     0.001%            0.001%
232           W    3                     0.001%            0.001%
168           W    3                     0.001%            0.001%
976           W    2                     0.001%            0.001%
712           W    2                     0.001%            0.001%
656           W    2                     0.001%            0.001%
568           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
520           W    2                     0.001%            0.001%
472           W    2                     0.001%            0.001%
352           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
328           W    2                     0.001%            0.001%
312           W    2                     0.001%            0.001%
304           W    2                     0.001%            0.001%
240           W    2                     0.001%            0.001%
152           W    2                     0.001%            0.001%
936           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
392           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
29            W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
28            W    1                     0.000%            0.000%
288           W    1                     0.000%            0.000%
272           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%
128           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 281295         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251764274   [100.000%,  122931.774MB]
