procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0        47476     15727440        42340     49662844    0    0  1032  5610    0    1   2   1  84  12   0 2018-12-20 20:28:39
 3  0        47476     15743264        42352     49664092    0    0     0    97 3550 5539   4   3  93   0   0 2018-12-20 20:28:42
 2  0        47476     16287028        42352     49102952    0    0     0     0 1908 2919   5   2  94   0   0 2018-12-20 20:28:45
 3  0        47476     28925992        42364     36464044    0    0     0   265 2109 3187   1   5  94   0   0 2018-12-20 20:28:48
 2  0        47476     44606644        42364     20784920    0    0     0     1 1938 3013   1   5  94   0   0 2018-12-20 20:28:51
 3  0        47476     59489508        42376      5904724    0    0     0   230 1886 2910   1   4  94   0   0 2018-12-20 20:28:54
 3  0        47472     64747248        42396       670748    0    0  3467   166 2853 3811   2   3  94   0   0 2018-12-20 20:28:57
 2  1        47472     64719540        42844       670736    0    0  7709     5 4265 5546   4   3  92   0   0 2018-12-20 20:29:00
 2  4        47472     64717300        45760       670120    0    0 10593  1152 5120 6381   3   3  89   6   0 2018-12-20 20:29:03
 2  4        47472     64717728        44672       670916    0    0 39168   196 9561 10488   1   3  83  13   0 2018-12-20 20:29:06
 3  3        47472     64720860        45068       671728    0    0 46371   189 11515 12267   1   4  84  11   0 2018-12-20 20:29:09
 2  5        47472     64719560        44352       670836    0    0 69940   220 15791 16674   1   5  84  10   0 2018-12-20 20:29:12
10  3        47472     64714120        45536       671784    0    0 68465   176 15658 16031   1   5  84  10   0 2018-12-20 20:29:15
 4  3        47472     64715592        45916       668384    0    0 63805   225 14484 15215   1   5  84  10   0 2018-12-20 20:29:18
 6  3        47472     64714744        46680       671492    0    0 72888   191 16329 17134   1   5  83  11   0 2018-12-20 20:29:21
 4  2        47472     64715200        48012       672204    0    0 81632   207 18524 19284   1   6  83  10   0 2018-12-20 20:29:24
 1  5        47472     64716628        46228       670244    0    0 68977   223 16038 16831   1   5  84  10   0 2018-12-20 20:29:27
 2  4        47472     64721444        45928       669928    0    0 69988   179 15963 16766   1   5  82  11   0 2018-12-20 20:29:30
 2  1        47472     64721944        50032       668336    0    0 67753   429 15640 16561   1   5  85   9   0 2018-12-20 20:29:33
 1  4        47472     64716984        46684       670196    0    0 70740   267 15943 17098   2   6  84   9   0 2018-12-20 20:29:36
