Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2198683              63.767%           60.216%
16            R    462334               13.409%           12.662%
8             R    297258                8.621%            8.141%
1024          W    147866               72.714%            4.050%
256           R    66050                 1.916%            1.809%
32            R    52654                 1.527%            1.442%
40            R    38343                 1.112%            1.050%
8             W    29557                14.535%            0.809%
56            R    27338                 0.793%            0.749%
72            R    21747                 0.631%            0.596%
1016          W    21574                10.609%            0.591%
88            R    18447                 0.535%            0.505%
104           R    16174                 0.469%            0.443%
512           R    16137                 0.468%            0.442%
64            R    15341                 0.445%            0.420%
120           R    14876                 0.431%            0.407%
48            R    14026                 0.407%            0.384%
136           R    12969                 0.376%            0.355%
152           R    11391                 0.330%            0.312%
80            R    11257                 0.326%            0.308%
128           R    10706                 0.310%            0.293%
96            R    10320                 0.299%            0.283%
168           R    10008                 0.290%            0.274%
112           R    9588                  0.278%            0.263%
184           R    8697                  0.252%            0.238%
144           R    8118                  0.235%            0.222%
200           R    7696                  0.223%            0.211%
160           R    7571                  0.220%            0.207%
216           R    7491                  0.217%            0.205%
176           R    7368                  0.214%            0.202%
192           R    7157                  0.208%            0.196%
240           R    6397                  0.186%            0.175%
232           R    6297                  0.183%            0.172%
208           R    5959                  0.173%            0.163%
224           R    5604                  0.163%            0.153%
248           R    5451                  0.158%            0.149%
264           R    1623                  0.047%            0.044%
280           R    1505                  0.044%            0.041%
296           R    1429                  0.041%            0.039%
272           R    1275                  0.037%            0.035%
328           R    1251                  0.036%            0.034%
312           R    1216                  0.035%            0.033%
288           R    1163                  0.034%            0.032%
344           R    1159                  0.034%            0.032%
360           R    1087                  0.032%            0.030%
320           R    1076                  0.031%            0.029%
304           R    1058                  0.031%            0.029%
336           R    986                   0.029%            0.027%
384           R    968                   0.028%            0.027%
368           R    958                   0.028%            0.026%
376           R    957                   0.028%            0.026%
392           R    934                   0.027%            0.026%
352           R    918                   0.027%            0.025%
408           R    820                   0.024%            0.022%
400           R    816                   0.024%            0.022%
424           R    791                   0.023%            0.022%
416           R    749                   0.022%            0.021%
440           R    748                   0.022%            0.020%
432           R    720                   0.021%            0.020%
456           R    683                   0.020%            0.019%
448           R    683                   0.020%            0.019%
472           R    622                   0.018%            0.017%
464           R    610                   0.018%            0.017%
480           R    602                   0.017%            0.016%
488           R    430                   0.012%            0.012%
496           R    385                   0.011%            0.011%
504           R    305                   0.009%            0.008%
32            W    259                   0.127%            0.007%
408           W    256                   0.126%            0.007%
64            W    254                   0.125%            0.007%
416           W    216                   0.106%            0.006%
16            W    187                   0.092%            0.005%
3             W    140                   0.069%            0.004%
24            W    113                   0.056%            0.003%
424           W    112                   0.055%            0.003%
96            W    90                    0.044%            0.002%
400           W    86                    0.042%            0.002%
1             W    85                    0.042%            0.002%
26            W    81                    0.040%            0.002%
25            W    74                    0.036%            0.002%
896           W    64                    0.031%            0.002%
20            W    63                    0.031%            0.002%
112           W    61                    0.030%            0.002%
120           W    60                    0.030%            0.002%
744           W    59                    0.029%            0.002%
952           W    58                    0.029%            0.002%
23            W    58                    0.029%            0.002%
