Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    233467               39.426%           29.986%
1024          W    135223               72.535%           17.368%
8             R    54722                 9.241%            7.028%
16            R    48897                 8.257%            6.280%
256           R    48151                 8.131%            6.184%
40            R    33085                 5.587%            4.249%
8             W    26494                14.212%            3.403%
1016          W    21275                11.412%            2.733%
56            R    17649                 2.980%            2.267%
32            R    17102                 2.888%            2.197%
72            R    12820                 2.165%            1.647%
512           R    11220                 1.895%            1.441%
88            R    10440                 1.763%            1.341%
48            R    10238                 1.729%            1.315%
64            R    8939                  1.510%            1.148%
104           R    8656                  1.462%            1.112%
120           R    6852                  1.157%            0.880%
80            R    6233                  1.053%            0.801%
96            R    5779                  0.976%            0.742%
136           R    5391                  0.910%            0.692%
112           R    4528                  0.765%            0.582%
128           R    4501                  0.760%            0.578%
152           R    4460                  0.753%            0.573%
168           R    3663                  0.619%            0.470%
144           R    3182                  0.537%            0.409%
184           R    3080                  0.520%            0.396%
160           R    2803                  0.473%            0.360%
176           R    2608                  0.440%            0.335%
192           R    2576                  0.435%            0.331%
200           R    2570                  0.434%            0.330%
216           R    2145                  0.362%            0.276%
240           R    2036                  0.344%            0.262%
208           R    2015                  0.340%            0.259%
232           R    1868                  0.315%            0.240%
224           R    1730                  0.292%            0.222%
248           R    1687                  0.285%            0.217%
264           R    321                   0.054%            0.041%
296           R    299                   0.050%            0.038%
480           R    295                   0.050%            0.038%
280           R    291                   0.049%            0.037%
328           R    289                   0.049%            0.037%
312           R    288                   0.049%            0.037%
472           R    275                   0.046%            0.035%
488           R    272                   0.046%            0.035%
384           R    266                   0.045%            0.034%
272           R    263                   0.044%            0.034%
448           R    260                   0.044%            0.033%
304           R    260                   0.044%            0.033%
456           R    257                   0.043%            0.033%
288           R    246                   0.042%            0.032%
464           R    236                   0.040%            0.030%
496           R    233                   0.039%            0.030%
344           R    231                   0.039%            0.030%
320           R    230                   0.039%            0.030%
336           R    215                   0.036%            0.028%
360           R    204                   0.034%            0.026%
392           R    201                   0.034%            0.026%
416           W    195                   0.105%            0.025%
400           R    194                   0.033%            0.025%
352           R    187                   0.032%            0.024%
408           R    185                   0.031%            0.024%
368           R    185                   0.031%            0.024%
376           R    183                   0.031%            0.024%
768           W    179                   0.096%            0.023%
784           W    166                   0.089%            0.021%
424           R    166                   0.028%            0.021%
416           R    160                   0.027%            0.021%
432           R    151                   0.025%            0.019%
440           R    146                   0.025%            0.019%
408           W    134                   0.072%            0.017%
32            W    122                   0.065%            0.016%
16            W    100                   0.054%            0.013%
64            W    95                    0.051%            0.012%
896           W    85                    0.046%            0.011%
20            W    81                    0.043%            0.010%
24            W    74                    0.040%            0.010%
112           W    72                    0.039%            0.009%
120           W    71                    0.038%            0.009%
504           R    69                    0.012%            0.009%
3             W    68                    0.036%            0.009%
22            W    62                    0.033%            0.008%
96            W    51                    0.027%            0.007%
1             W    51                    0.027%            0.007%
25            W    49                    0.026%            0.006%
