Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219173               78.258%           78.255%
8             W    30450                10.873%           10.872%
1016          W    24350                 8.694%            8.694%
3             W    627                   0.224%            0.224%
896           W    347                   0.124%            0.124%
32            W    305                   0.109%            0.109%
416           W    287                   0.102%            0.102%
408           W    229                   0.082%            0.082%
88            W    189                   0.067%            0.067%
984           W    181                   0.065%            0.065%
48            W    179                   0.064%            0.064%
112           W    179                   0.064%            0.064%
928           W    178                   0.064%            0.064%
968           W    177                   0.063%            0.063%
120           W    177                   0.063%            0.063%
16            W    171                   0.061%            0.061%
18            W    150                   0.054%            0.054%
192           W    137                   0.049%            0.049%
17            W    126                   0.045%            0.045%
19            W    122                   0.044%            0.044%
824           W    121                   0.043%            0.043%
15            W    97                    0.035%            0.035%
13            W    88                    0.031%            0.031%
816           W    82                    0.029%            0.029%
24            W    81                    0.029%            0.029%
6             W    79                    0.028%            0.028%
144           W    79                    0.028%            0.028%
12            W    78                    0.028%            0.028%
2             W    76                    0.027%            0.027%
20            W    74                    0.026%            0.026%
14            W    73                    0.026%            0.026%
9             W    67                    0.024%            0.024%
7             W    63                    0.022%            0.022%
23            W    59                    0.021%            0.021%
200           W    58                    0.021%            0.021%
11            W    58                    0.021%            0.021%
26            W    56                    0.020%            0.020%
576           W    51                    0.018%            0.018%
25            W    51                    0.018%            0.018%
21            W    47                    0.017%            0.017%
560           W    46                    0.016%            0.016%
10            W    46                    0.016%            0.016%
584           W    45                    0.016%            0.016%
568           W    44                    0.016%            0.016%
64            W    41                    0.015%            0.015%
22            W    37                    0.013%            0.013%
592           W    34                    0.012%            0.012%
27            W    31                    0.011%            0.011%
800           W    27                    0.010%            0.010%
552           W    27                    0.010%            0.010%
808           W    26                    0.009%            0.009%
176           W    24                    0.009%            0.009%
544           W    23                    0.008%            0.008%
792           W    22                    0.008%            0.008%
5             W    21                    0.007%            0.007%
72            W    20                    0.007%            0.007%
312           W    20                    0.007%            0.007%
28            W    20                    0.007%            0.007%
1             W    20                    0.007%            0.007%
56            W    15                    0.005%            0.005%
29            W    14                    0.005%            0.005%
320           W    13                    0.005%            0.005%
304           W    13                    0.005%            0.005%
600           W    12                    0.004%            0.004%
536           W    11                    0.004%            0.004%
80            W    10                    0.004%            0.004%
784           W    10                    0.004%            0.004%
96            W    9                     0.003%            0.003%
4             W    9                     0.003%            0.003%
160           W    9                     0.003%            0.003%
904           W    8                     0.003%            0.003%
184           W    8                     0.003%            0.003%
168           W    8                     0.003%            0.003%
840           W    7                     0.002%            0.002%
272           W    7                     0.002%            0.002%
30            W    6                     0.002%            0.002%
832           W    5                     0.002%            0.002%
768           W    5                     0.002%            0.002%
640           W    5                     0.002%            0.002%
528           W    5                     0.002%            0.002%
208           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
864           W    4                     0.001%            0.001%
760           W    4                     0.001%            0.001%
704           W    4                     0.001%            0.001%
520           W    4                     0.001%            0.001%
512           W    4                     0.001%            0.001%
376           W    4                     0.001%            0.001%
336           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
128           W    4                     0.001%            0.001%
976           W    3                     0.001%            0.001%
880           W    3                     0.001%            0.001%
752           W    3                     0.001%            0.001%
624           W    3                     0.001%            0.001%
616           W    3                     0.001%            0.001%
40            W    3                     0.001%            0.001%
384           W    3                     0.001%            0.001%
328           W    3                     0.001%            0.001%
31            W    3                     0.001%            0.001%
280           W    3                     0.001%            0.001%
960           W    2                     0.001%            0.001%
952           W    2                     0.001%            0.001%
912           W    2                     0.001%            0.001%
728           W    2                     0.001%            0.001%
720           W    2                     0.001%            0.001%
712           W    2                     0.001%            0.001%
696           W    2                     0.001%            0.001%
672           W    2                     0.001%            0.001%
664           W    2                     0.001%            0.001%
656           W    2                     0.001%            0.001%
480           W    2                     0.001%            0.001%
456           W    2                     0.001%            0.001%
424           W    2                     0.001%            0.001%
34            W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
288           W    2                     0.001%            0.001%
224           W    2                     0.001%            0.001%
216           W    2                     0.001%            0.001%
992           W    1                     0.000%            0.000%
944           W    1                     0.000%            0.000%
936           W    1                     0.000%            0.000%
920           W    1                     0.000%            0.000%
856           W    1                     0.000%            0.000%
848           W    1                     0.000%            0.000%
744           W    1                     0.000%            0.000%
736           W    1                     0.000%            0.000%
680           W    1                     0.000%            0.000%
648           W    1                     0.000%            0.000%
608           W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
440           W    1                     0.000%            0.000%
432           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
392           W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
352           W    1                     0.000%            0.000%
344           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
232           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280064         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251137563   [100.000%,  122625.763MB]
