Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1304790              58.668%           53.771%
16            R    449362               20.205%           18.518%
8             R    157348                7.075%            6.484%
1024          W    147323               72.738%            6.071%
40            R    49023                 2.204%            2.020%
32            R    38554                 1.734%            1.589%
56            R    35514                 1.597%            1.464%
8             W    29576                14.603%            1.219%
72            R    26765                 1.203%            1.103%
1016          W    21384                10.558%            0.881%
88            R    20349                 0.915%            0.839%
104           R    15777                 0.709%            0.650%
256           R    14186                 0.638%            0.585%
120           R    11998                 0.539%            0.494%
48            R    11863                 0.533%            0.489%
64            R    11116                 0.500%            0.458%
136           R    8890                  0.400%            0.366%
80            R    7667                  0.345%            0.316%
152           R    6897                  0.310%            0.284%
96            R    6610                  0.297%            0.272%
112           R    5381                  0.242%            0.222%
128           R    5077                  0.228%            0.209%
168           R    5057                  0.227%            0.208%
184           R    3904                  0.176%            0.161%
144           R    3592                  0.162%            0.148%
160           R    3046                  0.137%            0.126%
200           R    2891                  0.130%            0.119%
216           R    2794                  0.126%            0.115%
192           R    2466                  0.111%            0.102%
176           R    2322                  0.104%            0.096%
232           R    1712                  0.077%            0.071%
208           R    1635                  0.074%            0.067%
240           R    1392                  0.063%            0.057%
224           R    1275                  0.057%            0.053%
248           R    1240                  0.056%            0.051%
264           R    476                   0.021%            0.020%
280           R    323                   0.015%            0.013%
296           R    284                   0.013%            0.012%
512           R    248                   0.011%            0.010%
64            W    245                   0.121%            0.010%
32            W    230                   0.114%            0.009%
408           W    229                   0.113%            0.009%
272           R    217                   0.010%            0.009%
312           R    213                   0.010%            0.009%
288           R    203                   0.009%            0.008%
416           W    182                   0.090%            0.008%
328           R    158                   0.007%            0.007%
3             W    153                   0.076%            0.006%
304           R    148                   0.007%            0.006%
320           R    142                   0.006%            0.006%
16            W    136                   0.067%            0.006%
344           R    132                   0.006%            0.005%
400           W    114                   0.056%            0.005%
24            W    109                   0.054%            0.004%
336           R    105                   0.005%            0.004%
424           W    96                    0.047%            0.004%
360           R    96                    0.004%            0.004%
352           R    92                    0.004%            0.004%
376           R    91                    0.004%            0.004%
25            W    88                    0.043%            0.004%
22            W    84                    0.041%            0.003%
368           R    80                    0.004%            0.003%
384           R    77                    0.003%            0.003%
23            W    77                    0.038%            0.003%
14            W    75                    0.037%            0.003%
96            W    73                    0.036%            0.003%
26            W    69                    0.034%            0.003%
21            W    69                    0.034%            0.003%
120           W    66                    0.033%            0.003%
1             W    65                    0.032%            0.003%
896           W    64                    0.032%            0.003%
392           W    64                    0.032%            0.003%
920           W    63                    0.031%            0.003%
952           W    61                    0.030%            0.003%
112           W    61                    0.030%            0.003%
392           R    60                    0.003%            0.002%
904           W    59                    0.029%            0.002%
744           W    58                    0.029%            0.002%
27            W    58                    0.029%            0.002%
20            W    54                    0.027%            0.002%
400           R    50                    0.002%            0.002%
408           R    49                    0.002%            0.002%
28            W    49                    0.024%            0.002%
13            W    43                    0.021%            0.002%
29            W    41                    0.020%            0.002%
416           R    39                    0.002%            0.002%
10            W    39                    0.019%            0.002%
456           R    38                    0.002%            0.002%
424           R    38                    0.002%            0.002%
2             W    38                    0.019%            0.002%
19            W    38                    0.019%            0.002%
12            W    37                    0.018%            0.002%
728           W    35                    0.017%            0.001%
440           R    35                    0.002%            0.001%
4             W    32                    0.016%            0.001%
18            W    32                    0.016%            0.001%
128           W    32                    0.016%            0.001%
48            W    31                    0.015%            0.001%
30            W    31                    0.015%            0.001%
17            W    31                    0.015%            0.001%
736           W    29                    0.014%            0.001%
40            W    29                    0.014%            0.001%
888           W    28                    0.014%            0.001%
720           W    27                    0.013%            0.001%
