procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        96272     17041476        29300     48384164    0    0  2377  8587    0    1   5   4  85   6   0 2019-03-22 22:25:13
 2  0        96256     17037260        29312     48384224    7    0     7   165 1544 1590   2   2  96   0   0 2019-03-22 22:25:16
 1  1        96244     17037240        29324     48384940    3    0     3    85 1392 1530   2   2  96   0   0 2019-03-22 22:25:19
 0  0        96228     17032256        29324     48385624   11    0    11    84 1292 1344   2   1  97   0   0 2019-03-22 22:25:22
 0  0        96228     17034068        29336     48385656    0    0     0    83  320  521   1   1  99   0   0 2019-03-22 22:25:25
 3  0        96156     33217632        29336     32169700   36    0    45    98 1956 1290   1   9  90   0   0 2019-03-22 22:25:28
 1  0        96128     53848888        29352     11566732   11    0    11   216 2575 1569   2  10  88   0   0 2019-03-22 22:25:31
 2  0        96072     53842508        29356     11566620   55    0  4603     3 2437 2369   2   2  95   0   0 2019-03-22 22:25:34
 1  0        96008     53848664        29376     11566624   28    0  7124   147 3079 2859   2   2  95   0   0 2019-03-22 22:25:37
 1  1        95916     53849004        29460     11567356   31    0  4768   717 3315 3221   3   2  92   3   0 2019-03-22 22:25:40
 0  1        95916     53833640        37072     11567024    0    0 62641   491 14257 14201   2   5  84   9   0 2019-03-22 22:25:43
 0  2        95916     53828912        36408     11569048    0    0 64068   323 14871 14823   1   4  85  10   0 2019-03-22 22:25:46
 0  4        95916     53830676        36600     11565656    0    0 64399   309 14601 14723   1   4  85  10   0 2019-03-22 22:25:49
 3  2        95916     53828968        38076     11564984    0    0 62076   327 14575 14686   1   4  85  10   0 2019-03-22 22:25:52
 1  1        95916     53837828        38288     11564852    0    0 74681   319 16503 16629   1   5  85   9   0 2019-03-22 22:25:55
 1  1        95916     53827856        38708     11568004    0    0 66837   313 15283 15674   1   5  86   9   0 2019-03-22 22:25:58
 0  2        95916     53830864        37880     11566916    0    0 72119   319 16556 16531   1   5  85  10   0 2019-03-22 22:26:01
 0  1        95916     53832460        39344     11564456    0    0 66011   313 14652 14870   1   4  85  10   0 2019-03-22 22:26:04
 9  2        95916     53827616        39652     11566980    0    0 73893   339 16434 16747   1   5  86   8   0 2019-03-22 22:26:07
 5  4        95916     53827784        39332     11565512    0    0 72256   292 16288 16510   1   5  85   9   0 2019-03-22 22:26:10
 4  1        95912     53825724        40288     11568088    8    0 58085   503 13442 13647   1   4  86   8   0 2019-03-22 22:26:13
 0  3        95912     53831996        40572     11566436    0    0 73543   323 16130 16653   1   5  85   9   0 2019-03-22 22:26:16
 0  1        95912     53831688        40928     11566752    0    0 68480   309 15746 16247   1   5  86   9   0 2019-03-22 22:26:19
 0  1        95912     53831080        41256     11566472    0    0 66719   345 14949 15407   1   4  86   9   0 2019-03-22 22:26:22
 0  1        95912     53831920        41516     11567984    0    0 73405   299 16075 16346   1   5  84  10   0 2019-03-22 22:26:25
 0  1        95912     53829032        41860     11566936    0    0 68596   336 15417 15726   1   5  86   9   0 2019-03-22 22:26:28
 3  4        95912     53829564        38852     11567736    0    0 60049   307 13989 14402   1   4  85  10   0 2019-03-22 22:26:31
 0  1        95912     53829384        42460     11566736    0    0 66904   313 14824 14906   1   4  86   9   0 2019-03-22 22:26:34
 1  1        95912     53823596        42744     11568032    0    0 68107   301 15416 15683   1   5  85   9   0 2019-03-22 22:26:37
 1  2        95900     53829596        43040     11568140    8    0 64087   328 14546 14867   1   4  87   8   0 2019-03-22 22:26:40
