procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        99496     17451064        20256     48011700    0    0  1909  7288    1    1   4   3  87   5   0 2019-03-21 22:04:25
 1  0        99488     17452108        20268     48012216    5    0     5    80 1628 1639   2   1  97   0   0 2019-03-21 22:04:28
 0  0        99480     17449064        20268     48011892    0    0     0   128 1254 1319   2   1  97   0   0 2019-03-21 22:04:31
 1  0        99472     17445184        20280     48012756   11    0    11    84 1189 1363   2   1  97   0   0 2019-03-21 22:04:34
 0  0        99472     17447548        20280     48012820    0    0     0    93  253  441   0   0  99   0   0 2019-03-21 22:04:37
 4  0        99316     38260524        20292     27160916   24    0    33    78 3195 2067   2  13  84   0   0 2019-03-21 22:04:40
 1  0        99312     64861024        20312       595976   11    0    11   366 1921 1157   1  10  88   0   0 2019-03-21 22:04:43
 1  0        99168     64864556        20316       594980  315    0  7565    87 3052 2924   2   2  95   1   0 2019-03-21 22:04:46
 0  0        99128     64861012        20328       595508   13    0  7108    80 3099 2930   3   2  95   0   0 2019-03-21 22:04:49
 3  3        99068     64846196        20376       594956   23    0  4760   515 3095 2990   2   2  93   2   0 2019-03-21 22:04:52
 0  7        99000     64848584        20940       595764    0    0 48891   845 12929 12844   3   4  85   9   0 2019-03-21 22:04:55
 0  8        99000     64854248        22388       595280    0    0 65036   331 15402 15503   1   4  85  11   0 2019-03-21 22:04:58
 3  6        99000     64854648        21916       595052    0    0 62568   388 14950 15362   1   4  86   9   0 2019-03-21 22:05:01
 0  3        98996     64855284        21740       593852    0    0 66264   365 15413 16044   1   4  86   9   0 2019-03-21 22:05:04
 0  2        98996     64854432        24128       594972    0    0 73003   360 16813 17581   1   4  85  10   0 2019-03-21 22:05:07
 2  4        98996     64854784        22416       592352    1    0 59620   347 14807 15073   1   4  86   9   0 2019-03-21 22:05:10
 5  3        98996     64857632        22896       592552    0    0 68779   364 16306 16961   1   4  86   9   0 2019-03-21 22:05:13
 0  2        98996     64848556        29312       592860    0    0 67720   381 15856 16491   1   4  86   9   0 2019-03-21 22:05:16
 6  2        98996     64852452        23328       593804    0    0 70027   349 16712 17375   1   4  86   9   0 2019-03-21 22:05:19
 5  5        98996     64842708        25524       593300    0    0 71524   359 17131 17617   1   4  85  10   0 2019-03-21 22:05:22
 4  4        98996     64855860        24748       593664    0    0 63193   535 15169 15493   1   4  86   8   0 2019-03-21 22:05:25
 0  5        98996     64845948        24340       595492    0    0 69641   351 16524 17034   1   4  86   9   0 2019-03-21 22:05:28
 1  5        98996     64849552        25132       593172    0    0 68996   344 15959 16802   1   4  85  10   0 2019-03-21 22:05:31
 0  2        98996     64844132        30172       592348    0    0 67079   400 15729 16206   1   4  87   8   0 2019-03-21 22:05:34
 3  3        98996     64850980        25248       593576    0    0 67801   351 16364 16926   1   4  87   8   0 2019-03-21 22:05:37
 0  5        98996     64849644        26156       592688    0    0 63355   391 14889 15424   1   4  88   8   0 2019-03-21 22:05:40
 2  3        98996     64847268        26540       592860    0    0 67769   381 15826 16396   1   4  88   7   0 2019-03-21 22:05:43
 0  6        98996     64851376        26688       593808    0    0 71053   336 16916 17475   1   5  85   9   0 2019-03-21 22:05:46
 0  1        98996     64843360        34912       592644    0    0 67625   389 15754 16466   1   4  87   8   0 2019-03-21 22:05:49
 7  0        98996     64850492        27884       593640    0    0 63955   355 15025 15582   1   4  87   8   0 2019-03-21 22:05:52
 1  3        98988     64857756        27272       594692    5    0 54225   523 13085 13448   1   4  87   8   0 2019-03-21 22:05:55
 0  7        98988     64845528        28792       592228    0    0 68885   352 15919 16378   1   4  87   8   0 2019-03-21 22:05:58
 6  2        98988     64852808        28024       593540    0    0 58261   387 13706 14316   1   4  88   8   0 2019-03-21 22:06:01
 2  6        98988     64850084        30168       591860    0    0 60255   365 14238 14751   1   4  88   8   0 2019-03-21 22:06:04
 2  4        98988     64851704        29872       593244    0    0 70480   355 16558 17127   1   4  87   8   0 2019-03-21 22:06:07
 0  8        98988     64845656        29772       593144    0    0 63871   352 15419 15970   1   4  87   8   0 2019-03-21 22:06:10
 2  3        98988     64851880        29124       592996    0    0 65712   335 15439 15891   1   4  87   8   0 2019-03-21 22:06:13
 1  5        98988     64850012        31952       594644    0    0 72557   353 17159 17626   1   4  86   8   0 2019-03-21 22:06:16
 0  7        98988     64851396        30908       593044    0    0 68693   353 16230 16630   1   4  87   8   0 2019-03-21 22:06:19
 1  6        98988     64849160        30820       593960    0    0 68213   355 16025 16439   1   4  88   7   0 2019-03-21 22:06:22
 1  6        98988     64853416        30772       592956    0    0 57259   468 13603 14327   1   4  87   8   0 2019-03-21 22:06:25
 0  2        98988     64845140        36952       592964    0    0 69731   367 16437 17192   1   4  87   8   0 2019-03-21 22:06:28
 1  5        98988     64846540        32796       593104    0    0 73556   340 17388 17843   1   5  86   8   0 2019-03-21 22:06:31
 1  3        98988     64847112        32332       594604    0    0 66711   344 15862 16316   1   4  87   8   0 2019-03-21 22:06:34
 5  4        98988     64847216        32908       594668    0    0 65788   359 15377 15997   1   4  87   8   0 2019-03-21 22:06:37
 0  1        98984     64848328        36048       593396    0    0 67876   345 15471 16174   1   4  87   9   0 2019-03-21 22:06:40
 0  9        98984     64846492        32780       595060    0    0 61635   367 14743 15578   1   4  88   8   0 2019-03-21 22:06:43
 1  6        98984     64847300        32796       595428    0    0 73265   332 17260 17973   1   4  87   8   0 2019-03-21 22:06:46
 0  2        98984     64848848        33832       594332    0    0 67045   393 15360 16213   1   4  87   8   0 2019-03-21 22:06:49
 0  0        98984     64837960        41468       592100    0    0 60040   404 14131 14548   1   3  88   7   0 2019-03-21 22:06:52
 1  6        98984     64847104        35300       594680    0    0 59139   459 14228 14843   1   4  88   7   0 2019-03-21 22:06:55
 1  7        98984     64845320        34600       593476    0    0 64505   391 15041 15690   1   4  87   8   0 2019-03-21 22:06:58
 2  3        98984     64844864        35088       594480    0    0 64805   352 15224 15773   1   4  87   8   0 2019-03-21 22:07:01
 1  7        98984     64846032        35464       593792    0    0 60480   363 14633 15237   1   4  88   7   0 2019-03-21 22:07:04
 5  7        98984     64844048        36384       594828    0    0 67755   336 16148 16918   1   4  87   8   0 2019-03-21 22:07:07
 0  5        98984     64848064        35020       594336    0    0 62905   367 15052 15637   1   4  87   8   0 2019-03-21 22:07:10
 0  5        98984     64844524        36416       594248    0    0 73779   317 17098 17875   1   5  86   9   0 2019-03-21 22:07:13
 2  8        98984     64844284        37624       593852    0    0 62205   393 14539 15056   1   4  89   7   0 2019-03-21 22:07:16
 3  5        98984     64843256        37044       594008    0    0 61165   355 14507 15383   1   4  87   8   0 2019-03-21 22:07:19
 0  3        98984     64843068        38344       592780    0    0 66859   353 15523 16281   1   4  88   8   0 2019-03-21 22:07:22
 0  1        98984     64839160        44916       592764    0    0 58205   504 13786 14246   1   3  89   7   0 2019-03-21 22:07:25
 2  7        98984     64845052        37948       594832    0    0 62239   353 14844 15421   1   4  87   7   0 2019-03-21 22:07:28
 4  2        98984     64844576        37200       594512    0    0 58108   399 13732 14214   1   3  88   7   0 2019-03-21 22:07:31
 1  6        98984     64841776        39472       594724    0    0 62769   355 15276 15969   1   4  88   7   0 2019-03-21 22:07:34
 5  7        98984     64841884        39512       594648    0    0 60441   399 14354 15040   1   4  88   7   0 2019-03-21 22:07:37
 0  8        98984     64840636        39380       593152    0    0 58979   392 14093 14614   1   4  88   7   0 2019-03-21 22:07:40
