Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1165956              45.400%           38.290%
16            R    501779               19.538%           16.478%
8             R    430550               16.765%           14.139%
1024          W    345968               72.545%           11.362%
40            R    90841                 3.537%            2.983%
8             W    70180                14.716%            2.305%
32            R    59891                 2.332%            1.967%
56            R    55468                 2.160%            1.822%
1016          W    51783                10.858%            1.701%
72            R    35985                 1.401%            1.182%
256           R    28748                 1.119%            0.944%
88            R    25185                 0.981%            0.827%
48            R    20043                 0.780%            0.658%
64            R    19105                 0.744%            0.627%
104           R    18071                 0.704%            0.593%
120           R    13713                 0.534%            0.450%
80            R    11332                 0.441%            0.372%
136           R    9835                  0.383%            0.323%
96            R    9013                  0.351%            0.296%
128           R    7727                  0.301%            0.254%
152           R    7667                  0.299%            0.252%
112           R    7504                  0.292%            0.246%
168           R    5843                  0.228%            0.192%
144           R    4964                  0.193%            0.163%
184           R    4676                  0.182%            0.154%
160           R    4198                  0.163%            0.138%
200           R    3727                  0.145%            0.122%
176           R    3642                  0.142%            0.120%
216           R    3537                  0.138%            0.116%
192           R    3326                  0.130%            0.109%
240           R    2661                  0.104%            0.087%
208           R    2640                  0.103%            0.087%
232           R    2441                  0.095%            0.080%
224           R    2300                  0.090%            0.076%
248           R    1922                  0.075%            0.063%
408           W    760                   0.159%            0.025%
416           W    658                   0.138%            0.022%
512           R    547                   0.021%            0.018%
24            W    348                   0.073%            0.011%
64            W    331                   0.069%            0.011%
25            W    324                   0.068%            0.011%
13            W    324                   0.068%            0.011%
264           R    310                   0.012%            0.010%
26            W    267                   0.056%            0.009%
23            W    249                   0.052%            0.008%
280           R    248                   0.010%            0.008%
3             W    243                   0.051%            0.008%
32            W    232                   0.049%            0.008%
272           R    213                   0.008%            0.007%
296           R    201                   0.008%            0.007%
16            W    199                   0.042%            0.007%
400           W    195                   0.041%            0.006%
27            W    184                   0.039%            0.006%
12            W    184                   0.039%            0.006%
312           R    179                   0.007%            0.006%
328           R    168                   0.007%            0.006%
344           R    163                   0.006%            0.005%
22            W    158                   0.033%            0.005%
288           R    153                   0.006%            0.005%
96            W    142                   0.030%            0.005%
304           R    138                   0.005%            0.005%
712           W    131                   0.027%            0.004%
14            W    125                   0.026%            0.004%
320           R    123                   0.005%            0.004%
376           R    116                   0.005%            0.004%
360           R    116                   0.005%            0.004%
352           R    116                   0.005%            0.004%
28            W    115                   0.024%            0.004%
336           R    108                   0.004%            0.004%
112           W    108                   0.023%            0.004%
120           W    106                   0.022%            0.003%
136           W    100                   0.021%            0.003%
904           W    99                    0.021%            0.003%
896           W    98                    0.021%            0.003%
744           W    98                    0.021%            0.003%
424           W    98                    0.021%            0.003%
920           W    97                    0.020%            0.003%
952           W    96                    0.020%            0.003%
888           W    94                    0.020%            0.003%
384           R    94                    0.004%            0.003%
368           R    93                    0.004%            0.003%
408           R    92                    0.004%            0.003%
21            W    92                    0.019%            0.003%
392           R    91                    0.004%            0.003%
728           W    89                    0.019%            0.003%
1             W    78                    0.016%            0.003%
416           R    76                    0.003%            0.002%
720           W    75                    0.016%            0.002%
424           R    73                    0.003%            0.002%
392           W    70                    0.015%            0.002%
440           R    69                    0.003%            0.002%
20            W    69                    0.014%            0.002%
34            W    67                    0.014%            0.002%
29            W    67                    0.014%            0.002%
432           R    65                    0.003%            0.002%
456           R    64                    0.002%            0.002%
400           R    58                    0.002%            0.002%
33            W    53                    0.011%            0.002%
18            W    53                    0.011%            0.002%
15            W    52                    0.011%            0.002%
36            W    50                    0.010%            0.002%
30            W    49                    0.010%            0.002%
11            W    49                    0.010%            0.002%
35            W    48                    0.010%            0.002%
31            W    44                    0.009%            0.001%
19            W    44                    0.009%            0.001%
472           R    41                    0.002%            0.001%
48            W    39                    0.008%            0.001%
2             W    39                    0.008%            0.001%
464           R    36                    0.001%            0.001%
160           W    36                    0.008%            0.001%
560           W    35                    0.007%            0.001%
480           R    35                    0.001%            0.001%
17            W    35                    0.007%            0.001%
5             W    34                    0.007%            0.001%
448           R    34                    0.001%            0.001%
40            W    33                    0.007%            0.001%
432           W    32                    0.007%            0.001%
192           W    32                    0.007%            0.001%
128           W    32                    0.007%            0.001%
488           R    30                    0.001%            0.001%
56            W    28                    0.006%            0.001%
736           W    27                    0.006%            0.001%
752           W    26                    0.005%            0.001%
4             W    26                    0.005%            0.001%
37            W    25                    0.005%            0.001%
144           W    25                    0.005%            0.001%
51            W    24                    0.005%            0.001%
38            W    24                    0.005%            0.001%
52            W    23                    0.005%            0.001%
504           R    22                    0.001%            0.001%
47            W    22                    0.005%            0.001%
53            W    21                    0.004%            0.001%
50            W    21                    0.004%            0.001%
992           W    20                    0.004%            0.001%
59            W    20                    0.004%            0.001%
55            W    20                    0.004%            0.001%
45            W    20                    0.004%            0.001%
768           W    19                    0.004%            0.001%
46            W    19                    0.004%            0.001%
