procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        63780     34502776        46520     30948960    0    0  1755  6647    2    3   4   3  90   3   0 2019-03-19 21:56:39
 2  0        63768     34495320        46532     30949384    8    0     8    87 1512 1542   2   1  97   0   0 2019-03-19 21:56:42
 0  0        63764     34502584        46532     30949192    0    0     0     0  554  708   1   1  98   0   0 2019-03-19 21:56:45
 3  0        63720     43480604        46544     21939824   23    0    23    49 1962 1212   1   5  94   0   0 2019-03-19 21:56:48
 1  0        63696     60564140        46556      4877416    7    0     7   339 1998 1449   2   8  90   0   0 2019-03-19 21:56:51
 1  0        63680     64701572        46556       750888    9    0  2380     2 1504 1508   1   3  96   0   0 2019-03-19 21:56:54
 1  0        63636     64699852        46568       752348   17    0  7115    56 3017 2891   2   2  96   0   0 2019-03-19 21:56:57
 3  1        63556     64681012        46608       750896   33    0  4356   467 3035 2896   2   2  94   2   0 2019-03-19 21:57:00
 1  7        63528     64680592        49472       753100   12    0 45467   777 11199 11859   2   4  86   8   0 2019-03-19 21:57:03
 0  3        63528     64686536        48088       753828    0    0 66141   304 15122 15418   1   4  85  10   0 2019-03-19 21:57:06
 1  9        63516     64683404        48692       752552    0    0 60869   327 13800 13916   1   4  84  11   0 2019-03-19 21:57:09
 6  2        63516     64683832        50504       750528    0    0 67667   316 14920 15082   1   4  85  10   0 2019-03-19 21:57:12
 3  7        63516     64681648        51484       752292    0    0 71641   312 16344 16423   1   5  85   9   0 2019-03-19 21:57:15
 0  6        63516     64673296        52932       752436    0    0 87013   296 18959 19353   1   5  83  10   0 2019-03-19 21:57:18
 8  6        63516     64676640        50972       752256    0    0 72292   317 15927 16179   1   5  85   9   0 2019-03-19 21:57:21
 0  1        63508     64672500        56664       753176    3    0 56139   351 12455 12907   1   4  87   8   0 2019-03-19 21:57:24
 2  7        63500     64673452        52988       753500    0    0 61969   339 14167 14550   1   4  86   9   0 2019-03-19 21:57:27
 0  4        63500     64681280        50620       753596    0    0 66344   340 15744 15838   1   5  86   9   0 2019-03-19 21:57:30
 4  6        63496     64680080        51600       750428    4    0 57283   499 13133 13343   1   4  86   9   0 2019-03-19 21:57:33
 0  8        63496     64671548        53548       751992    0    0 68287   340 14900 15200   1   4  86   9   0 2019-03-19 21:57:36
 3  6        63496     64675236        51720       754496    0    0 72961   316 16203 16401   1   5  85   9   0 2019-03-19 21:57:39
 1  8        63496     64677064        53432       751060    0    0 73184   324 16242 16448   1   5  85   9   0 2019-03-19 21:57:42
 5  6        63496     64674828        53480       752480    0    0 66931   307 15368 15592   1   5  85   9   0 2019-03-19 21:57:45
 4  8        63496     64673184        53936       753252    0    0 69231   320 15110 15406   1   4  85   9   0 2019-03-19 21:57:48
 2  7        63496     64672568        54628       752264    0    0 61116   337 13960 14195   1   4  87   8   0 2019-03-19 21:57:51
 3  5        63496     64670940        54824       751400    0    0 65404   323 14717 14774   1   5  86   9   0 2019-03-19 21:57:54
 2  5        63496     64670432        55700       753744    0    0 66095   343 14788 14974   1   4  86   9   0 2019-03-19 21:57:57
 3  5        63496     64668572        57836       751016    0    0 61361   325 13643 13895   1   4  87   8   0 2019-03-19 21:58:00
 1  6        63472     64678204        55456       753732   11    0 52401   488 11829 12560   1   4  87   8   0 2019-03-19 21:58:03
 2  9        63472     64678072        55844       752604    0    0 68553   319 14612 15089   1   4  86   9   0 2019-03-19 21:58:06
 4  4        63472     64679728        55084       752952    0    0 64555   333 14260 14650   1   4  87   8   0 2019-03-19 21:58:09
 5  6        63472     64681188        56452       752532    0    0 62777   351 13747 14071   1   4  86   9   0 2019-03-19 21:58:12
 2  7        63472     64682496        54820       754128    0    0 67733   323 15140 15349   1   5  85   9   0 2019-03-19 21:58:15
 1  6        63472     64681364        57384       751080    0    0 63509   332 14569 14796   1   4  86   9   0 2019-03-19 21:58:18
 5  4        63472     64677236        57696       753096    0    0 67083   301 14759 15259   1   5  86   9   0 2019-03-19 21:58:21
 0  7        63472     64675332        58364       752608    0    0 64912   333 14608 14766   1   4  86   8   0 2019-03-19 21:58:24
 2  8        63472     64673624        58400       752000    0    0 64540   304 14677 15014   1   5  86   9   0 2019-03-19 21:58:27
 2  7        63472     64678652        56840       752864    0    0 64857   331 14728 14922   1   4  87   8   0 2019-03-19 21:58:30
 3  8        63472     64673112        58204       750892    0    0 57801   495 13489 13856   1   4  87   7   0 2019-03-19 21:58:33
 0  9        63472     64675860        57608       752596    0    0 61545   329 13488 13964   1   4  86   9   0 2019-03-19 21:58:36
 2  3        63452     64683908        56480       752880    5    0 63479   385 14289 14576   1   4  87   8   0 2019-03-19 21:58:39
 2  7        63452     64673480        59920       751228    0    0 65667   297 15063 15283   1   4  86   9   0 2019-03-19 21:58:42
 2  8        63452     64674836        58804       753820    0    0 63009   333 14500 14920   1   4  87   8   0 2019-03-19 21:58:45
 0  8        63452     64674620        60476       753044    0    0 61793   315 13825 13806   1   4  87   9   0 2019-03-19 21:58:48
 2  8        63452     64674868        59212       753336    0    0 66411   336 14773 15305   1   4  86   9   0 2019-03-19 21:58:51
 3  8        63452     64673896        60584       751976    0    0 61032   319 13716 14136   1   4  86   9   0 2019-03-19 21:58:54
 2  8        63452     64679572        61280       752704    0    0 58579   353 13645 13953   1   4  87   8   0 2019-03-19 21:58:57
 2  8        63452     64672880        59488       752760    0    0 72157   316 15943 16100   1   5  85   9   0 2019-03-19 21:59:00
 1  2        63444     64677264        60856       753456    8    0 52387   513 12035 12244   1   4  88   7   0 2019-03-19 21:59:03
 1  8        63444     64676372        62668       752660    0    0 62097   360 13674 14115   1   4  87   8   0 2019-03-19 21:59:06
 0  7        63444     64669776        63500       754000    0    0 72012   303 16227 16422   1   5  85   9   0 2019-03-19 21:59:09
 0  7        63444     64670728        62228       753376    0    0 66331   319 14601 14827   1   4  86   9   0 2019-03-19 21:59:12
 5  6        63444     64672860        61972       752072    0    0 69187   316 15323 15640   1   5  86   8   0 2019-03-19 21:59:15
 0  6        63444     64670796        63148       751988    0    0 72771   319 16160 16553   1   5  86   9   0 2019-03-19 21:59:18
 1  5        63444     64671140        64488       751048    0    0 73091   309 15864 16111   1   5  86   9   0 2019-03-19 21:59:21
 0  8        63444     64667948        64216       753112    0    0 68979   328 15230 15394   1   5  86   9   0 2019-03-19 21:59:24
 1  3        63444     64663536        67944       755484    0    0 65607   333 14505 14825   1   5  86   8   0 2019-03-19 21:59:27
 5  3        63444     64676116        62764       752724    0    0 67040   315 15594 15721   1   5  86   9   0 2019-03-19 21:59:30
 0  4        63436     64681960        61676       752404    3    0 62600   467 14182 14129   1   4  87   8   0 2019-03-19 21:59:33
 1  7        63436     64672180        65624       753100    0    0 65661   329 14477 14955   1   5  85   9   0 2019-03-19 21:59:36
 2  5        63436     64666564        64912       752504    0    0 61868   353 13767 14099   1   4  87   8   0 2019-03-19 21:59:39
 2  6        63436     64668936        65232       753412    0    0 63541   333 14464 14653   1   5  87   8   0 2019-03-19 21:59:42
 6  4        63436     64671884        64520       753404    0    0 64101   360 14896 15109   1   5  86   8   0 2019-03-19 21:59:45
 2  6        63436     64664396        67524       754064    0    0 66285   331 14572 14754   1   4  86   9   0 2019-03-19 21:59:48
 1  7        63436     64671924        65840       753176    0    0 63651   339 14124 14587   1   4  86   9   0 2019-03-19 21:59:51
 1  7        63436     64663988        65076       753460    0    0 63204   349 14500 14694   1   4  87   8   0 2019-03-19 21:59:54
 2  5        63436     64667160        65572       754892    0    0 66124   305 15039 15230   1   4  86   9   0 2019-03-19 21:59:57
 2  5        63436     64667268        66696       753628    0    0 68111   319 15440 15619   1   5  86   8   0 2019-03-19 22:00:00
 0  2        63436     64666964        71820       752340    0    0 69733   331 15242 15463   1   4  86   9   0 2019-03-19 22:00:03
 4  3        63436     64666212        66528       751608    0    0 66761   464 14380 14870   1   5  86   8   0 2019-03-19 22:00:06
 3  3        63436     64665728        66716       755052    0    0 67728   321 15269 15621   1   5  86   8   0 2019-03-19 22:00:09
 8  3        63436     64668080        67348       754356    0    0 75485   317 17155 17211   1   5  86   8   0 2019-03-19 22:00:12
 2  6        63436     64662872        68728       752948    0    0 66007   315 15178 15401   1   4  86   8   0 2019-03-19 22:00:15
 8  5        63436     64664756        69584       752576    0    0 69445   328 15461 15925   1   5  86   9   0 2019-03-19 22:00:18
 0  2        63436     64673308        66344       750924    0    0 63035   333 14103 14427   1   4  87   8   0 2019-03-19 22:00:21
 4  6        63436     64665832        68776       751536    0    0 65132   315 14598 15144   1   5  87   8   0 2019-03-19 22:00:24
 3  6        63436     64659544        69564       752520    0    0 64783   336 14272 14655   1   4  87   8   0 2019-03-19 22:00:27
 4  7        63436     64659900        70992       755140    0    0 66851   336 14875 15301   1   5  86   8   0 2019-03-19 22:00:30
 4  6        63436     64659012        71692       753044    0    0 66112   356 14892 15331   1   5  86   8   0 2019-03-19 22:00:33
 6  5        63432     64659500        70180       752852    3    0 55579   471 12722 13090   1   4  87   7   0 2019-03-19 22:00:36
 0  5        63432     64661280        70884       754252    0    0 65651   337 14977 15399   1   4  87   8   0 2019-03-19 22:00:39
