Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219207               78.294%           78.292%
8             W    30226                10.796%           10.795%
1016          W    24493                 8.748%            8.748%
3             W    653                   0.233%            0.233%
896           W    344                   0.123%            0.123%
32            W    307                   0.110%            0.110%
408           W    278                   0.099%            0.099%
416           W    226                   0.081%            0.081%
88            W    190                   0.068%            0.068%
16            W    181                   0.065%            0.065%
48            W    175                   0.063%            0.063%
968           W    173                   0.062%            0.062%
984           W    172                   0.061%            0.061%
928           W    172                   0.061%            0.061%
120           W    172                   0.061%            0.061%
112           W    172                   0.061%            0.061%
824           W    160                   0.057%            0.057%
816           W    147                   0.053%            0.053%
200           W    130                   0.046%            0.046%
13            W    125                   0.045%            0.045%
20            W    114                   0.041%            0.041%
17            W    107                   0.038%            0.038%
23            W    105                   0.038%            0.038%
15            W    98                    0.035%            0.035%
24            W    97                    0.035%            0.035%
192           W    94                    0.034%            0.034%
584           W    93                    0.033%            0.033%
22            W    86                    0.031%            0.031%
14            W    85                    0.030%            0.030%
18            W    84                    0.030%            0.030%
328           W    82                    0.029%            0.029%
576           W    78                    0.028%            0.028%
21            W    78                    0.028%            0.028%
19            W    78                    0.028%            0.028%
6             W    75                    0.027%            0.027%
2             W    70                    0.025%            0.025%
7             W    68                    0.024%            0.024%
12            W    65                    0.023%            0.023%
592           W    63                    0.023%            0.023%
11            W    59                    0.021%            0.021%
144           W    58                    0.021%            0.021%
10            W    54                    0.019%            0.019%
568           W    42                    0.015%            0.015%
26            W    42                    0.015%            0.015%
25            W    40                    0.014%            0.014%
9             W    36                    0.013%            0.013%
64            W    33                    0.012%            0.012%
600           W    32                    0.011%            0.011%
27            W    25                    0.009%            0.009%
1             W    25                    0.009%            0.009%
832           W    20                    0.007%            0.007%
336           W    20                    0.007%            0.007%
72            W    18                    0.006%            0.006%
5             W    17                    0.006%            0.006%
560           W    14                    0.005%            0.005%
80            W    10                    0.004%            0.004%
29            W    9                     0.003%            0.003%
56            W    8                     0.003%            0.003%
40            W    7                     0.003%            0.003%
30            W    7                     0.003%            0.003%
96            W    6                     0.002%            0.002%
608           W    5                     0.002%            0.002%
31            W    5                     0.002%            0.002%
28            W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
840           W    4                     0.001%            0.001%
808           W    4                     0.001%            0.001%
552           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
344           W    3                     0.001%            0.001%
184           W    3                     0.001%            0.001%
616           W    2                     0.001%            0.001%
544           W    2                     0.001%            0.001%
4             W    2                     0.001%            0.001%
384           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
320           W    2                     0.001%            0.001%
960           W    1                     0.000%            0.000%
856           W    1                     0.000%            0.000%
784           W    1                     0.000%            0.000%
760           W    1                     0.000%            0.000%
736           W    1                     0.000%            0.000%
728           W    1                     0.000%            0.000%
704           W    1                     0.000%            0.000%
688           W    1                     0.000%            0.000%
656           W    1                     0.000%            0.000%
640           W    1                     0.000%            0.000%
624           W    1                     0.000%            0.000%
536           W    1                     0.000%            0.000%
512           W    1                     0.000%            0.000%
488           W    1                     0.000%            0.000%
480           W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
312           W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
224           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%
160           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 279978         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251292734   [100.000%,  122701.530MB]
